"t","a_x","a_y","a_z","a_abs"
1.384857379E1,2.613864441E0,-7.355104980E0,-1.748663635E0,7.999230032E0
1.385865279E1,2.415975952E0,-6.176755371E0,-1.978585510E0,6.921274979E0
1.386873179E1,2.590513000E0,-5.446873169E0,-2.767744446E0,6.636233438E0
1.387880979E1,3.017574921E0,-4.769980774E0,-2.048789520E0,6.004665976E0
1.388888879E1,2.222727814E0,-2.778372345E0,-1.691632233E0,3.939732406E0
1.389896867E1,1.554517365E0,2.777174835E0,-2.969524841E0,4.352849881E0
1.390904667E1,-1.303788757E-1,9.993668060E0,-6.997798004E0,1.220080230E1
1.391912567E1,6.806346130E-1,2.126238464E1,-1.258956985E1,2.471941612E1
1.392920467E1,2.941383362E-1,5.447082733E1,5.968987427E0,5.479768570E1
1.393928267E1,-1.134041748E1,7.857684860E1,8.903335419E0,7.988864492E1
1.394936167E1,-6.666686554E0,4.945775208E1,3.833228760E0,5.005204884E1
1.395944067E1,-7.672445068E0,1.987536896E1,-1.723216553E0,2.137442818E1
1.396951867E1,-7.234904938E0,2.850103180E1,-1.692530365E0,2.945364701E1
1.397959767E1,-4.302802277E0,4.043556381E1,3.014880524E0,4.077546361E1
1.398967667E1,-3.528911591E0,4.297518265E1,4.457131348E0,4.334957394E1
1.399975467E1,-4.666695557E0,3.950449997E1,3.562591553E0,3.993839786E1
1.400983367E1,-5.774691467E0,3.490366745E1,3.202440491E0,3.552279111E1
1.401991267E1,-5.567971344E0,3.190240860E1,3.694018250E0,3.259465831E1
1.402999067E1,-4.794230347E0,3.078677856E1,3.871848450E0,3.139747744E1
1.404006967E1,-3.749702454E0,2.885609344E1,2.655028839E0,2.921957521E1
1.405014867E1,-2.647544403E0,2.465328323E1,5.140310669E-1,2.480036479E1
1.406022667E1,-9.804611206E-1,1.939202408E1,-1.839973755E0,1.950377926E1
1.407030567E1,6.670129395E-1,1.385009857E1,-3.351680145E0,1.426547919E1
1.408038467E1,2.525099030E0,7.809260559E0,-3.945495300E0,9.106459727E0
1.409046267E1,4.303850098E0,2.242636414E0,-5.222340088E0,7.129192082E0
1.410054167E1,5.700595551E0,-2.601140900E0,-6.907086639E0,9.325801277E0
1.411062067E1,5.974226532E0,-7.590265961E0,-7.371570740E0,1.215086726E1
1.412069867E1,6.276747437E0,-1.431039139E1,-6.790329437E0,1.703799970E1
1.413077767E1,6.548282776E0,-2.072410400E1,-6.214327240E0,2.260500735E1
1.414085667E1,5.266049194E0,-2.704785370E1,-4.429588623E0,2.790947723E1
1.415093467E1,2.517764282E-1,-2.822276047E1,-7.800279236E-1,2.823466032E1
1.416101367E1,-4.004622345E0,-2.051873108E1,4.338278503E0,2.135125255E1
1.417109267E1,-4.036356354E0,-9.977052612E0,6.588399353E0,1.261906326E1
1.418117067E1,-5.811215515E0,-3.683240662E0,5.458548889E0,8.782496428E0
1.419124967E1,-5.757177887E0,1.656455383E0,6.276448059E0,8.676562793E0
1.420132867E1,-6.030210114E0,6.252198486E0,4.969515839E0,1.000747259E1
1.421140667E1,-5.980363770E0,1.149384842E1,3.351530457E-1,1.296092704E1
1.422148567E1,-5.021008759E0,2.055390793E1,-2.087409210E0,2.126101920E1
1.423156467E1,-3.695215759E0,3.288855789E1,1.486708374E0,3.312887202E1
1.424164267E1,-8.861572266E-1,3.103511215E1,1.401685181E0,3.107938517E1
1.425172167E1,1.632355499E0,1.298759216E1,3.198847961E-1,1.309368019E1
1.426180067E1,5.397775269E-1,5.034630432E0,4.894821167E-2,5.063719907E0
1.427187867E1,-2.484832764E-2,1.987267456E0,-5.312452698E-1,2.057199776E0
1.428195767E1,1.031355286E-1,3.183879089E-1,-5.697152710E-1,6.607444951E-1
1.429203667E1,5.080435181E-1,-1.025367737E0,-8.822653198E-1,1.444949586E0
1.430211467E1,1.056802368E0,-3.025209045E0,-1.525627441E0,3.549121033E0
1.431219367E1,1.988914032E0,-5.550457764E0,-2.379751282E0,6.358189725E0
1.432227267E1,2.785707092E0,-7.438930664E0,-2.989732819E0,8.487423387E0
1.433235067E1,3.079845428E0,-8.354726257E0,-3.383713531E0,9.525566438E0
1.434242967E1,2.720891876E0,-8.133636017E0,-2.710114288E0,8.994665470E0
1.435250867E1,2.505190430E0,-7.507637787E0,-1.635498962E0,8.081798134E0
1.436258667E1,2.492466888E0,-7.253616028E0,-1.648521881E0,7.845059660E0
1.437266567E1,2.477797394E0,-6.629713440E0,-2.071841583E0,7.374625941E0
1.438274467E1,2.376009064E0,-5.366490326E0,-2.485730896E0,6.373656374E0
1.439282267E1,2.680475922E0,-4.271816711E0,-3.691772919E0,6.250004517E0
1.440290167E1,3.596870270E0,-4.049828339E0,-4.771327972E0,7.218320853E0
1.441298067E1,3.454216919E0,-4.556973724E0,-3.523073730E0,6.716373468E0
1.442305867E1,2.769690399E0,-2.114652557E0,-2.974763947E0,4.581720297E0
1.443313767E1,1.198557587E0,4.822820892E0,-3.007994843E0,5.808973629E0
1.444321667E1,2.552192688E-1,1.212373856E1,-8.254285126E0,1.466913073E1
1.445329467E1,4.473148041E0,3.106340332E1,-6.820716248E0,3.211644827E1
1.446337367E1,-3.058589630E0,6.819997742E1,1.519804550E1,6.993977750E1
1.447345267E1,-1.519310577E1,7.348952774E1,5.409600677E0,7.523832089E1
1.448353067E1,-7.008874969E0,2.935844879E1,1.725461884E0,3.023276472E1
1.449360967E1,-8.767418060E0,1.626622421E1,-1.202150116E0,1.851763577E1
1.450368867E1,-7.327861633E0,2.897794006E1,2.285148010E0,2.997733257E1
1.451376667E1,-6.363566895E0,3.880305862E1,5.819448395E0,3.974969587E1
1.452384567E1,-7.286547546E0,3.937995895E1,6.185287628E0,4.052323686E1
1.453392467E1,-8.073311462E0,3.568130035E1,5.493875427E0,3.699346186E1
1.454400267E1,-7.020850067E0,3.212349884E1,6.392307129E0,3.349735965E1
1.455408167E1,-5.705535278E0,3.007141617E1,6.149961090E0,3.121962883E1
1.456416067E1,-4.888234863E0,2.960348923E1,4.704417114E0,3.037092285E1
1.457423867E1,-4.192182312E0,2.937760895E1,4.305496674E0,2.998592339E1
1.458431767E1,-3.676804047E0,2.772564423E1,3.163671112E0,2.814674139E1
1.459439667E1,-2.979703674E0,2.442755264E1,1.145867157E0,2.463527905E1
1.460447467E1,-2.275717621E0,2.055510544E1,-1.040635986E0,2.070686296E1
1.461455367E1,-1.473386078E0,1.623434052E1,-2.711760864E0,1.652508171E1
1.462463267E1,5.583389282E-2,1.169278473E1,-3.252735901E0,1.213691159E1
1.463471067E1,1.979633331E0,7.306306458E0,-3.586392059E0,8.376351842E0
1.464478967E1,3.318598938E0,3.321742401E0,-4.790488129E0,6.707894454E0
1.465486867E1,3.872896271E0,-9.554631042E-1,-6.436465302E0,7.572339192E0
1.466494667E1,4.446503448E0,-5.742807770E0,-7.051536255E0,1.012301326E1
1.467502567E1,5.793103180E0,-1.110525650E1,-6.486311646E0,1.410528288E1
1.468510467E1,6.572232971E0,-1.652069504E1,-6.444099426E0,1.891174313E1
1.469518267E1,6.255341949E0,-2.125729523E1,-5.699398041E0,2.287979548E1
1.470526167E1,3.373684387E0,-2.192071564E1,-2.390977936E0,2.230731485E1
1.471533967E1,-6.219566345E-1,-1.811996933E1,8.849597168E-1,1.815222500E1
1.472541867E1,-1.567091217E0,-1.125344833E1,3.038531342E0,1.176131570E1
1.473549767E1,-3.301085358E0,-5.319039001E0,4.740791473E0,7.852671153E0
1.474557567E1,-5.064568176E0,-1.719923401E0,4.637057190E0,7.078861964E0
1.475565467E1,-4.635410614E0,2.138602753E0,4.280049591E0,6.661792386E0
1.476573367E1,-3.654350739E0,5.855972443E0,3.197351074E0,7.607216735E0
1.477581167E1,-3.541485443E0,1.058164536E1,9.056167603E-2,1.115892195E1
1.478589067E1,-1.984872437E0,1.818822739E1,-2.827170868E0,1.851335273E1
1.479596967E1,-6.315367126E-1,2.670431808E1,-7.137158203E-1,2.672131796E1
1.480604767E1,8.981323242E-3,2.556683350E1,6.994953918E-1,2.557640220E1
1.481612667E1,1.079105988E0,1.325433746E1,-5.245092773E-1,1.330853265E1
1.482620567E1,9.240284729E-1,6.920558624E0,-1.029409332E0,7.057453072E0
1.483628367E1,6.741979980E-1,3.227887573E0,-1.115180969E0,3.481009871E0
1.484636267E1,3.215313721E-1,4.340972900E-3,-1.069376221E0,1.116676663E0
1.485644167E1,6.598278809E-1,-2.128124542E0,-6.319857788E-1,2.315964793E0
1.486651967E1,7.514373779E-1,-4.435875549E0,1.017883301E-1,4.500223426E0
1.487659867E1,1.155297546E0,-7.542066193E0,5.818400574E-1,7.652190061E0
1.488667767E1,1.108444977E0,-1.003647903E1,5.745053101E-1,1.011383300E1
1.489675567E1,5.161267090E-1,-1.169368286E1,-8.801696777E-2,1.170539844E1
1.490683454E1,1.122665405E-1,-1.236728210E1,-5.411247253E-1,1.237962384E1
1.491691354E1,3.031196594E-1,-1.177526321E1,-8.837622070E-1,1.181227078E1
1.492699154E1,1.079405365E0,-1.015024246E1,-1.447639618E0,1.030961679E1
1.493707054E1,2.017205200E0,-8.501421204E0,-2.427801361E0,9.068489331E0
1.494714954E1,3.069217529E0,-6.827601929E0,-3.333717499E0,8.194505275E0
1.495722754E1,3.584595795E0,-4.799020386E0,-3.340752869E0,6.858611624E0
1.496730654E1,2.849175110E0,-2.689606934E0,-1.895508270E0,4.352555096E0
1.497738554E1,5.197192383E-1,-6.364764404E-1,-3.646417236E-1,8.989849456E-1
1.498746354E1,-1.844614105E0,3.582350464E0,-1.628014526E0,4.345833331E0
1.499754254E1,-2.878065033E0,1.003782623E1,-6.268215179E0,1.217915167E1
1.500762154E1,-1.519789581E0,3.042857346E1,-6.390959930E0,3.112960346E1
1.501769954E1,-1.212778015E1,7.443166855E1,1.301378769E1,7.652787077E1
1.502777854E1,-6.455475769E0,7.752947662E1,3.955075378E0,7.789823833E1
1.503785754E1,3.005749512E0,4.473926422E1,1.670226746E0,4.487121517E1
1.504793554E1,-8.099057922E0,3.231495071E1,-5.161716156E0,3.371192805E1
1.505801454E1,-5.731431427E0,4.561389542E1,3.875440979E-1,4.597419876E1
1.506809354E1,-3.751498718E0,4.766343338E1,4.009113007E0,4.797863703E1
1.507817154E1,-4.076323242E0,3.757890427E1,2.214944000E0,3.786418405E1
1.508825054E1,-2.253264313E0,2.866928192E1,9.316625977E-1,2.877278091E1
1.509832954E1,-1.297202454E0,2.264356247E1,-9.410929871E-1,2.270020510E1
1.510840854E1,-1.302142181E0,1.795127014E1,-3.752396851E0,1.838543326E1
1.511848654E1,-9.922865295E-1,1.456486221E1,-5.561834106E0,1.562222271E1
1.512856554E1,2.818638611E-1,1.168919220E1,-5.776487732E0,1.304164376E1
1.513864454E1,1.851200409E0,7.354655914E0,-7.165748749E0,1.043388047E1
1.514872254E1,4.441863098E0,2.232008514E0,-8.355923767E0,9.722832498E0
1.515880154E1,6.458469543E0,-3.282224579E0,-7.497009888E0,1.042544888E1
1.516887954E1,7.551646271E0,-9.182055817E0,-6.462361450E0,1.353143104E1
1.517895854E1,8.388855286E0,-1.560998886E1,-5.662125549E0,1.860387892E1
1.518903754E1,6.968009949E0,-2.108171036E1,-3.470532990E0,2.247301211E1
1.519911654E1,2.089804230E0,-2.513662811E1,2.095642090E-1,2.522421994E1
1.520919454E1,-3.588487701E0,-2.495370850E1,5.549709320E0,2.581402885E1
1.521927354E1,-5.600004730E0,-1.618688919E1,1.056817337E1,2.012614526E1
1.522935254E1,-6.300547943E0,-6.092181244E0,9.082063751E0,1.262123047E1
1.523943054E1,-8.501121826E0,-1.255738678E0,4.129762115E0,9.534195669E0
1.524950954E1,-7.256909180E0,2.503693542E0,2.158810730E0,7.974438912E0
1.525958754E1,-6.000571747E0,6.565496979E0,-6.969506836E-1,8.921790858E0
1.526966654E1,-4.120631104E0,1.286290146E1,-5.199138336E0,1.447290137E1
1.527974554E1,-3.380869446E0,2.387924286E1,-2.777025146E0,2.427674579E1
1.528982454E1,-3.438948669E0,3.230776566E1,2.955304413E0,3.262440672E1
1.529990254E1,9.877958679E-1,2.452859253E1,2.251018982E0,2.465146403E1
1.530998154E1,2.160157928E0,1.055829391E1,1.794169006E0,1.092533272E1
1.532006054E1,1.216819611E0,5.306315460E0,4.379891968E-1,5.461636043E0
1.533013854E1,9.213340759E-1,2.530487823E0,-1.681004333E-1,2.698236991E0
1.534021754E1,1.144969025E0,3.225791931E-1,-3.541635132E-1,1.241145921E0
1.535029654E1,1.636696472E0,-1.848506012E0,-8.247848511E-2,2.470334495E0
1.536037454E1,1.911824341E0,-3.966601410E0,-2.001338196E-1,4.407839902E0
1.537045354E1,2.139201508E0,-5.603896637E0,-1.078806610E0,6.094560223E0
1.538053254E1,1.930834808E0,-7.416627045E0,-1.915267181E0,7.899539743E0
1.539061054E1,1.398392029E0,-9.196276245E0,-2.226020966E0,9.564631011E0
1.540068954E1,8.678952026E-1,-1.031714539E1,-1.822160797E0,1.051270664E1
1.541076854E1,8.075706482E-1,-1.050395691E1,-9.225315857E-1,1.057527048E1
1.542084654E1,1.708247681E0,-9.218280487E0,-6.090834045E-1,9.394987380E0
1.543092554E1,2.816093903E0,-7.346423035E0,-1.534908142E0,8.016000204E0
1.544100454E1,3.779191132E0,-6.134393463E0,-3.301983490E0,7.925664877E0
1.545108254E1,4.519850922E0,-5.226531372E0,-4.773872681E0,8.398544095E0
1.546116154E1,4.493805084E0,-4.612657928E0,-3.764072571E0,7.459164807E0
1.547124054E1,2.575394440E0,-3.218008118E0,-2.584525452E0,4.864977346E0
1.548131854E1,1.929487610E-1,1.912722473E0,-3.883075104E0,4.332898423E0
1.549139754E1,-5.861810303E-1,8.334967346E0,-5.333109741E0,9.912484470E0
1.550147654E1,2.168241119E0,2.340368179E1,-3.758384399E0,2.380250080E1
1.551155454E1,-5.511089630E0,6.587815567E1,1.356494156E1,6.748563657E1
1.552163354E1,-1.847113907E1,7.934969147E1,6.435118103E0,8.172494882E1
1.553171254E1,-4.479884033E0,5.016967163E1,2.649190979E0,5.043890884E1
1.554179054E1,-8.494086456E0,2.642425049E1,-3.502266998E0,2.797599672E1
1.555186954E1,-8.295748901E0,3.717923538E1,-5.167254639E-1,3.809700774E1
1.556194854E1,-6.664740601E0,4.535358673E1,4.471202087E0,4.605820497E1
1.557202654E1,-8.685538330E0,4.294000580E1,2.325114899E0,4.387127572E1
1.558210554E1,-7.578141174E0,3.548236404E1,1.865869904E0,3.633053609E1
1.559218454E1,-5.403762817E0,2.936997482E1,1.659598846E0,2.990903445E1
1.560226254E1,-3.074756012E0,2.600497238E1,1.002165985E0,2.620528668E1
1.561234154E1,-1.594334564E0,2.292033691E1,-7.450007629E-1,2.298779618E1
1.562242054E1,-3.267704773E-1,1.989737320E1,-2.653382263E0,2.007617186E1
1.563249854E1,1.982028351E0,1.647039963E1,-2.624642029E0,1.679557222E1
1.564257754E1,4.315376129E0,1.146121628E1,-2.824476471E0,1.256819864E1
1.565265654E1,6.528074799E0,5.532345428E0,-4.076023865E0,9.478215922E0
1.566273454E1,7.862250366E0,-3.168910217E-1,-5.218597870E0,9.441883523E0
1.567281354E1,8.493787079E0,-5.765859833E0,-5.515729980E0,1.165387643E1
1.568289254E1,8.227191467E0,-1.183409088E1,-4.886887665E0,1.521887175E1
1.569297054E1,8.336164856E0,-1.899010986E1,-4.607418823E0,2.124486350E1
1.570304954E1,6.011798401E0,-2.600482269E1,-3.119213562E0,2.687232808E1
1.571312854E1,-1.376537476E0,-2.783731201E1,1.134041748E0,2.789438736E1
1.572320654E1,-7.852370911E0,-2.160352524E1,6.655010834E0,2.393034059E1
1.573328554E1,-6.538852386E0,-1.083686462E1,6.694079590E0,1.431799312E1
1.574336454E1,-7.597301331E0,-3.751947784E0,5.788762207E0,1.026186472E1
1.575344254E1,-8.170309753E0,8.080197144E-1,5.411546631E0,9.833193493E0
1.576352154E1,-6.141129456E0,5.461392975E0,1.533860321E0,8.360204047E0
1.577360054E1,-3.818409576E0,1.134745285E1,-1.734742584E0,1.209769688E1
1.578367854E1,-2.070644073E0,2.138153687E1,-1.894460449E0,2.156494067E1
1.579375754E1,-7.547305298E-1,3.239503418E1,1.796863403E0,3.245360651E1
1.580383654E1,1.607806549E0,2.889635971E1,1.373543701E0,2.897363058E1
1.581391454E1,2.205064545E0,1.347093704E1,5.510041809E-1,1.366133449E1
1.582399354E1,1.119521942E0,5.714965668E0,5.222639465E-1,5.846958320E0
1.583407254E1,8.649014282E-1,2.376607819E0,-2.116598511E-1,2.537935991E0
1.584415054E1,7.554789734E-1,-1.448986816E-1,-6.322851562E-1,9.957553043E-1
1.585422954E1,6.659651184E-1,-2.306254120E0,-6.378236389E-1,2.483774667E0
1.586430854E1,1.235081635E0,-4.573140106E0,-9.018745422E-1,4.822075773E0
1.587438654E1,1.986968079E0,-7.375462646E0,-1.473086700E0,7.779169353E0
1.588446554E1,2.276615753E0,-9.554631042E0,-1.970202942E0,1.001776688E1
1.589454454E1,2.552042999E0,-1.104193817E1,-2.850821686E0,1.168608174E1
1.590462204E1,2.572700043E0,-1.097442856E1,-2.578837280E0,1.156318595E1
1.591470104E1,2.138303375E0,-9.289083252E0,-1.003962250E0,9.584745651E0
1.592478004E1,1.487157440E0,-7.867639160E0,-5.453160095E-1,8.025506386E0
1.593485804E1,8.568182373E-1,-6.374643860E0,-6.382727051E-1,6.463560464E0
1.594493704E1,1.960922241E-1,-4.461023254E0,-1.257984009E0,4.639149103E0
1.595501604E1,2.380050659E-2,-2.635419617E0,-3.028352509E0,4.014588638E0
1.596509404E1,-2.254312134E-1,-1.213526459E0,-4.113745422E0,4.294923410E0
1.597517304E1,-1.180145874E0,4.445755005E-2,-3.683689728E0,3.868370557E0
1.598525204E1,-1.739832001E0,3.426973572E0,-2.788850555E0,4.748563011E0
1.599533004E1,-2.275418243E0,1.100765945E1,-4.869374084E0,1.224977138E1
1.600540904E1,-2.536924438E0,2.720382935E1,-7.899073792E0,2.844081018E1
1.601548804E1,-1.614991608E0,6.418218246E1,9.599238281E0,6.491614683E1
1.602556604E1,-7.065606995E0,7.869255798E1,7.888894958E0,7.940199083E1
1.603564504E1,5.810916138E-1,4.474255737E1,3.359613647E0,4.487227553E1
1.604572404E1,-7.828121338E0,2.184901474E1,-4.188739471E0,2.358398752E1
1.605580204E1,-8.379724274E0,3.668391541E1,-2.319277039E0,3.770024502E1
1.606588104E1,-4.709656219E0,4.727484146E1,3.301684113E0,4.762344606E1
1.607596004E1,-4.457879791E0,4.393513641E1,4.680466919E0,4.440805867E1
1.608603804E1,-3.162024536E0,3.467643997E1,3.835923157E0,3.503096052E1
1.609611704E1,-1.782044220E0,2.782593567E1,3.289259949E0,2.807628196E1
1.610619604E1,-1.783541107E0,2.483246063E1,1.729503479E0,2.495642807E1
1.611627404E1,-2.568059692E0,2.342538666E1,4.805007935E-2,2.356577984E1
1.612635304E1,-2.764301605E0,2.150877228E1,-2.338437195E0,2.181139465E1
1.613643204E1,-2.076032867E0,1.803779022E1,-4.151317291E0,1.862539191E1
1.614651104E1,-4.562512207E-1,1.360640533E1,-4.918322296E0,1.447523145E1
1.615658904E1,2.088606720E0,7.829169159E0,-5.054089966E0,9.549973462E0
1.616666804E1,4.779710541E0,1.918410645E0,-6.014043732E0,7.917995596E0
1.617674604E1,7.278614044E0,-2.814297638E0,-6.428681488E0,1.011070914E1
1.618682504E1,8.026758270E0,-7.432943115E0,-5.271587677E0,1.214360442E1
1.619690404E1,7.589667206E0,-1.245529907E1,-4.439318390E0,1.524614938E1
1.620698204E1,6.402785339E0,-1.813643509E1,-3.716471558E0,1.958923425E1
1.621706104E1,2.877765656E0,-2.353361160E1,-1.439257050E0,2.375255504E1
1.622714004E1,-3.136427765E0,-2.431783081E1,2.256407776E0,2.462286438E1
1.623721904E1,-7.316634979E0,-1.701915848E1,6.864275665E0,1.975609230E1
1.624729704E1,-8.109835510E0,-7.638765106E0,7.702831879E0,1.354451119E1
1.625737604E1,-9.254205780E0,-2.188149719E0,4.972659302E0,1.073106073E1
1.626745504E1,-8.093070374E0,1.456620941E0,3.747606812E0,9.036818547E0
1.627753304E1,-5.974226532E0,5.470673676E0,1.398392029E0,8.220410780E0
1.628761204E1,-3.780388641E0,1.071561676E1,-1.924398193E0,1.152471645E1
1.629769104E1,-1.797911224E0,1.834420303E1,-2.211650848E0,1.856431171E1
1.630776904E1,-5.171745300E-1,2.502675659E1,-8.906478882E-1,2.504793941E1
1.631784804E1,2.814297638E0,2.455374023E1,-1.459465027E-1,2.471492932E1
1.632792704E1,4.706063690E0,1.386357056E1,2.300715637E-1,1.464235490E1
1.633800504E1,3.772006073E0,6.742728424E0,-8.831634521E-2,7.726591499E0
1.634808404E1,3.185076599E0,3.687881012E0,-7.696994019E-1,4.933316985E0
1.635816304E1,2.852168884E0,6.944059753E-1,-9.518705750E-1,3.085956026E0
1.636824104E1,2.794838104E0,-1.251547394E0,-4.442761230E-1,3.094329036E0
1.637832004E1,2.551593933E0,-3.798201599E0,-2.454895020E-1,4.582273680E0
1.638839904E1,2.561473389E0,-6.466552734E0,-6.929090881E-1,6.989819253E0
1.639847704E1,2.175725555E0,-8.695118408E0,-7.523355103E-1,8.994713700E0
1.640855604E1,1.456920319E0,-1.059466827E1,-9.246272278E-1,1.073426980E1
1.641863504E1,3.203338623E-1,-1.081830322E1,-7.234455872E-1,1.084719650E1
1.642871304E1,-4.141886902E-1,-9.586065674E0,-1.796264648E-2,9.595026317E0
1.643879204E1,-4.490661621E-1,-8.087831268E0,-4.093986511E-1,8.110627738E0
1.644887104E1,-1.490899658E-1,-6.355932770E0,-1.609602814E0,6.558271907E0
1.645894904E1,-5.763015747E-2,-4.727169800E0,-3.239413605E0,5.730903598E0
1.646902804E1,5.667214966E-1,-3.490890656E0,-4.469705200E0,5.699627655E0
1.647910704E1,1.583706665E0,-2.451452179E0,-4.392765198E0,5.273910377E0
1.648918504E1,7.069798279E-1,-9.360035706E-1,-3.938908997E0,4.109857327E0
1.649926404E1,-7.095245361E-1,3.423979797E0,-2.718496857E0,4.429140761E0
1.650934304E1,-1.575773163E0,1.008707382E1,-4.669839020E0,1.122673220E1
1.651942104E1,-1.238225098E0,2.100117783E1,-7.582033081E0,2.236224267E1
1.652950004E1,-2.042053528E0,5.149037521E1,6.338568878E0,5.191922744E1
1.653957904E1,-1.140643021E1,7.806251816E1,9.255852356E0,7.943257640E1
1.654965704E1,-6.760541382E0,5.734050980E1,3.790417786E0,5.786195858E1
1.655973604E1,-8.491691437E0,2.406485687E1,-2.016756134E0,2.559870046E1
1.656981504E1,-8.111332397E0,3.064307739E1,-3.583248596E0,3.190033818E1
1.657989304E1,-5.103636932E0,4.313744522E1,1.726958771E0,4.347261985E1
1.658997204E1,-3.988905029E0,4.360746780E1,4.566703491E0,4.402700753E1
1.660005104E1,-3.448528748E0,3.726650391E1,4.320166168E0,3.767424186E1
1.661012904E1,-2.763403473E0,3.189627136E1,3.998485107E0,3.226447596E1
1.662020804E1,-2.567610626E0,2.901027283E1,3.069816284E0,2.928501880E1
1.663028704E1,-3.131937103E0,2.741474075E1,2.520907745E0,2.770797749E1
1.664036504E1,-3.424877930E0,2.533197189E1,1.802252197E0,2.562589904E1
1.665044404E1,-3.646716614E0,2.239328293E1,2.139051819E-1,2.268927980E1
1.666052304E1,-2.943179626E0,1.884012177E1,-1.931732941E0,1.916622254E1
1.667060104E1,-1.014290771E0,1.430649948E1,-3.340004425E0,1.472617882E1
1.668068004E1,8.729846191E-1,8.975635071E0,-4.093836823E0,9.903717837E0
1.669075904E1,3.043022003E0,3.781885529E0,-4.546495514E0,6.650809163E0
1.670083804E1,5.062771912E0,-9.192384338E-1,-5.124593353E0,7.262101333E0
1.671091604E1,5.933211823E0,-5.282514954E0,-5.402864685E0,9.607232357E0
1.672099504E1,6.152954865E0,-9.624385986E0,-5.234165497E0,1.256519588E1
1.673107304E1,6.028862915E0,-1.425006683E1,-5.081632690E0,1.628602418E1
1.674115204E1,5.229674835E0,-1.966700226E1,-3.938459930E0,2.072804726E1
1.675123104E1,1.994153137E0,-2.251408173E1,-7.113208008E-1,2.261341416E1
1.676131004E1,-2.112107849E0,-1.844838638E1,2.787952423E0,1.877702422E1
1.677138804E1,-2.636317749E0,-1.038076309E1,4.938679962E0,1.179410757E1
1.678146704E1,-3.785478058E0,-5.322481842E0,4.401896210E0,7.876252112E0
1.679154604E1,-5.184019775E0,-1.427281952E0,4.407135315E0,6.952268442E0
1.680162404E1,-5.019511871E0,2.354902954E0,4.677173767E0,7.253759149E0
1.681170304E1,-4.212090912E0,6.329437866E0,2.742746429E0,8.082459497E0
1.682178204E1,-2.896476746E0,1.120330261E1,-2.201921082E-1,1.157376566E1
1.683186004E1,-1.859582977E0,1.746927246E1,-1.965113525E0,1.767753377E1
1.684193904E1,-1.078507233E0,2.230376907E1,-1.560654602E0,2.238430110E1
1.685201804E1,2.751278687E-1,1.910821426E1,-7.890092468E-1,1.912647598E1
1.686209604E1,1.193917236E0,1.116767670E1,-1.006956024E0,1.127636473E1
1.687217504E1,1.097817078E0,6.235882416E0,-1.388362885E0,6.482205129E0
1.688225404E1,8.816665649E-1,2.829865265E0,-1.128952332E0,3.171751364E0
1.689233204E1,7.086264038E-1,1.272354126E-2,-6.330335999E-1,9.502866974E-1
1.690241067E1,7.578739929E-1,-2.455194397E0,-2.803669739E-1,2.584754951E0
1.691248967E1,9.740245056E-1,-4.877756653E0,-1.342707825E-1,4.975867999E0
1.692256767E1,1.272803192E0,-7.176376648E0,-3.583547974E-1,7.297179450E0
1.693264667E1,1.625320129E0,-8.659492493E0,-6.545887756E-1,8.834985128E0
1.694272567E1,1.536255341E0,-9.475296021E0,-8.711883545E-1,9.638479356E0
1.695280367E1,1.171613617E0,-9.536967773E0,-7.316784668E-1,9.636482043E0
1.696288267E1,9.346563721E-1,-8.360564117E0,-3.532653809E-1,8.420060055E0
1.697296167E1,1.031055908E0,-7.196135559E0,-4.096980286E-1,7.281160330E0
1.698303967E1,1.055305481E0,-5.653892670E0,-6.897656250E-1,5.792749658E0
1.699311867E1,1.088087311E0,-3.882626038E0,-1.522034912E0,4.309908261E0
1.700319767E1,1.643731842E0,-2.265389099E0,-2.887944489E0,4.021699331E0
1.701327567E1,1.901046753E0,-6.703060913E-1,-2.835553436E0,3.479030368E0
1.702335467E1,8.933422852E-1,1.434616699E0,-2.518063660E0,3.032627591E0
1.703343367E1,1.571731567E-2,5.792205048E0,-3.228636017E0,6.631287724E0
1.704351167E1,-1.490151215E0,1.211775101E1,-7.552694092E0,1.435630970E1
1.705359067E1,-6.548881531E-1,2.471854752E1,-1.087368805E1,2.701245197E1
1.706366967E1,3.284170532E-1,5.625406906E1,4.341871033E0,5.642233589E1
1.707374767E1,-5.038073273E0,7.508670639E1,6.272855530E0,7.551651724E1
1.708382667E1,-2.032473450E0,3.810655701E1,1.604214020E0,3.819442548E1
1.709390567E1,-4.471950531E0,1.738020767E1,-3.561094666E0,1.829621151E1
1.710398467E1,-5.143005066E0,2.592114670E1,-4.090094604E0,2.674107741E1
1.711406267E1,-4.114044800E0,3.680785767E1,2.324665833E-1,3.703778869E1
1.712414167E1,-3.772455139E0,4.112278473E1,3.015030212E0,4.140537705E1
1.713422067E1,-4.195475464E0,3.887401108E1,3.326831818E0,3.924103161E1
1.714429867E1,-4.995861053E0,3.345857254E1,2.918780365E0,3.395517608E1
1.715437767E1,-4.853207703E0,3.014775742E1,2.700833588E0,3.065510405E1
1.716445667E1,-5.236111450E0,2.994298325E1,2.832409973E0,3.052902971E1
1.717453467E1,-5.153483276E0,2.978940262E1,3.022814026E0,3.038263160E1
1.718461367E1,-4.320016479E0,2.797876785E1,2.694546661E0,2.843825899E1
