"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.581625792E0,-5.174589386E0,-1.167901337E1,-6.490502930E-1,1.279050409E1
6.591705792E0,-8.419092407E0,-2.316507797E1,-2.457290039E0,2.476974422E1
6.601786792E0,-9.854607239E0,-4.555716339E1,1.797911224E0,4.664548108E1
6.611866792E0,-1.275093430E1,-6.584462540E1,6.547234955E0,6.738669976E1
6.621947792E0,-6.442003784E0,-7.160270142E1,1.743020370E1,7.397471368E1
6.632027792E0,7.847580872E0,-6.476536972E1,9.044342194E0,6.586302275E1
6.642108792E0,1.072908875E1,-4.346062317E1,-3.888164520E0,4.493391742E1
6.652188792E0,4.408931580E0,-2.528467026E1,-4.418811035E0,2.604379233E1
6.662269792E0,1.034648438E0,-1.514176254E1,-1.671424255E0,1.526882868E1
6.672349792E0,-5.731581116E-1,-8.867859192E0,4.080514526E-1,8.895726101E0
6.682430792E0,-1.702559509E0,-4.611759796E0,1.517394562E0,5.144854085E0
6.692511792E0,-2.712209930E0,-7.448510742E-1,1.399739227E0,3.141680400E0
6.702591792E0,-3.230581970E0,2.285896454E0,9.648934937E-1,4.073450861E0
6.712672792E0,-3.266507263E0,4.849465485E0,5.837860107E-1,5.876069374E0
6.722752792E0,-2.914439392E0,7.563471680E0,-3.668870544E-1,8.113856477E0
6.732833792E0,-2.725681915E0,9.253157959E0,-1.063238983E0,9.704676772E0
6.742913792E0,-2.785108337E0,1.009620483E1,-1.222657471E0,1.054443321E1
6.752994792E0,-2.494562531E0,9.821825409E0,-1.293011169E0,1.021581981E1
6.763074792E0,-2.023641815E0,9.220974884E0,-1.175954590E0,9.513378643E0
6.773155792E0,-1.241518250E0,8.048762512E0,-1.252295837E0,8.239671741E0
6.783235792E0,-6.318360901E-1,5.330265656E0,-1.156045990E0,5.490663998E0
6.793316792E0,-9.669891357E-2,1.048719177E0,-4.080514526E-1,1.129454993E0
6.803396792E0,3.873944092E-1,-9.430389404E-1,1.354682922E-1,1.028469022E0
6.813477792E0,6.360273743E-1,-2.320773926E0,2.065704346E-1,2.415200567E0
6.823557792E0,1.411115570E0,-3.563789062E0,6.622229004E-1,3.889778760E0
6.833638792E0,2.661914520E0,-4.276007996E0,1.563049622E0,5.273818106E0
6.843718792E0,3.706143036E0,-4.211043091E0,9.361532593E-1,5.687245646E0
6.853799792E0,3.659589844E0,-2.587818604E0,-3.170407104E-1,4.493319237E0
6.863879792E0,3.026107178E0,-4.966671753E-1,-5.619314575E-1,3.117654551E0
6.873960792E0,2.797083435E0,8.141569519E-1,9.891430664E-1,3.076512846E0
6.884040792E0,3.088826752E0,1.404379578E0,3.917503510E0,5.182660171E0
6.894121792E0,2.041754150E0,-1.392703857E0,5.616470490E0,6.136214208E0
6.904201792E0,-2.138003998E0,-8.497529297E0,8.898994446E0,1.248884172E1
6.914282792E0,-7.877967682E0,-1.386386993E1,-1.119821320E0,1.598509506E1
6.924362792E0,-1.345387253E1,-2.182775894E1,-5.834566956E0,2.629638602E1
6.934443792E0,-1.325343933E1,-3.742607208E1,3.307072906E0,3.984094950E1
6.944523792E0,-1.304926392E1,-5.750456863E1,7.701933746E0,5.946745737E1
6.954604792E0,-7.500602417E0,-7.288927597E1,1.094538895E1,7.408715899E1
6.964684792E0,4.404141541E0,-7.189190002E1,5.095254364E0,7.220667122E1
6.974765792E0,5.572911072E0,-4.523997299E1,-9.229806519E-1,4.559127534E1
6.984845792E0,2.413730621E0,-2.516716461E1,-1.756148071E0,2.534356577E1
6.994926792E0,2.246228943E0,-1.464180222E1,-2.013462982E0,1.494931269E1
7.005006792E0,1.305435333E0,-7.207960968E0,-3.763174438E-1,7.334880881E0
7.015087792E0,3.760180664E-1,-1.248703308E0,1.289418640E0,1.833916565E0
7.025167792E0,2.249821472E-1,2.305056610E0,7.219487000E-1,2.425925157E0
7.035248792E0,3.103047180E-1,5.180277557E0,-1.076112213E0,5.299960574E0
7.045328792E0,-4.168830872E-1,7.781717834E0,-3.084934845E0,8.381273588E0
7.055409792E0,-2.188598785E0,9.145382080E0,-3.031795349E0,9.880271306E0
7.065489792E0,-3.604205017E0,8.660690002E0,-6.197113037E-1,9.401164142E0
7.075570792E0,-4.128265228E0,6.831643524E0,2.074685669E-1,7.984796193E0
7.085650792E0,-3.851191406E0,5.384303284E0,-6.300398254E-1,6.649762949E0
7.095731792E0,-3.358865204E0,4.788991241E0,-8.455915833E-1,5.910282370E0
7.105811792E0,-2.647245026E0,4.338128815E0,-6.015989685E-1,5.117537411E0
7.115892792E0,-1.827848969E0,3.979474640E0,-2.784210205E-1,4.388025584E0
7.125973792E0,-6.203100586E-1,3.591631165E0,-1.287322998E-2,3.644827117E0
7.136053792E0,1.123862915E0,2.841990051E0,-1.558259583E-1,3.060107356E0
7.146134792E0,2.802172852E0,1.281185760E0,-5.287005615E-1,3.126201197E0
7.156214792E0,3.267854462E0,-2.168989563E-1,-3.001258850E-1,3.288767776E0
7.166295792E0,3.069965973E0,-8.104147339E-1,2.439926147E-1,3.184492976E0
7.176375792E0,2.964585114E0,-9.237290955E-1,2.926414490E-1,3.118922788E0
7.186456792E0,2.675536194E0,-4.209246826E-1,1.743873596E-1,2.714052775E0
7.196536792E0,2.460882568E0,3.936813354E-1,7.390132141E-1,2.599436197E0
7.206617792E0,2.577939148E0,1.073268127E0,2.059716797E0,3.469885878E0
7.216697792E0,2.812651062E0,1.442550201E0,3.904330902E0,5.023520367E0
7.226778792E0,2.079326019E0,-3.204835510E-1,6.198160858E0,6.545494972E0
7.236858792E0,-1.277742920E0,-5.832321625E0,1.203167999E1,1.343167622E1
7.246939792E0,-4.334985352E0,-1.086859863E1,6.972650299E0,1.362117419E1
7.257019792E0,-1.057655594E1,-1.804093369E1,-4.380490723E0,2.136650469E1
7.267100792E0,-1.717199066E1,-3.819861557E1,-4.087699585E0,4.207993325E1
7.277180792E0,-2.025587769E1,-6.275070923E1,-2.690954132E0,6.599388853E1
7.287261792E0,-1.288146286E1,-7.651668274E1,1.216325638E1,7.854094237E1
7.297341792E0,3.072360992E0,-7.396284348E1,1.724593689E1,7.600897287E1
7.307422792E0,1.123219254E1,-5.008943848E1,1.207239532E0,5.134755518E1
7.317502792E0,1.054751633E1,-2.743824188E1,-2.196232910E0,2.947762978E1
7.327583792E0,5.916147308E0,-1.687246353E1,-1.000220032E0,1.790757562E1
7.337663792E0,1.990111542E0,-1.031160690E1,4.284091187E-1,1.051062868E1
7.347744792E0,-3.513194275E-1,-6.321504364E0,8.216413879E-1,6.384350972E0
7.357824792E0,-2.602188721E0,-2.491718445E0,2.884501648E-1,3.614311891E0
7.367905792E0,-4.308340759E0,8.339158630E-1,9.909393311E-2,4.389423125E0
7.377985792E0,-4.991370392E0,2.967129822E0,-1.100212097E-1,5.807731264E0
7.388066792E0,-5.103487244E0,5.356461182E0,-5.062472534E-1,7.415763259E0
7.398146792E0,-4.714745636E0,7.929909668E0,-9.436376953E-1,9.273766541E0
7.408227792E0,-4.182153168E0,9.025481415E0,-1.024469604E0,9.999962893E0
7.418307792E0,-3.697910156E0,8.596623230E0,-6.322851562E-1,9.379565822E0
7.428388792E0,-2.577490082E0,7.534581757E0,-3.781137085E-1,7.972223488E0
7.438468792E0,-1.055006104E0,6.430328064E0,-1.273851013E-1,6.517544312E0
7.448549792E0,3.971241760E-1,5.419779510E0,1.170565796E-1,5.435569869E0
7.458629792E0,1.679058380E0,4.253704376E0,1.113684082E-1,4.574455256E0
7.468710792E0,1.873953094E0,1.353036346E0,5.239105225E-2,2.311958559E0
7.478790792E0,1.149010620E0,-9.837542725E-1,1.148112488E-1,1.516963907E0
7.488872167E0,1.372046814E0,-2.128274231E0,-3.079096985E-1,2.550857120E0
7.498952167E0,1.825304260E0,-3.100203094E0,-9.514215088E-1,3.721316670E0
7.509033167E0,1.974843292E0,-3.598666534E0,-1.043180695E0,4.235402320E0
7.519113167E0,2.177671509E0,-3.476670227E0,-9.168434143E-1,4.203580725E0
7.529194167E0,2.350112915E0,-2.526895294E0,-1.367256775E0,3.711821875E0
7.539274167E0,2.523602142E0,-1.125060425E0,-1.589245148E0,3.187480019E0
7.549355167E0,2.923720093E0,1.706451416E-2,3.161425781E-1,2.940812219E0
7.559435167E0,2.920726318E0,6.683601379E-1,3.167263641E0,4.359920467E0
7.569516167E0,2.149080963E0,-5.492079163E-1,4.147874451E0,4.703726265E0
7.579596167E0,1.407073975E-2,-4.502636719E0,6.458768921E0,7.873349438E0
7.589677167E0,-2.303110657E0,-9.482780457E0,9.945318604E0,1.393329846E1
7.599758167E0,-5.434598694E0,-1.386656433E1,-2.080673218E0,1.503814052E1
7.609838167E0,-8.898695068E0,-2.200768478E1,-7.611970825E0,2.492924113E1
7.619919167E0,-1.040396484E1,-3.730931488E1,2.202519836E0,3.879534192E1
7.629999167E0,-1.189725952E1,-5.546880203E1,1.235575607E1,5.806029186E1
7.640080167E0,-7.265142059E0,-6.949747925E1,1.156989029E1,7.082756718E1
7.650160167E0,6.577322388E-1,-6.713194839E1,1.057700500E0,6.714350183E1
7.660241167E0,1.096469879E0,-4.233002426E1,-1.563049622E0,4.237306130E1
7.670321167E0,-2.454895020E-2,-2.432771027E1,-9.575587463E-1,2.434656050E1
7.680402167E0,4.423301697E-1,-1.488998611E1,-7.843688965E-2,1.489676122E1
7.690482167E0,6.372248840E-1,-8.380472717E0,2.634820862E0,8.807988391E0
7.700563167E0,4.342469788E-1,-3.572021942E0,2.435285797E0,4.344942820E0
7.710643167E0,4.328997803E-1,-3.710783386E-1,9.779164124E-1,1.131999056E0
7.720724167E0,4.086502075E-1,1.909429321E0,-9.174421692E-1,2.157455784E0
7.730804167E0,1.510359192E-1,4.403243408E0,-2.300715637E0,4.970377934E0
7.740885167E0,-8.921447754E-2,7.108417969E0,-2.007924500E0,7.387105390E0
7.750965167E0,-1.016087036E0,8.855135651E0,-2.543211365E-1,8.916868256E0
7.761046167E0,-2.132315826E0,8.676407318E0,1.471290436E0,9.054916360E0
7.771126167E0,-2.645448761E0,7.146139526E0,6.924600220E-1,7.651484180E0
7.781207167E0,-2.274969177E0,5.813161469E0,-1.007105713E0,6.323179021E0
7.791287167E0,-1.326242065E0,4.959935760E0,-1.435963898E0,5.331216848E0
7.801368167E0,-1.823208618E-1,4.182751923E0,-9.957293701E-1,4.303502239E0
7.811448167E0,8.857081604E-1,3.181334381E0,-3.911366272E-1,3.325410539E0
7.821529167E0,1.163680115E0,7.797285461E-1,3.917353821E-1,1.454504941E0
7.831609167E0,7.232958984E-1,-9.458830261E-1,7.842192078E-1,1.425780987E0
7.841690167E0,4.644841003E-1,-1.684147797E0,2.927911377E-1,1.771390959E0
7.851770167E0,7.484436035E-1,-2.184108124E0,-4.224215698E-1,2.347112291E0
7.861851167E0,1.347048798E0,-2.303709412E0,-7.563771057E-1,2.773756269E0
7.871931167E0,1.995051270E0,-1.356179810E0,-9.062155151E-1,2.576951649E0
7.882012167E0,2.780917053E0,8.391549683E-1,-1.266815643E0,3.168990784E0
7.892092167E0,3.357068939E0,2.220332794E0,-1.317859497E0,4.235155633E0
7.902173167E0,3.314707031E0,1.921105042E0,1.511856079E-2,3.831208146E0
7.912253167E0,1.292113037E0,-1.322200470E0,3.182382202E0,3.680397623E0
7.922334167E0,-1.446292419E0,-5.778433685E0,7.664511566E0,9.707048736E0
7.932414167E0,-4.356690216E0,-1.051832703E1,5.795049133E0,1.277491869E1
7.942495167E0,-9.570198669E0,-1.722168732E1,9.205856323E-2,1.970237781E1
7.952575167E0,-1.470227646E1,-3.182561829E1,4.108057251E0,3.529735184E1
7.962656167E0,-1.290436523E1,-5.173346970E1,4.430337067E0,5.350235897E1
7.972736167E0,-4.334685974E0,-6.748027405E1,7.969427490E0,6.808736052E1
7.982817167E0,4.791535950E0,-7.045473862E1,1.003962250E1,7.132757552E1
7.992897167E0,3.188220062E0,-5.047832977E1,4.031117249E-1,5.058052019E1
8.002978167E0,-1.390907593E0,-3.032439011E1,-4.985831909E0,3.076299366E1
8.013059167E0,-5.861810303E-1,-1.980965561E1,-2.436333618E0,1.996751825E1
8.023139167E0,-2.062710571E-1,-1.242117004E1,7.758366394E-1,1.244708542E1
8.033220167E0,-6.218069458E-1,-7.947273560E0,3.173849945E0,8.580158762E0
8.043300167E0,-5.432203674E-1,-5.096302185E0,3.510050812E0,6.211911222E0
8.053381167E0,-4.263134766E-1,-2.826272736E0,2.477348328E0,3.782435127E0
8.063461167E0,-7.743397522E-1,-4.870870972E-1,1.188229065E0,1.499581343E0
8.073542167E0,-1.284478912E0,2.048939209E0,3.573069763E-1,2.444525769E0
8.083622167E0,-1.354832611E0,4.493206329E0,9.602531433E-1,4.790256843E0
8.093703167E0,-1.064885559E0,6.586603088E0,1.555116119E0,6.850963994E0
8.103783167E0,-1.141376495E0,7.778724060E0,1.184486847E0,7.950741940E0
8.113864167E0,-1.817370758E0,7.425907745E0,1.097218323E0,7.723395002E0
8.123944167E0,-2.442470856E0,6.428831177E0,8.334667969E-1,6.927496018E0
8.134025167E0,-2.599045258E0,5.716462555E0,3.589535522E-1,6.289819397E0
8.144105167E0,-2.289938049E0,4.960983582E0,-6.830296326E-1,5.506514673E0
8.154186167E0,-1.947599945E0,3.743714905E0,-1.456321564E0,4.464237822E0
8.164266167E0,-1.834285583E0,7.204518127E-1,-1.117725677E0,2.265604799E0
8.174347167E0,-1.973047028E0,-2.267784119E0,-9.099577332E-1,3.140665926E0
8.184427167E0,-1.757046204E0,-3.713028717E0,-1.371897125E0,4.330807700E0
8.194508167E0,-1.389560394E0,-4.350852356E0,-2.071841583E0,5.015308750E0
8.204588167E0,-5.075944519E-1,-4.215084686E0,-2.152823181E0,4.760172128E0
8.214669167E0,1.265019379E0,-2.773282928E0,-1.665885773E0,3.473693659E0
8.224749167E0,2.899919586E0,-1.369651794E-1,-7.622149658E-1,3.001543723E0
8.234830167E0,4.066892853E0,1.885329437E0,1.242416382E-2,4.482659804E0
8.244910167E0,5.375920715E0,3.368295593E0,1.770518188E0,6.586400640E0
8.254991167E0,6.347101135E0,3.256478119E0,5.484295349E0,8.998213047E0
8.265071167E0,6.310427399E0,5.403762817E-1,9.506281586E0,1.142291075E1
8.275152167E0,3.109334106E0,-5.990991669E0,1.174008636E1,1.354214044E1
8.285232167E0,-5.146298218E-1,-1.230785568E1,4.076772308E0,1.297567832E1
8.295313167E0,-8.909772034E0,-1.834555023E1,-5.542374573E0,2.113435987E1
8.305393167E0,-1.599438950E1,-3.055820389E1,-1.958078156E0,3.454646712E1
8.315474167E0,-1.541973450E1,-4.881962906E1,8.765172729E0,5.194181982E1
8.325554167E0,-4.719984741E0,-6.701010178E1,1.379067215E1,6.857707076E1
8.335635167E0,8.007747803E0,-7.275156235E1,7.686964874E0,7.359350024E1
8.345715167E0,8.428223419E0,-5.591682037E1,-2.176623688E0,5.659031226E1
8.355796167E0,2.382445679E0,-3.334705444E1,-3.194506989E0,3.358432614E1
8.365876167E0,2.345023499E0,-2.107018433E1,-7.291337585E-1,2.121281308E1
8.375957167E0,2.413880310E0,-1.301004547E1,3.102598114E0,1.359096083E1
8.386037167E0,2.658172302E0,-7.617808685E0,4.156107330E0,9.075798438E0
8.396118167E0,2.347867584E0,-3.814667358E0,2.202968903E0,4.991717263E0
8.406198167E0,2.585872650E0,-1.495540009E0,9.699829102E-1,3.140739423E0
8.416279167E0,2.229463806E0,1.929487610E-1,-4.276606750E-1,2.278295797E0
8.426359167E0,9.271719360E-1,1.992506561E0,-1.963317261E0,2.946921251E0
8.436440167E0,-7.200027466E-1,4.177363129E0,-1.721120911E0,4.575043590E0
8.446521167E0,-2.097737732E0,6.273454285E0,-7.951464844E-1,6.662506299E0
8.456601167E0,-3.283422089E0,7.394024048E0,-4.002676392E-1,8.100164592E0
8.466682167E0,-4.154161377E0,6.746620331E0,7.144642639E-1,7.955149390E0
8.476762167E0,-3.908821564E0,5.377417603E0,9.806108093E-1,6.719903545E0
8.486843167E0,-2.841840363E0,4.446503448E0,2.821632385E-1,5.284606481E0
8.496922917E0,-1.553170166E0,3.790866852E0,-3.742218018E-1,4.113763606E0
8.507003917E0,-5.908213806E-1,3.030747528E0,-7.117698669E-1,3.168772132E0
8.517083917E0,2.383044434E-1,1.457219696E0,-3.866459656E-1,1.526359510E0
8.527164917E0,5.468128967E-1,-5.354365540E-1,2.764750671E-1,8.137168488E-1
8.537244917E0,1.077758789E-1,-1.846410370E0,7.728428650E-1,2.004528121E0
8.547325917E0,-4.587959290E-1,-2.367476807E0,7.843688965E-1,2.535877501E0
8.557405917E0,-6.608757019E-1,-2.426753540E0,3.484753418E-1,2.539158227E0
8.567486917E0,2.921923828E-1,-1.742077332E0,-6.442602539E-1,1.880234318E0
8.577566917E0,1.408720551E0,-4.182302856E-1,-2.206262054E0,2.650849376E0
8.587647917E0,1.972148895E0,8.686436462E-1,-2.754571838E0,3.497367447E0
8.597727917E0,2.225571899E0,1.978585510E0,-1.368903351E0,3.277478800E0
8.607808917E0,2.912194061E0,2.655777283E0,1.838177490E-1,3.945607202E0
8.617888917E0,3.692072296E0,1.841770020E0,1.593286743E0,4.422903717E0
8.627969917E0,2.431543579E0,-1.902992706E0,6.032305756E0,6.776614062E0
8.638049917E0,2.137554932E-1,-6.121819611E0,8.274193726E0,1.029488458E1
8.648130917E0,-2.788251801E0,-1.061727127E1,2.703378296E0,1.130526654E1
8.658210917E0,-7.349716187E0,-1.749082764E1,-1.719025269E0,1.904999809E1
8.668291917E0,-8.198301544E0,-3.280218750E1,5.108426971E0,3.419490721E1
8.678371917E0,-7.126530304E0,-5.523633545E1,1.094523926E1,5.675947895E1
8.688452917E0,-3.899690552E0,-7.517352585E1,9.192833405E0,7.583386289E1
8.698532917E0,2.239642639E0,-7.590999435E1,6.126010895E0,7.618970568E1
8.708613917E0,1.788331146E0,-5.013299789E1,-1.476379852E0,5.018660482E1
8.718693917E0,3.009192352E0,-2.858156433E1,-4.358636169E0,2.906817448E1
8.728774917E0,5.786067810E0,-1.710747482E1,-3.324586487E-1,1.806252486E1
8.738854917E0,5.242098999E0,-9.593699799E0,3.841012573E0,1.158758194E1
8.748935917E0,3.961511993E0,-4.640949097E0,4.107757874E0,7.355655004E0
8.759015917E0,2.286644897E0,-8.590635681E-1,2.358345795E0,3.395368903E0
8.769096917E0,1.262774048E0,1.318308563E0,1.191222839E0,2.179804491E0
8.779176917E0,1.658551025E-1,3.044967957E0,9.834548950E-2,3.051066962E0
8.789257917E0,-1.423689423E0,4.911436615E0,-3.766168213E-1,5.127469300E0
8.799337917E0,-2.634371796E0,6.789131927E0,1.977388000E-1,7.285007050E0
8.809418917E0,-3.497926025E0,7.777376862E0,1.083896027E0,8.596389237E0
8.819498917E0,-4.101171570E0,7.350614319E0,2.145937500E0,8.686552070E0
8.829579917E0,-4.076323242E0,6.058950348E0,1.441352692E0,7.443439264E0
8.839659917E0,-3.140319672E0,4.942721558E0,-4.915777588E-1,5.876542583E0
8.849740917E0,-1.602417755E0,4.225113831E0,-1.512305145E0,4.765122915E0
8.859820917E0,-1.094224548E-1,3.552412720E0,-1.951491852E0,4.054618336E0
8.869901917E0,1.017134857E0,2.866089935E0,-1.677411804E0,3.473146296E0
8.879982917E0,1.622176666E0,1.888323212E0,-8.943901062E-1,2.645213668E0
8.890062917E0,1.366957397E0,3.077600098E-1,-3.129991150E-1,1.435707908E0
8.900143917E0,1.954934692E-1,-1.401236115E0,-7.170089722E-2,1.416623226E0
8.910223917E0,-4.954696655E-1,-2.279160461E0,-9.744735718E-2,2.334428964E0
8.920304917E0,-2.306703186E-1,-2.631378021E0,-3.718267822E-1,2.667510870E0
8.930384917E0,7.927514648E-1,-2.282303925E0,-4.927752686E-1,2.465804849E0
8.940465917E0,1.929188232E0,-8.669970703E-1,-3.248245239E-1,2.139850959E0
8.950545917E0,2.896327057E0,9.151968384E-1,-2.845582581E-1,3.050781716E0
8.960626917E0,3.650758209E0,2.130519562E0,5.316943359E-1,4.260263838E0
8.970706917E0,4.094285889E0,1.116677856E0,3.192261658E0,5.310431326E0
8.980787917E0,2.361189880E0,-2.702929230E0,7.154222717E0,8.003995675E0
8.990867917E0,6.496490479E-2,-7.763156433E0,9.032965851E0,1.191072165E1
9.000948917E0,-3.974834290E0,-1.200279007E1,-9.714797974E-1,1.268109026E1
9.011028917E0,-1.123189316E1,-2.139964920E1,-3.031346283E0,2.435753415E1
9.021109917E0,-1.550864960E1,-4.109030228E1,1.494043121E0,4.394500334E1
9.031189917E0,-1.345686630E1,-6.614085938E1,4.707261200E0,6.765987613E1
9.041270917E0,2.142045593E-1,-7.896888336E1,1.622955048E1,8.061965475E1
9.051350917E0,1.290241928E1,-7.298672333E1,9.455387421E0,7.471906421E1
9.061431917E0,8.142018585E0,-4.379188431E1,-3.006947021E0,4.464373784E1
9.071511917E0,6.645430756E0,-2.414479065E1,-6.488107910E0,2.586944548E1
9.081592917E0,6.136788483E0,-1.425919785E1,-3.578907623E0,1.593089689E1
9.091672917E0,3.358116760E0,-6.785539398E0,8.740324402E-1,7.621313916E0
9.101753917E0,6.902146912E-1,-1.548529816E0,2.094743958E0,2.694864219E0
9.111833917E0,-8.173004150E-2,1.107097778E0,1.558109894E0,1.913126167E0
9.121914917E0,-1.254391479E-1,2.709964600E0,7.114704895E-1,2.804609308E0
9.131994917E0,-8.946894836E-1,3.922293549E0,-2.068698120E-1,4.028355877E0
9.142075917E0,-2.668201447E0,4.952601013E0,-1.651066589E-1,5.628038376E0
9.152155917E0,-4.275109863E0,6.114784241E0,8.039781189E-1,7.504234236E0
9.162236917E0,-4.851411438E0,6.769373016E0,1.382225647E0,8.442224335E0
9.172316917E0,-4.729564819E0,6.424939270E0,1.445693665E0,8.107937973E0
9.182397917E0,-4.005969543E0,5.420378265E0,6.393205261E-1,6.770304517E0
9.192477917E0,-2.335742798E0,4.507426758E0,-3.704795837E-1,5.090171462E0
9.202558917E0,-4.400848389E-1,3.857029266E0,-7.752378845E-1,3.958704738E0
9.212638917E0,9.220825195E-1,3.290008392E0,-5.164260864E-1,3.455587837E0
9.222719917E0,1.528621216E0,2.277813263E0,-1.287322998E-1,2.746213409E0
9.232799917E0,7.074288940E-1,4.999603271E-2,-3.451821899E-1,7.887369572E-1
9.242880917E0,-1.003363495E0,-2.117496643E0,-4.096980286E-1,2.378735549E0
9.252960917E0,-1.928439789E0,-2.896776123E0,-5.155279541E-1,3.517948407E0
9.263041917E0,-2.159259796E0,-3.099005585E0,-6.616241455E-1,3.834577551E0
9.273121917E0,-1.250798950E0,-2.822680206E0,-9.213340759E-1,3.221937001E0
9.283202917E0,9.162446594E-1,-1.381477203E0,-1.602417755E0,2.305585869E0
9.293282917E0,2.992277527E0,2.745291138E-1,-2.437231750E0,3.869003701E0
9.303363917E0,4.407434692E0,1.489851837E0,-1.390757904E0,4.855856939E0
9.313444917E0,4.982987823E0,2.078727264E0,1.107546844E0,5.511618156E0
9.323524917E0,5.350024567E0,1.416055298E0,3.193459167E0,6.389534954E0
9.333605917E0,5.192402344E0,-1.525477753E0,9.131610718E0,1.061482166E1
9.343685917E0,2.783761139E0,-7.255112915E0,1.196357162E1,1.426579950E1
9.353766917E0,-2.373464355E0,-1.274300079E1,9.466314697E-1,1.299667317E1
9.363846917E0,-1.019290375E1,-2.052531738E1,-6.791377258E0,2.390202388E1
9.373927917E0,-1.444032120E1,-3.674304245E1,-4.918022919E0,3.978392884E1
9.384007917E0,-1.420650742E1,-6.051286285E1,9.390422516E0,6.286343499E1
9.394088917E0,-2.476300507E0,-7.814619415E1,1.882081192E1,8.041879560E1
9.404168917E0,8.782536621E0,-7.353653000E1,5.297034760E0,7.424831830E1
9.414249917E0,4.728666687E0,-4.511782700E1,-3.961661682E0,4.553760385E1
9.424329917E0,2.849923553E0,-2.537343567E1,-4.180955658E0,2.587303021E1
9.434410917E0,3.625760193E0,-1.544682816E1,-1.342258759E0,1.592332552E1
9.444490917E0,3.535797272E0,-8.029302979E0,2.257006531E0,9.059009170E0
9.454571917E0,3.194956055E0,-2.640509033E0,2.292931824E0,4.736831060E0
9.464651917E0,3.531755676E0,3.776646423E-1,1.441951447E0,3.833425715E0
9.474732917E0,3.262615356E0,2.348616028E0,3.023712158E-2,4.020145581E0
9.484812917E0,2.060315552E0,4.232598267E0,-1.112636261E0,4.837121841E0
9.494893667E0,-9.834548950E-2,5.951623535E0,-1.077609100E0,6.049192997E0
9.504973667E0,-2.431094513E0,7.496560822E0,6.201603699E-1,7.905266824E0
9.515054667E0,-4.279301147E0,7.974067841E0,2.595452728E0,9.414592455E0
9.525134667E0,-5.542973328E0,6.918163605E0,2.651436310E0,9.252872823E0
9.535215667E0,-6.011948090E0,5.583838348E0,8.554710388E-1,8.249521273E0
9.545295667E0,-5.610482941E0,4.556374969E0,-1.128952332E0,7.315231032E0
9.555376667E0,-4.056264954E0,3.652704163E0,-2.168540497E0,5.873508403E0
9.565456667E0,-1.894460449E0,2.674638062E0,-2.323767700E0,4.017781164E0
9.575537667E0,1.496887207E-2,1.447789307E0,-1.627864838E0,2.178591718E0
9.585617667E0,1.210233307E0,3.150947571E-1,-8.422984314E-1,1.507785134E0
9.595698667E0,1.754052429E0,-5.307962036E-1,-2.264790344E-1,1.846547396E0
9.605778667E0,1.712738342E0,-1.341061249E0,4.595443726E-1,2.223308106E0
9.615859667E0,1.331481171E0,-1.703906708E0,1.172960815E0,2.460076676E0
9.625939667E0,1.554217987E0,-1.317260742E0,9.363029480E-1,2.242193708E0
9.636020667E0,2.345771942E0,-4.715194702E-1,-2.724334717E-1,2.408152116E0
9.646100667E0,3.260220337E0,6.712042236E-1,-1.225202179E0,3.546924320E0
9.656181667E0,3.376678162E0,1.430575104E0,-8.779243469E-1,3.770842306E0
9.666261667E0,2.637215881E0,4.581971741E-1,1.476379852E0,3.056885625E0
9.676342667E0,1.402134247E0,-2.240391083E0,4.571942596E0,5.280908232E0
9.686422667E0,1.645079041E-1,-6.040089569E0,8.382568359E0,1.033330524E1
9.696503667E0,-2.331551514E0,-1.061367874E1,4.632566528E0,1.181300053E1
9.706584667E0,-7.638016663E0,-1.594529160E1,-2.880160675E0,1.791331762E1
9.716664667E0,-1.158680511E1,-2.785886719E1,2.035766602E-2,3.017235404E1
9.726745667E0,-1.044348267E1,-4.708877838E1,3.406316528E0,4.835310095E1
9.736825667E0,-4.117188263E0,-6.883151413E1,1.280871414E1,7.013409823E1
9.746906667E0,6.833140411E0,-7.845395416E1,1.448298248E1,8.007166486E1
9.756986667E0,6.190377045E0,-6.112494003E1,2.469714203E0,6.148722266E1
9.767067667E0,1.157991943E0,-3.410867065E1,-5.031786346E0,3.449726414E1
9.777147667E0,3.608096924E0,-2.046888474E1,-5.081483002E0,2.139661364E1
9.787228667E0,4.019591217E0,-1.174203232E1,1.107696533E-2,1.241098542E1
9.797308667E0,2.449655914E0,-5.446124725E0,2.445314941E0,6.452956980E0
9.807389667E0,1.511556702E0,-8.382568359E-1,2.156116333E0,2.763388468E0
9.817469667E0,1.740580444E0,1.731299744E0,1.441203003E0,2.846767497E0
9.827550667E0,1.359922028E0,3.750750275E0,4.397854614E-1,4.013841900E0
9.837630667E0,-3.230282593E-1,5.683980103E0,-3.647914124E-1,5.704826889E0
9.847711667E0,-2.857707367E0,7.093898163E0,-1.070274353E-1,7.648616699E0
9.857791667E0,-4.698579254E0,7.786657562E0,3.820056152E-1,9.102450840E0
9.867872667E0,-5.455555115E0,7.480993195E0,4.983137512E-1,9.272359860E0
9.877952667E0,-5.307962036E0,6.311475220E0,-4.917274475E-1,8.261414910E0
9.888033667E0,-4.176614685E0,5.173541565E0,-1.582209778E0,6.834693141E0
