"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.571455958E0,-2.142045593E-1,-1.036998550E1,-8.202941895E-1,1.040458387E1
6.581534958E0,2.341131592E-1,-1.005279510E1,-8.607101440E-1,1.009229014E1
6.591614958E0,6.917115784E-1,-9.569300537E0,-6.972500610E-1,9.619570433E0
6.601693958E0,1.046623535E0,-9.247918854E0,-5.016069031E-1,9.320463156E0
6.611773958E0,1.266216888E0,-9.242679749E0,-5.797444153E-1,9.347006886E0
6.621852958E0,1.268013153E0,-9.391021271E0,-8.187973022E-1,9.511549132E0
6.631932958E0,1.189276886E0,-9.518106995E0,-8.809181213E-1,9.632484467E0
6.642011958E0,1.199605408E0,-9.570947113E0,-6.836283875E-1,9.670027381E0
6.652091958E0,1.248852997E0,-9.560468903E0,-2.929408264E-1,9.646139838E0
6.662170958E0,1.286424866E0,-9.519005127E0,2.064207458E-1,9.607755048E0
6.672250958E0,1.338217163E0,-9.535171509E0,6.399192810E-1,9.649861013E0
6.682329958E0,1.366358643E0,-9.598040771E0,7.979905701E-1,9.727595363E0
6.692409958E0,1.259331207E0,-9.676777039E0,6.706054688E-1,9.781392572E0
6.702488958E0,1.162931671E0,-9.719737701E0,4.004173279E-1,9.797246812E0
6.712568958E0,9.895921326E-1,-9.681417389E0,1.119671631E-1,9.732505941E0
6.722647958E0,6.454577637E-1,-9.644144897E0,-1.020877075E-1,9.666259278E0
6.732727958E0,3.338058472E-1,-9.693542175E0,-1.585203552E-1,9.700583227E0
6.742806958E0,6.945556641E-2,-9.755812683E0,-5.987548828E-4,9.756059939E0
6.752886958E0,-1.091230774E-1,-9.839338989E0,2.794688416E-1,9.843911947E0
6.762965958E0,-1.076261902E-1,-9.960287476E0,5.539979553E-1,9.976263014E0
6.773045958E0,8.307723999E-2,-1.006102798E1,7.969427490E-1,1.009288381E1
6.783124958E0,2.733316040E-1,-1.009785141E1,8.147557068E-1,1.013435445E1
6.793204958E0,5.123844910E-1,-1.005324417E1,7.890092468E-1,1.009716751E1
6.803283958E0,7.710466003E-1,-9.966873779E0,5.767506409E-1,1.001327754E1
6.813363958E0,1.091380463E0,-9.867630157E0,3.179388428E-1,9.932890886E0
6.823442958E0,1.369053040E0,-9.705517273E0,1.076261902E-1,9.802191345E0
6.833522958E0,1.667382660E0,-9.491312714E0,-3.338058472E-2,9.636716050E0
6.843601958E0,1.879641266E0,-9.299112396E0,-1.712438965E-1,9.488723155E0
6.853681958E0,1.862427063E0,-9.232351227E0,-2.224374390E-1,9.420956541E0
6.863760958E0,1.923649750E0,-9.302854614E0,6.676116943E-2,9.499894178E0
6.873840958E0,1.742077332E0,-9.563462677E0,2.174977112E-1,9.723268846E0
6.883919958E0,1.638492737E0,-9.808802490E0,5.370831299E-1,9.959202931E0
6.893999958E0,1.445843353E0,-9.989776154E0,8.140072632E-1,1.012663312E1
6.904078958E0,1.169967041E0,-1.008063721E1,9.473799133E-1,1.019242847E1
6.914158958E0,9.809101868E-1,-1.003034180E1,1.038390656E0,1.013154463E1
6.924237958E0,8.116122437E-1,-9.904752960E0,9.943821716E-1,9.987574357E0
6.934317958E0,6.355783081E-1,-9.768236847E0,8.484356689E-1,9.825591787E0
6.944396958E0,5.453160095E-1,-9.666747894E0,7.704478455E-1,9.712722290E0
6.954476958E0,6.002517700E-1,-9.627379761E0,8.035290527E-1,9.679483570E0
6.964555958E0,8.125103760E-1,-9.683213654E0,9.056167603E-1,9.759351489E0
6.974635958E0,1.071322174E0,-9.702373810E0,9.126521301E-1,9.803913640E0
6.984714958E0,1.356179810E0,-9.667047272E0,8.428971863E-1,9.798035635E0
6.994794958E0,1.611997833E0,-9.602830811E0,7.795788574E-1,9.768348877E0
7.004873958E0,1.771266632E0,-9.523196411E0,7.399113464E-1,9.714737473E0
7.014953958E0,1.819167023E0,-9.480385437E0,7.080276489E-1,9.679275791E0
7.025032958E0,1.749861145E0,-9.494306488E0,6.997947693E-1,9.679544537E0
7.035112958E0,1.610201569E0,-9.526639252E0,6.662644958E-1,9.684705101E0
7.045191958E0,1.447789307E0,-9.560768280E0,6.954537964E-1,9.694742903E0
7.055271958E0,1.359772339E0,-9.597741394E0,7.298822021E-1,9.721026114E0
7.065350958E0,1.315464478E0,-9.611662445E0,7.599696350E-1,9.730984308E0
7.075430958E0,1.316961365E0,-9.611063690E0,7.976911926E-1,9.733614115E0
7.085509958E0,1.321302338E0,-9.593400421E0,7.939489746E-1,9.716456478E0
7.095589958E0,1.279838562E0,-9.590256958E0,6.551875305E-1,9.697437082E0
7.105668958E0,1.226998444E0,-9.596394196E0,4.920268250E-1,9.687022098E0
7.115748958E0,1.184786224E0,-9.593699799E0,3.965254211E-1,9.674710674E0
7.125827958E0,1.176253967E0,-9.625433807E0,3.529660034E-1,9.703459918E0
7.135907958E0,1.224603424E0,-9.657317505E0,4.111949158E-1,9.743331884E0
7.145986958E0,1.267863464E0,-9.695637817E0,4.225712585E-1,9.787309994E0
7.156066958E0,1.281036072E0,-9.721983032E0,3.884422302E-1,9.813709536E0
7.166145958E0,1.247056732E0,-9.714648285E0,3.730242920E-1,9.801463611E0
7.176225958E0,1.243464203E0,-9.662706299E0,4.034111023E-1,9.750735191E0
7.186304958E0,1.251547394E0,-9.603728943E0,4.635859680E-1,9.696024569E0
7.196384958E0,1.281335449E0,-9.576036530E0,4.825964355E-1,9.673427287E0
7.206464958E0,1.284029846E0,-9.552984467E0,3.959266663E-1,9.647020410E0
7.216543958E0,1.323697357E0,-9.569001160E0,3.064128113E-1,9.664980429E0
7.226623958E0,1.387614441E0,-9.595945129E0,2.644999695E-1,9.699360649E0
7.236702958E0,1.475182343E0,-9.636061707E0,2.930905151E-1,9.752730397E0
7.246782958E0,1.513053589E0,-9.655820618E0,3.522175598E-1,9.779992851E0
7.256861958E0,1.464853821E0,-9.671837311E0,2.314187622E-1,9.784875489E0
7.266941958E0,1.389261017E0,-9.670789490E0,9.460327148E-2,9.770525334E0
7.277020958E0,1.296454010E0,-9.686057739E0,6.706054688E-2,9.772666199E0
7.287100958E0,1.182091827E0,-9.771979065E0,7.065307617E-2,9.843470312E0
7.297179958E0,1.037941589E0,-9.822124786E0,3.472778320E-2,9.876875218E0
7.307259958E0,9.867480469E-1,-9.821226654E0,9.774673462E-2,9.871155916E0
7.317338958E0,9.595046997E-1,-9.805359650E0,1.529818726E-1,9.853381683E0
7.327418958E0,9.380992126E-1,-9.776170349E0,1.591191101E-1,9.822365078E0
7.337497958E0,9.765692139E-1,-9.777966614E0,1.812730408E-1,9.828284614E0
7.347577958E0,9.642947388E-1,-9.844428406E0,1.809736633E-1,9.893199000E0
7.357656958E0,1.000220032E0,-9.910441132E0,1.065783691E-1,9.961357462E0
7.367736958E0,1.114432526E0,-9.925859070E0,8.891510010E-2,9.988620727E0
7.377815958E0,1.208287354E0,-9.876312103E0,1.577719116E-1,9.951200484E0
7.387895958E0,1.263971558E0,-9.803413696E0,2.312690735E-1,9.887266032E0
7.397974958E0,1.240620117E0,-9.764794006E0,2.124082947E-1,9.845580610E0
7.408054958E0,1.190923462E0,-9.742191010E0,2.246827698E-1,9.817284080E0
7.418133958E0,1.049168243E0,-9.824819183E0,3.110531616E-1,9.885574341E0
7.428213958E0,9.151968384E-1,-9.867630157E0,2.564167786E-1,9.913297118E0
7.438292958E0,8.414002991E-1,-9.839788055E0,2.029779053E-1,9.877782315E0
7.448372958E0,7.366181946E-1,-9.769284668E0,1.450483704E-1,9.798090034E0
7.458451958E0,7.168592834E-1,-9.735904083E0,1.324745178E-1,9.763158559E0
7.468531958E0,7.637118530E-1,-9.743089142E0,8.861572266E-2,9.773376825E0
7.478610958E0,8.635542297E-1,-9.767937469E0,7.723937988E-2,9.806339492E0
7.488690958E0,9.894424438E-1,-9.811047821E0,1.639091492E-1,9.862176327E0
7.498769958E0,1.053359528E0,-9.816586304E0,2.791694641E-1,9.876885569E0
7.508849958E0,1.102756805E0,-9.780511322E0,3.272195435E-1,9.847920944E0
7.518928958E0,1.131197662E0,-9.744586029E0,3.574566650E-1,9.816534027E0
7.529009125E0,1.093476105E0,-9.728569336E0,3.192860413E-1,9.795034196E0
7.539088125E0,1.063238983E0,-9.712103577E0,2.116598511E-1,9.772422060E0
7.549168125E0,1.051263885E0,-9.633217621E0,1.892065430E-1,9.692256528E0
7.559247125E0,1.030457153E0,-9.579629059E0,1.836680603E-1,9.636641988E0
7.569327125E0,1.016236725E0,-9.614057465E0,1.384620667E-1,9.668609505E0
7.579406125E0,1.001118164E0,-9.672585754E0,1.824705505E-1,9.725967729E0
7.589486125E0,9.704319763E-1,-9.756710815E0,2.372566223E-1,9.807723225E0
7.599565125E0,9.777667236E-1,-9.836794281E0,2.085163879E-1,9.887468259E0
7.609645125E0,9.698332214E-1,-9.822873230E0,1.293310547E-1,9.871481221E0
7.619724125E0,9.825567627E-1,-9.752519531E0,1.302291870E-1,9.802755462E0
7.629804125E0,9.888436890E-1,-9.698032837E0,1.437011719E-1,9.749374481E0
7.639883125E0,9.824070740E-1,-9.666448517E0,1.299298096E-1,9.717110288E0
7.649963125E0,1.009351044E0,-9.609267426E0,1.537303162E-1,9.663355680E0
7.660042125E0,1.036893768E0,-9.576934662E0,2.046244812E-1,9.635076408E0
7.670122125E0,1.088985443E0,-9.590107269E0,2.375559998E-1,9.654661029E0
7.680201125E0,1.111887817E0,-9.627080383E0,3.143463135E-1,9.696173721E0
7.690281125E0,1.085392914E0,-9.625284119E0,3.305126953E-1,9.691925030E0
7.700360125E0,1.032403107E0,-9.609866180E0,3.800596619E-1,9.672633019E0
7.710440125E0,9.569599915E-1,-9.647288361E0,3.983216858E-1,9.702814298E0
7.720519125E0,9.113049316E-1,-9.710157623E0,3.879931641E-1,9.760541811E0
7.730599125E0,9.208850098E-1,-9.725276184E0,3.999682617E-1,9.776962753E0
7.740678125E0,9.312135315E-1,-9.671687622E0,4.144880676E-1,9.725250663E0
7.750758125E0,9.104067993E-1,-9.571994934E0,4.602928162E-1,9.626203667E0
7.760837125E0,8.894503784E-1,-9.526938629E0,4.580474854E-1,9.579326131E0
7.770917125E0,8.634045410E-1,-9.548942871E0,4.658312988E-1,9.599207059E0
7.780996125E0,8.204438782E-1,-9.624086609E0,4.417314148E-1,9.669089815E0
7.791076125E0,8.518785095E-1,-9.713750153E0,4.132905579E-1,9.759787298E0
7.801155125E0,8.806187439E-1,-9.758507080E0,3.932322693E-1,9.806048206E0
7.811235125E0,9.060658264E-1,-9.776320038E0,4.469705200E-1,9.828386002E0
7.821314125E0,9.207353210E-1,-9.749076691E0,5.035528564E-1,9.805397255E0
7.831394125E0,9.151968384E-1,-9.687404938E0,4.276606750E-1,9.739932922E0
7.841474125E0,9.107061768E-1,-9.663155365E0,3.462300110E-1,9.712148710E0
7.851553125E0,8.755293274E-1,-9.666298828E0,3.049159241E-1,9.710656948E0
7.861633125E0,8.452922058E-1,-9.691745911E0,3.116519165E-1,9.733528889E0
7.871712125E0,8.427474976E-1,-9.713899841E0,4.064048767E-1,9.758854359E0
7.881792125E0,8.291258240E-1,-9.711355133E0,5.051994324E-1,9.759769189E0
7.891871125E0,8.187973022E-1,-9.702074432E0,5.677693176E-1,9.753104086E0
7.901951125E0,8.217910767E-1,-9.713450775E0,5.641767883E-1,9.764464245E0
7.912030125E0,8.274792480E-1,-9.776320038E0,5.701643372E-1,9.827830013E0
7.922110125E0,8.674461365E-1,-9.896669769E0,5.966592407E-1,9.952514133E0
7.932189125E0,9.400451660E-1,-1.000848724E1,6.081852722E-1,1.007091809E1
7.942269125E0,1.085542603E0,-1.005040009E1,6.090834045E-1,1.012718753E1
7.952348125E0,1.166973267E0,-9.986033936E0,5.908213806E-1,1.007133409E1
7.962428125E0,1.126257935E0,-9.836494904E0,6.005511475E-1,9.918959149E0
7.972507125E0,8.984317017E-1,-9.720037079E0,7.747888184E-1,9.792170242E0
7.982587125E0,6.201603699E-1,-9.695039063E0,6.548881531E-1,9.736901961E0
7.992666125E0,5.867797852E-1,-9.664352875E0,1.267863464E-1,9.682980005E0
8.002746125E0,8.672964478E-1,-9.528585205E0,-4.571493530E-1,9.578889532E0
8.012825125E0,1.014590149E0,-9.278455353E0,-3.781137085E-1,9.341418355E0
8.022905125E0,9.078620911E-1,-9.162745972E0,6.286926270E-3,9.207614612E0
8.032984125E0,7.113208008E-1,-9.263187103E0,4.649331665E-1,9.302084468E0
8.043064125E0,3.993695068E-1,-9.483379211E0,6.399192810E-1,9.513331381E0
8.053143125E0,6.361770630E-2,-9.644294586E0,5.754034424E-1,9.661653813E0
8.063223125E0,-3.427871704E-2,-9.739197235E0,5.321434021E-1,9.753784620E0
8.073302125E0,1.275347900E-1,-9.826166382E0,2.841091919E-1,9.831100087E0
8.083382125E0,4.426295471E-1,-9.784552917E0,-3.023712158E-2,9.794606219E0
8.093461125E0,7.382647705E-1,-9.683662720E0,-1.109193420E-1,9.712397317E0
8.103541125E0,8.931925964E-1,-9.639205170E0,3.847000122E-2,9.680575874E0
8.113620125E0,1.046922913E0,-9.693392487E0,1.781295776E-2,9.749780653E0
8.123700125E0,1.153650970E0,-9.736652527E0,-2.236349487E-1,9.807309803E0
8.133779125E0,1.098565521E0,-9.734706573E0,-9.086105347E-2,9.796918598E0
8.143859125E0,9.428892517E-1,-9.722881165E0,7.409591675E-2,9.768774155E0
8.153938125E0,7.752378845E-1,-9.655970306E0,-8.217910767E-2,9.687389212E0
8.164018125E0,5.117857361E-1,-9.660011902E0,-3.005749512E-1,9.678228138E0
8.174097125E0,2.600093079E-1,-9.698182526E0,-4.507127380E-1,9.712131131E0
8.184177125E0,-1.227447510E-2,-9.785001984E0,-4.096980286E-1,9.793582948E0
8.194256125E0,-3.869453430E-1,-1.000684067E1,2.972817993E-1,1.001873062E1
8.204336125E0,-7.813751221E-1,-1.040306671E1,1.234482880E0,1.050515550E1
8.214415125E0,-1.007105713E0,-1.067085983E1,9.006770325E-1,1.075605553E1
8.224495125E0,-9.364526367E-1,-1.051114197E1,-3.841012573E-1,1.055976244E1
8.234574125E0,-6.734495544E-1,-9.878707123E0,-1.206640778E0,9.974887001E0
8.244654125E0,-3.817062378E-1,-9.106163635E0,-1.239572296E0,9.198068019E0
8.254733125E0,-2.028282166E-1,-8.495583344E0,-4.891827393E-1,8.512072332E0
8.264813125E0,-9.744735718E-2,-8.212671661E0,-2.218386841E-1,8.216245140E0
8.274892125E0,4.159849548E-1,-8.281977539E0,-5.174739075E-1,8.308548290E0
8.284972125E0,1.395098877E0,-8.371641083E0,-1.024768982E0,8.548732465E0
8.295051125E0,2.553240509E0,-7.918982391E0,-1.088237000E0,8.391279937E0
8.305131125E0,3.710484009E0,-6.362968140E0,1.489402771E-1,7.367308758E0
8.315210125E0,4.194128265E0,-4.357588348E0,2.328108673E0,6.480692719E0
8.325290125E0,3.480262756E0,-3.310964813E0,4.442611542E0,6.543050830E0
8.335369125E0,2.347119141E0,-4.140240326E0,5.273533630E0,7.103570593E0
8.345449125E0,1.074765015E0,-5.734574890E0,5.613776093E0,8.096601202E0
8.355529125E0,-5.557942200E-1,-7.372768250E0,6.688391418E0,9.970014977E0
8.365608125E0,-2.389331360E0,-9.135652313E0,7.970175934E0,1.235689087E1
8.375688125E0,-3.480412445E0,-1.116752701E1,8.992549896E0,1.475441913E1
8.385767125E0,-2.678829346E0,-1.281305511E1,9.875264282E0,1.639729712E1
8.395847125E0,6.686595154E-1,-1.330942291E1,9.957293701E0,1.663537020E1
8.405926125E0,6.137237549E0,-1.241353592E1,7.643704834E0,1.581732539E1
8.416006125E0,9.436975708E0,-1.159279266E1,8.565937042E0,1.722859918E1
8.426085125E0,7.785160675E0,-1.260768219E1,9.959089966E0,1.785345484E1
8.436165125E0,6.318061523E0,-1.473685455E1,8.004604340E0,1.792111811E1
8.446244125E0,6.346502380E0,-1.607492203E1,5.959257660E0,1.828097269E1
8.456324125E0,5.245541840E0,-1.697305435E1,6.166277161E0,1.880487323E1
8.466403125E0,3.496878204E0,-1.907633057E1,7.730075226E0,2.087794549E1
8.476483125E0,1.880389709E0,-2.226335312E1,5.883215790E0,2.310422008E1
8.486562125E0,4.430786133E-1,-2.572804825E1,2.988834686E0,2.590486283E1
8.496642125E0,-1.622625732E0,-2.751084091E1,1.102307739E0,2.758068825E1
8.506721125E0,-3.695066071E0,-2.656435913E1,8.228388977E-1,2.683273659E1
8.516801125E0,-3.163671112E0,-2.548869598E1,1.216969299E0,2.571309884E1
8.526880125E0,-1.269360352E0,-2.549408478E1,1.629511414E0,2.557762580E1
8.536959875E0,-7.849676514E-1,-2.357492569E1,1.573677521E0,2.364042632E1
8.547038875E0,-1.703457642E0,-1.803449707E1,1.711690521E0,1.819545924E1
8.557118875E0,-9.924362183E-2,-1.280841476E1,2.712658997E0,1.309289337E1
8.567197875E0,1.239422607E0,-8.542735291E0,3.706891479E0,9.394441925E0
8.577277875E0,2.957849121E-1,-4.607718201E0,2.450703735E0,5.227284623E0
8.587356875E0,-1.357527008E0,-1.913021851E-1,-1.074016571E0,1.741547501E0
8.597436875E0,-1.235231323E0,4.204007721E0,-1.273401947E0,4.563006669E0
8.607515875E0,9.722282410E-1,7.313491516E0,1.962419128E0,7.634361450E0
8.617595875E0,3.212319946E0,8.088579712E0,4.114643555E0,9.626755049E0
8.627674875E0,3.997137909E0,7.281757507E0,3.629352722E0,9.064949257E0
8.637754875E0,3.639082489E0,6.905589752E0,1.843416595E0,8.020491003E0
8.647833875E0,3.168012085E0,7.167395325E0,-8.232879639E-2,7.836748965E0
8.657913875E0,2.540966034E0,7.279212799E0,-1.769021301E0,7.910302379E0
8.667992875E0,4.808001709E-1,5.995632019E0,-2.641407166E0,6.569307720E0
8.678072875E0,-2.243684235E0,3.167113953E0,-2.034269714E0,4.382120834E0
8.688151875E0,-3.205284576E0,-6.643185425E-1,-9.383985901E-1,3.405254800E0
8.698231875E0,-3.393742676E0,-3.195405121E0,4.797523499E-1,4.685964741E0
8.708310875E0,-3.465742950E0,-4.484075317E0,1.185834045E0,5.790035236E0
8.718390875E0,-3.625011749E0,-5.410947876E0,1.401535492E0,6.662084421E0
8.728469875E0,-3.560346222E0,-5.438340912E0,1.980381775E0,6.795110674E0
8.738549875E0,-2.846031647E0,-4.101021881E0,1.694176941E0,5.271481017E0
8.748628875E0,-1.645827484E0,-1.734892273E0,1.838177490E-1,2.398413699E0
8.758708875E0,-2.712359619E-1,2.897973633E-1,-1.640289001E0,1.687631318E0
8.768787875E0,1.268013153E0,1.793719940E0,-2.874173126E0,3.617479750E0
8.778867875E0,2.500849457E0,3.037184143E0,-2.711760864E0,4.778324237E0
8.788947875E0,3.190615082E0,3.564687195E0,-1.917512512E0,5.154015292E0
8.799026875E0,3.435655518E0,3.423081665E0,-4.944218445E-1,4.875004603E0
8.809106875E0,3.902534637E0,2.926414490E0,1.321452026E0,5.053702981E0
8.819185875E0,3.747906189E0,1.915416870E0,1.987267456E0,4.654552022E0
8.829265875E0,2.126328278E0,-2.796185303E-1,2.631677399E0,3.394876198E0
8.839344875E0,7.936495972E-1,-3.436104584E0,4.001778259E0,5.333940722E0
8.849424875E0,1.591191101E-1,-7.754624176E0,6.187682648E0,9.922042711E0
8.859503875E0,-1.470392303E0,-1.298849030E1,-3.231180725E0,1.346489742E1
8.869583875E0,-2.226619720E0,-2.019016434E1,-1.332364334E1,2.429238653E1
8.879662875E0,-2.303260345E0,-3.439337860E1,1.507664795E0,3.450337017E1
8.889742875E0,-1.468596039E0,-5.493695801E1,1.921000259E1,5.821726831E1
8.899821875E0,7.836952972E0,-6.803651733E1,6.676715698E0,6.881107509E1
8.909901875E0,1.733230728E1,-6.811345734E1,6.565347290E0,7.059005405E1
8.919980875E0,1.006072861E1,-4.719445862E1,4.479135590E0,4.846233424E1
8.930060875E0,7.160809021E0,-2.976904495E1,-8.396040344E-1,3.062969406E1
8.940139875E0,1.004770569E1,-2.213207611E1,-7.306306458E-1,2.431705171E1
8.950219875E0,9.474248199E0,-1.801638474E1,9.807604980E-1,2.037923917E1
8.960298875E0,5.502108307E0,-1.618644012E1,1.974394226E0,1.720965637E1
8.970378875E0,1.314117279E0,-1.611728394E1,1.871707764E0,1.627872955E1
8.980457875E0,-8.384065247E-1,-1.596340393E1,1.623823242E0,1.606766917E1
8.990537875E0,-1.215921478E0,-1.444945221E1,1.400787048E0,1.456802452E1
9.000616875E0,-1.556014252E0,-1.174278076E1,2.412533112E0,1.208860606E1
9.010696875E0,-2.452500000E0,-8.261769562E0,3.093467102E0,9.156480287E0
9.020775875E0,-3.542832642E0,-4.771926727E0,2.417772217E0,6.416273865E0
9.030855875E0,-4.809797974E0,-1.010698242E0,1.258433075E0,5.073393469E0
9.040934875E0,-6.478677521E0,3.899540863E0,7.451504517E-1,7.598350515E0
9.051014875E0,-6.841223602E0,7.673941956E0,9.157955933E-1,1.032135684E1
9.061093875E0,-4.388274536E0,8.200546875E0,2.220033417E0,9.562137357E0
9.071173875E0,-1.733245697E0,7.473359070E0,2.485880585E0,8.064418064E0
9.081252875E0,2.724334717E-1,7.610623627E0,1.061143341E0,7.689072582E0
9.091332875E0,1.745370483E0,7.356901245E0,-4.852908325E-1,7.576662936E0
9.101411875E0,2.585722961E0,6.568640442E0,-1.235231323E0,7.166505209E0
9.111491875E0,2.699785767E0,5.841602325E0,-1.029559021E0,6.517142985E0
9.121570875E0,2.187251587E0,4.990472260E0,-5.869294739E-1,5.480270895E0
9.131650875E0,4.764591980E-1,2.939138031E0,-6.556365967E-2,2.978228387E0
9.141729875E0,-1.014590149E0,-2.180964661E-1,-2.528242493E-1,1.068119534E0
9.151809875E0,-1.386716309E0,-1.981579285E0,-8.312214661E-1,2.557453364E0
9.161889875E0,-1.781894531E0,-2.959346008E0,-7.888595581E-1,3.543328424E0
9.171968875E0,-1.690584412E0,-3.609294434E0,8.382568359E-2,3.986490776E0
9.182048875E0,-4.674778748E-1,-3.361559601E0,6.810836792E-1,3.461573846E0
9.192127875E0,9.819580078E-1,-1.520388336E0,2.809657288E-1,1.831601475E0
9.202207875E0,1.759740601E0,5.484594727E-1,-5.093907166E-1,1.912321541E0
9.212286875E0,2.577639771E0,1.842668152E0,-9.424401855E-1,3.305729300E0
9.222366875E0,3.021167450E0,2.277364197E0,-7.379653931E-1,3.854663846E0
9.232445875E0,3.188220062E0,2.453547821E0,2.258802795E-1,4.029350565E0
9.242525875E0,3.781436462E0,2.489922180E0,1.913620605E0,4.915375673E0
9.252604875E0,4.420756989E0,2.026036835E0,3.333867188E0,5.895980667E0
9.262684875E0,4.411775665E0,9.147477722E-1,3.856580200E0,5.930745219E0
9.272763875E0,4.064348145E0,-2.668949890E-1,3.516637115E0,5.381161155E0
9.282843875E0,2.272873535E0,-3.040477295E0,2.834505615E0,4.737602597E0
9.292922875E0,-1.795516205E0,-8.186925201E0,8.143814850E0,1.168637425E1
9.303002875E0,-6.640491028E0,-1.580488358E1,9.124874725E0,1.942044811E1
9.313081875E0,-1.603735016E1,-2.833727234E1,5.744154968E0,3.306346806E1
9.323161875E0,-2.213566864E1,-4.694762192E1,1.519160889E1,5.408190095E1
9.333240875E0,-1.160371994E1,-6.545588379E1,2.459999405E1,7.088214688E1
9.343320875E0,-8.059240723E-1,-7.431116913E1,9.985435181E0,7.498338674E1
9.353399875E0,2.554887085E0,-6.548552216E1,7.674391022E0,6.598315950E1
9.363479875E0,9.976753235E-1,-4.037823303E1,3.333867188E0,4.052791296E1
9.373558875E0,3.094215546E0,-2.719350082E1,3.348237305E0,2.757301851E1
9.383638875E0,4.234993286E0,-2.148422333E1,7.163952484E0,2.303973167E1
9.393717875E0,2.949616241E0,-1.921748703E1,9.406888275E0,2.159864789E1
9.403797875E0,7.035369873E-3,-1.864043701E1,9.305399323E0,2.083402021E1
9.413876875E0,-3.955225067E0,-1.837818237E1,6.239474945E0,1.980738348E1
9.423956875E0,-6.685547333E0,-1.730700989E1,2.659519501E0,1.874305680E1
9.434035875E0,-7.431745605E0,-1.483400253E1,2.378553772E-1,1.659322299E1
9.444115875E0,-6.482270050E0,-1.194710587E1,-2.107617188E0,1.375482511E1
9.454194875E0,-4.767286377E0,-8.688831482E0,-3.748654633E0,1.059600035E1
9.464274875E0,-2.813100128E0,-4.499193878E0,-4.098926239E0,6.705033497E0
9.474353875E0,-1.855691071E0,-2.856060791E-1,-4.409680023E0,4.792748490E0
9.484433875E0,-2.333796844E0,4.497547302E0,-3.807631989E0,6.338185924E0
9.494512875E0,-1.524729309E0,7.307204590E0,-5.378315735E-1,7.483936209E0
9.504592875E0,6.131250000E-1,6.123765564E0,3.715274048E0,7.188858616E0
9.514671875E0,1.794618073E0,5.129383392E0,2.995121613E0,6.204996494E0
9.524751875E0,2.978206787E0,6.157744904E0,6.150709534E-1,6.867739820E0
9.534830625E0,4.132755890E0,7.305408325E0,-8.008346558E-2,8.393752165E0
9.544910625E0,4.557273102E0,6.824159088E0,-2.486329651E-1,8.209732257E0
9.554990625E0,4.374203796E0,5.697901154E0,-7.084767151E-1,7.218149047E0
9.565069625E0,3.532504120E0,4.571643219E0,-6.004014587E-1,5.808527265E0
9.575149625E0,1.626817017E0,3.616778870E0,1.916015625E-2,3.965853012E0
9.585228625E0,-6.929090881E-1,2.133812714E0,4.035607910E-1,2.279504554E0
9.595308625E0,-1.674567719E0,2.981799316E-1,-3.787124634E-2,1.701329641E0
9.605387625E0,-2.008822632E0,-8.550219727E-1,-5.165757751E-1,2.243497598E0
9.615467625E0,-2.226619720E0,-1.419498138E0,-8.250842285E-1,2.766509412E0
9.625546625E0,-1.918410645E0,-1.476828918E0,-6.758445740E-1,2.513580901E0
9.635626625E0,-7.858657837E-2,-6.330335999E-1,-9.116043091E-2,6.443738147E-1
9.645705625E0,1.956132202E0,8.036787415E-1,2.143542480E-1,2.125629426E0
9.655785625E0,2.792742462E0,1.520538025E0,4.225712585E-1,3.207804984E0
9.665864625E0,2.912643127E0,1.461410980E0,7.378157043E-1,3.341195004E0
9.675944625E0,2.692600708E0,1.176553345E0,8.795709229E-1,3.067249803E0
9.686023625E0,2.016905823E0,6.673123169E-1,8.232879639E-1,2.278380543E0
9.696103625E0,1.036145325E0,-6.256988525E-2,7.271878052E-1,1.267404524E0
9.706182625E0,1.347198486E-1,-7.785310364E-1,5.745053101E-1,9.768911728E-1
9.716262625E0,-5.905220032E-1,-1.413061523E0,1.547781372E-1,1.539290543E0
9.726341625E0,-9.991722107E-1,-2.165696411E0,-9.120533752E-1,2.553512759E0
9.736421625E0,-1.078806610E0,-2.799328766E0,-2.116299133E0,3.671346791E0
9.746500625E0,-1.739233246E0,-3.851490784E0,8.077203369E-1,4.302479016E0
9.756580625E0,-2.302511902E0,-5.534890137E0,3.258723450E0,6.823184623E0
9.766659625E0,-2.174078979E0,-7.810458069E0,2.070494385E0,8.367605491E0
9.776739625E0,-2.552791443E0,-1.267100052E1,4.212090912E0,1.359458378E1
9.786818625E0,-2.034868469E0,-2.182042419E1,9.111702118E0,2.373383065E1
9.796898625E0,2.115850067E0,-3.865516617E1,1.898846329E1,4.311914228E1
9.806977625E0,2.475851440E0,-5.772071915E1,1.427536423E1,5.951132063E1
9.817057625E0,-1.263193176E1,-7.623676483E1,8.524323578E0,7.774492977E1
9.827137625E0,-2.346235977E1,-7.739460709E1,9.071136475E0,8.137993026E1
9.837216625E0,-1.125165207E1,-5.363496552E1,6.690936127E0,5.520939980E1
9.847296625E0,-4.520599365E-1,-2.976141083E1,1.770817566E0,2.981747353E1
9.857375625E0,2.571801910E0,-1.897978134E1,4.113146667E0,1.958990149E1
9.867455625E0,2.960842896E0,-1.310315186E1,6.550677795E0,1.494558660E1
