"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.590721750E0,3.313359833E0,-1.825603638E0,-4.134402466E-1,3.805537394E0
6.600801750E0,4.202211456E0,-4.071533203E-1,6.366261292E-1,4.269619161E0
6.610882750E0,4.150868225E0,4.113446045E-1,1.226699066E0,4.347838774E0
6.620962750E0,4.176764374E0,7.738906860E-1,1.994901581E0,4.692962790E0
6.631042750E0,4.004622345E0,1.153650970E0,3.093766479E0,5.190308441E0
6.641123750E0,2.851121063E0,1.638043671E0,3.225492554E0,4.606069973E0
6.651203750E0,9.610015869E-1,1.791025543E0,2.467169495E0,3.196595355E0
6.661283750E0,-1.610351257E0,-2.026785278E-1,3.195554810E0,3.584114995E0
6.671364750E0,-4.044439545E0,-6.322701874E0,6.219117279E0,9.747382723E0
6.681444750E0,-7.169341278E0,-1.198722244E1,-6.523434448E-1,1.398279329E1
6.691524750E0,-1.277997391E1,-1.932301758E1,-1.296813263E1,2.654956130E1
6.701605750E0,-1.637968826E1,-3.764656357E1,-2.534828796E0,4.113372452E1
6.711685750E0,-1.381626892E1,-6.217485672E1,1.081635727E1,6.460337205E1
6.721766750E0,1.871109009E-1,-7.797524963E1,1.576955704E1,7.955409163E1
6.731846750E0,1.726374985E1,-7.569324509E1,5.636528778E0,7.784134420E1
6.741926750E0,1.336884933E1,-4.861874680E1,-5.781876526E0,5.075370695E1
6.752007750E0,4.322411499E0,-2.651990158E1,-6.040987701E0,2.754055107E1
6.762087750E0,2.946921844E0,-1.512469803E1,-4.748126221E-1,1.541642909E1
6.772168750E0,2.221979370E0,-9.051227875E0,4.024231567E0,1.015166775E1
6.782248750E0,1.263073425E0,-5.969885559E0,2.978356476E0,6.790102751E0
6.792328750E0,-7.903564453E-2,-3.445085907E0,9.231303406E-1,3.567496765E0
6.802409750E0,-9.557624817E-1,-1.686692505E0,-2.161505127E-1,1.950675414E0
6.812489750E0,-2.355801086E0,-5.797444153E-1,-5.587879944E-1,2.489607674E0
6.822569750E0,-4.259691925E0,5.499563599E-1,-1.291813660E-1,4.296989076E0
6.832650750E0,-5.215753784E0,2.164648590E0,-3.064128113E-1,5.655411556E0
6.842730750E0,-5.010680237E0,4.251758423E0,-1.431173859E0,6.725520406E0
6.852811750E0,-4.270619202E0,6.108497314E0,-1.557211761E0,7.614252181E0
6.862891750E0,-3.087180176E0,6.717580719E0,1.731898499E-1,7.395036638E0
6.872971750E0,-1.853745117E0,6.165678406E0,1.735940094E0,6.668241835E0
6.883052750E0,-9.687854004E-1,5.472320251E0,1.740730133E0,5.823656539E0
6.893132750E0,-5.185217285E-1,5.147196350E0,5.704637146E-1,5.204606027E0
6.903212750E0,-5.457650757E-1,4.700375519E0,-5.981561279E-1,4.769610077E0
6.913293750E0,-1.627415771E0,3.143912201E0,-4.830455017E-1,3.572953817E0
6.923373750E0,-2.131118317E0,-3.603007507E-1,1.466949463E-2,2.161410906E0
6.933454750E0,-1.350192261E0,-2.812651062E0,-3.787124634E-1,3.142840796E0
6.943534750E0,-7.198530579E-1,-3.723207550E0,-1.077758789E0,3.942337745E0
6.953614750E0,3.143463135E-1,-3.859723663E0,-8.467890930E-1,3.964004557E0
6.963695750E0,2.461780701E0,-3.019520874E0,1.609153748E-1,3.899200467E0
6.973775750E0,3.949536896E0,-1.144370270E0,4.686753845E-1,4.138608658E0
6.983855750E0,4.189787292E0,3.436853027E-1,-2.417472839E-1,4.210805017E0
6.993936750E0,4.126319275E0,1.153650970E0,-5.884263611E-1,4.324773624E0
7.004016750E0,3.995341644E0,1.702858887E0,-1.152603149E-1,4.344625206E0
7.014097750E0,3.550766144E0,2.131567383E0,1.174158325E0,4.304668104E0
7.024177750E0,3.192561035E0,2.180814972E0,3.204985199E0,5.021984670E0
7.034257750E0,2.949466553E0,7.628137207E-1,4.597389679E0,5.515181736E0
7.044338750E0,9.051676941E-1,-3.899241486E0,6.389912109E0,7.540184977E0
7.054418750E0,-1.842817841E0,-9.146579590E0,4.853058014E0,1.051703703E1
7.064498750E0,-6.600224762E0,-1.347123642E1,-6.391858063E0,1.630622664E1
7.074579750E0,-1.116258728E1,-2.463831436E1,-6.705006866E0,2.786766956E1
7.084659750E0,-1.385788239E1,-4.578843246E1,5.846991119E0,4.819552632E1
7.094740750E0,-1.117321518E1,-6.966393311E1,1.305285645E1,7.175152524E1
7.104820750E0,1.164129181E0,-7.908519150E1,1.258807297E1,8.008921458E1
7.114900750E0,7.616760864E0,-7.120857101E1,-2.201172638E0,7.164859240E1
7.124981750E0,2.980003052E0,-4.249992096E1,-2.137255554E0,4.265784290E1
7.135061750E0,3.471580811E0,-2.420975555E1,1.430724792E0,2.449920633E1
7.145141750E0,5.018164673E0,-1.455124054E1,3.702550507E0,1.583128100E1
7.155222750E0,4.618346100E0,-9.090446320E0,2.253713379E0,1.044244028E1
7.165302750E0,3.079695740E0,-4.667444000E0,-2.763253784E-1,5.598742275E0
7.175383750E0,1.582658844E0,-1.618584137E0,-1.557810516E0,2.747980573E0
7.185463750E0,2.782713318E-1,5.346881104E-1,-2.051783295E0,2.138490355E0
7.195543750E0,-9.624984741E-1,2.797382812E0,-1.933529205E0,3.534160310E0
7.205624750E0,-1.643582153E0,5.473966827E0,-9.334588623E-1,5.791115658E0
7.215704750E0,-2.162552948E0,7.877668304E0,-6.421646118E-1,8.194307082E0
7.225784750E0,-3.410956879E0,8.491841125E0,-9.744735718E-2,9.151802474E0
7.235865750E0,-4.152664490E0,7.191046143E0,8.749305725E-1,8.349926377E0
7.245945750E0,-3.722159729E0,5.634732513E0,8.924441528E-1,6.811838233E0
7.256026750E0,-2.788102112E0,4.595144348E0,-4.999603271E-2,5.375068797E0
7.266106417E0,-1.977238312E0,3.881877594E0,-7.174580383E-1,4.415109402E0
7.276186417E0,-1.188528442E0,3.410058746E0,-5.960604858E-1,3.660107733E0
7.286267417E0,-3.712280273E-1,2.740052032E0,2.996768188E-1,2.781276970E0
7.296347417E0,7.912545776E-1,1.541045380E0,8.595126343E-1,1.933821770E0
7.306427417E0,1.811682587E0,5.352868652E-1,8.535250854E-1,2.072976337E0
7.316508417E0,1.955383759E0,1.181044006E-1,8.402027893E-1,2.131528799E0
7.326588417E0,1.872007141E0,1.670526123E-1,7.788304138E-1,2.034427223E0
7.336669417E0,2.269580383E0,3.255729675E-1,3.288661194E-1,2.316278437E0
7.346749417E0,2.578837280E0,6.744973755E-1,-4.402345276E-1,2.701694814E0
7.356829417E0,2.307751007E0,1.064885559E0,-1.015637970E0,2.737008668E0
7.366910417E0,1.757195892E0,1.258732452E0,-1.259780273E0,2.501837550E0
7.376990417E0,8.539741516E-1,1.223854980E0,-1.243763580E0,1.942689041E0
7.387070417E0,-5.667214966E-1,2.830613708E-1,-7.212002563E-1,9.599097896E-1
7.397151417E0,-1.770518188E0,-2.144739990E0,1.513652344E0,3.166352428E0
7.407231417E0,-2.498454437E0,-4.698728943E0,6.424340515E0,8.342210697E0
7.417312417E0,-3.810027008E0,-7.983498230E0,7.984845428E0,1.191680772E1
7.427392417E0,-6.124813385E0,-1.234512817E1,1.758842468E-1,1.378210666E1
7.437472417E0,-8.267906799E0,-2.201097794E1,-1.008602600E0,2.353420302E1
7.447553417E0,-5.946683807E0,-3.822526016E1,1.261875916E-1,3.868526187E1
7.457633417E0,-3.705544281E0,-5.908737717E1,9.253157959E0,5.992220065E1
7.467713417E0,-2.204914856E0,-7.637702316E1,1.501542526E1,7.787024022E1
7.477794417E0,7.592211914E-1,-7.068241516E1,4.135001221E0,7.080733341E1
7.487874417E0,3.873944092E-1,-4.354594574E1,-4.126019897E0,4.374269659E1
7.497955417E0,1.175056458E0,-2.574421463E1,-5.648054810E0,2.638268121E1
7.508035417E0,1.947450256E0,-1.564980606E1,-2.338736572E0,1.594298219E1
7.518115417E0,1.500779114E0,-9.718240814E0,1.321901093E0,9.921893215E0
7.528196417E0,1.096320190E0,-6.211483154E0,2.559826813E0,6.807139946E0
7.538276417E0,5.649252319E-1,-3.286415863E0,2.697390747E0,4.289007646E0
7.548356417E0,-8.846603394E-1,-1.543290710E-1,2.630330200E0,2.779402515E0
7.558437417E0,-2.737657013E0,2.427052917E0,2.268382874E0,4.304754656E0
7.568517417E0,-3.654201050E0,4.473148041E0,1.260678406E0,5.911983487E0
7.578598417E0,-3.188369751E0,6.864425354E0,-5.282514954E-1,7.587165924E0
7.588678417E0,-2.328108673E0,8.389154663E0,-1.491797791E0,8.833089301E0
7.598758417E0,-2.110910339E0,8.198002167E0,-1.206191711E0,8.550911088E0
7.608839417E0,-1.912722473E0,7.297774200E0,-7.539820862E-1,7.581853634E0
7.618919417E0,-1.503772888E0,6.786886597E0,-9.889933777E-1,7.021486344E0
7.628999417E0,-9.473799133E-1,6.334527283E0,-1.697470093E0,6.626097593E0
7.639080417E0,-4.685256958E-1,5.044659576E0,-1.795965271E0,5.375276535E0
7.649160417E0,-5.523513794E-2,1.194515991E0,-7.203021240E-1,1.395977981E0
7.659241417E0,2.061213684E-1,-1.328786774E0,2.514770508E-1,1.367991599E0
7.669321417E0,5.444178772E-1,-2.591111755E0,4.472698975E-1,2.685200424E0
7.679401417E0,1.023421783E0,-3.551215210E0,5.589376831E-1,3.737771120E0
7.689482417E0,1.566043396E0,-3.942052460E0,6.463558960E-1,4.290692888E0
7.699562417E0,2.128423920E0,-3.608845367E0,3.239263916E-1,4.202247205E0
7.709643417E0,2.490820312E0,-2.277214508E0,-2.543211365E-1,3.384460221E0
7.719723417E0,2.890189819E0,-4.721182251E-1,-1.986369324E-1,2.935225620E0
7.729803417E0,3.133883057E0,9.898915100E-1,-1.005908203E-1,3.288042994E0
7.739884417E0,3.431464233E0,1.584006042E0,1.194515991E-1,3.781308056E0
7.749964417E0,3.797303467E0,9.710307312E-1,2.078427887E0,4.436471208E0
7.760044417E0,1.639540558E0,-3.279829559E0,5.457800446E0,6.575177631E0
7.770125417E0,-1.720522156E0,-9.069040833E0,6.353388062E0,1.120594655E1
7.780205417E0,-7.345375214E0,-1.361388977E1,-2.282603302E0,1.563658561E1
7.790286417E0,-1.394694717E1,-2.458487549E1,-1.987566833E0,2.833520531E1
7.800366417E0,-1.713367035E1,-4.614409286E1,4.861590271E0,4.946185425E1
7.810446417E0,-1.202389618E1,-6.937218979E1,8.966054993E0,7.097510083E1
7.820527417E0,2.361189880E0,-7.892038422E1,1.065184937E1,7.967097437E1
7.830607417E0,6.941065979E0,-6.439429138E1,2.533780975E0,6.481684353E1
7.840687417E0,1.899998932E0,-3.563100494E1,-4.833748169E0,3.600754963E1
7.850768417E0,3.312162323E0,-2.097632950E1,-4.641248474E0,2.173747929E1
7.860848417E0,3.806284790E0,-1.187824905E1,-9.295669556E-2,1.247354182E1
7.870928417E0,2.864742737E0,-5.689518585E0,2.836152191E0,6.972885481E0
7.881009417E0,1.688339081E0,-1.015488281E0,2.806214447E0,3.428781828E0
7.891089417E0,1.286424866E0,1.676064606E0,2.455044708E0,3.239031648E0
7.901170417E0,8.464897156E-1,3.228935394E0,1.835183716E0,3.809260806E0
7.911250417E0,-8.024812317E-1,5.029990082E0,1.069675598E0,5.204707699E0
7.921330417E0,-2.484832764E0,6.819967804E0,9.607022095E-1,7.321837436E0
7.931411417E0,-3.517086182E0,8.078400879E0,2.818638611E-1,8.815322070E0
7.941491417E0,-4.528532867E0,8.078700256E0,-2.903961182E-1,9.265923466E0
7.951572417E0,-5.177882538E0,6.884333954E0,-8.843609619E-1,8.659481271E0
7.961652417E0,-4.535717926E0,5.501060486E0,-1.654808807E0,7.319343943E0
7.971732417E0,-3.016976166E0,4.286336517E0,-1.921254730E0,5.582655789E0
7.981813417E0,-1.597178650E0,3.058739319E0,-1.439257050E0,3.738760050E0
7.991893417E0,-4.457730103E-1,1.192270660E0,-7.387138367E-1,1.471706845E0
8.001973417E0,7.514373779E-2,-8.208929443E-1,9.580078125E-3,8.243807284E-1
8.012054417E0,1.116677856E-1,-2.202968903E0,6.713539124E-1,2.305701142E0
8.022134417E0,1.833686829E-1,-3.054847412E0,8.512797546E-1,3.176538054E0
8.032215417E0,5.616320801E-1,-3.453318787E0,5.240602112E-1,3.537722479E0
8.042295417E0,1.249002686E0,-2.873274994E0,-4.483177185E-1,3.164917957E0
8.052375417E0,1.949545898E0,-1.445244598E0,-1.735940094E0,2.983781019E0
8.062456417E0,2.326462097E0,-7.005432129E-2,-2.387834473E0,3.334529497E0
8.072536417E0,2.445464630E0,1.009949799E0,-2.116897888E0,3.388443968E0
8.082616417E0,2.599644012E0,1.642384644E0,-7.138655090E-1,3.156767377E0
8.092697417E0,3.369642792E0,1.967957611E0,1.569785614E0,4.206135587E0
8.102777417E0,4.467908936E0,2.103425903E0,3.257226562E0,5.915753178E0
8.112858417E0,5.612578583E0,1.585353241E0,5.118007050E0,7.759405867E0
8.122938417E0,3.811074829E0,-2.079026642E0,7.634274445E0,8.782299780E0
8.133018417E0,-5.665718079E-1,-8.580456848E0,9.465865631E0,1.278858301E1
8.143099417E0,-6.540948029E0,-1.464808914E1,1.406026154E0,1.610364636E1
8.153179417E0,-1.508862305E1,-2.433279968E1,-3.203188934E0,2.880993067E1
8.163259417E0,-1.819840622E1,-4.456727188E1,1.058643539E1,4.928992114E1
8.173340417E0,-1.081605789E1,-6.809055496E1,1.183079773E1,6.995197323E1
8.183420417E0,3.356769562E0,-7.906079224E1,1.139729919E1,7.994857847E1
8.193501417E0,1.050859726E1,-7.044530823E1,3.388802948E0,7.130537184E1
8.203581417E0,5.007387085E0,-4.165971817E1,-2.852019196E0,4.205639139E1
8.213661417E0,4.941224670E0,-2.447021393E1,-2.116897888E0,2.505370886E1
8.223742417E0,5.379513245E0,-1.452474564E1,3.031645660E0,1.578284746E1
8.233822417E0,3.186274109E0,-8.725205841E0,4.948260040E0,1.052458251E1
8.243902417E0,6.192622375E-1,-5.489684143E0,3.594475250E0,6.590930893E0
8.253983417E0,-2.050885162E0,-3.138523407E0,6.996450806E-1,3.813916932E0
8.264063417E0,-2.944975891E0,-1.671274567E0,-1.531315613E-1,3.389615163E0
8.274145000E0,-2.533481598E0,-6.969506836E-1,-2.194436646E-1,2.636745112E0
8.284225000E0,-1.841919708E0,9.099577332E-1,-4.561015320E-1,2.104452398E0
8.294305000E0,-1.335522766E0,3.276386719E0,-2.854563904E-1,3.549622000E0
8.304386000E0,-1.355581055E0,5.792803802E0,-7.364685059E-2,5.949756276E0
8.314466000E0,-1.985022125E0,6.979236603E0,-7.176077271E-1,7.291434512E0
8.324546000E0,-2.764750671E0,6.689439240E0,-3.029699707E-1,7.244600363E0
8.334627000E0,-2.627486115E0,5.769003296E0,9.120533752E-1,6.404445618E0
8.344707000E0,-1.204096069E0,4.814887390E0,1.063388672E0,5.075803719E0
8.354788000E0,5.927673340E-1,4.130959625E0,2.894979858E-1,4.183301283E0
8.364868000E0,1.874551849E0,3.586990814E0,-5.852828979E-2,4.047699754E0
8.374948000E0,2.850522308E0,2.756517792E0,-2.424957275E-2,3.965407395E0
8.385029000E0,2.337838440E0,6.770420837E-1,5.882766724E-2,2.434611930E0
8.395109000E0,1.523831177E-1,-1.418600006E0,2.799179077E-2,1.427035435E0
8.405189000E0,-1.463506622E0,-2.565964050E0,-2.101629639E-1,2.961450930E0
8.415270000E0,-2.290087738E0,-3.241209869E0,-5.559439087E-1,4.007370322E0
8.425350000E0,-2.014660492E0,-3.484004974E0,-1.068178711E0,4.163910820E0
8.435431000E0,-4.406835938E-1,-2.694097595E0,-1.565744019E0,3.147049128E0
8.445511000E0,1.429377594E0,-9.496252441E-1,-1.691632233E0,2.409673841E0
8.455591000E0,3.008294220E0,5.569917297E-1,-1.060694275E0,3.238077554E0
8.465672000E0,3.621718597E0,1.395398254E0,-1.076261902E-1,3.882726527E0
8.475752000E0,3.377576294E0,1.904190216E0,4.646337891E-1,3.905105192E0
8.485832000E0,2.868335266E0,2.099983063E0,1.196012878E0,3.750696318E0
8.495913000E0,2.722538452E0,1.682351532E0,2.146835632E0,3.853754732E0
8.505993000E0,2.683320007E0,2.194436646E-1,3.185226288E0,4.170614857E0
8.516074000E0,1.583706665E0,-3.112627258E0,7.065606995E0,7.881584704E0
8.526154000E0,-3.040177917E-1,-8.516240387E0,1.240215958E1,1.504766890E1
8.536234000E0,-4.879253540E0,-1.510344223E1,5.347030792E0,1.674848711E1
8.546315000E0,-1.442475357E1,-2.492661484E1,-1.078656921E0,2.881966592E1
8.556395000E0,-1.956027420E1,-4.183081238E1,3.051554260E0,4.627886315E1
8.566475000E0,-1.051084259E1,-6.035434250E1,1.395712601E1,6.283252213E1
8.576556000E0,2.902913361E0,-7.671876251E1,1.605800720E1,7.843503696E1
8.586636000E0,6.174210663E0,-7.293448196E1,-8.062234497E-1,7.319979189E1
8.596717000E0,-1.705104218E0,-4.379113586E1,-3.286116486E0,4.394734943E1
8.606797000E0,-9.357041931E-1,-2.667737411E1,-1.021475830E0,2.671331587E1
8.616877000E0,2.522554321E0,-1.754037460E1,2.977158966E0,1.796918187E1
8.626958000E0,3.194806366E0,-1.237596405E1,5.781577148E0,1.402846778E1
8.637038000E0,2.038460999E0,-1.046533722E1,3.980971527E0,1.138098153E1
8.647118000E0,1.014889526E0,-9.297465820E0,1.349743195E0,9.449586135E0
8.657199000E0,7.759863281E-1,-7.769742737E0,2.769241333E-2,7.808445674E0
8.667279000E0,-2.881507874E-1,-5.461243286E0,-5.577401733E-1,5.497206855E0
8.677360000E0,-1.770069122E0,-1.675765228E0,-8.083190918E-1,2.568017436E0
8.687440000E0,-2.887345734E0,2.525697784E0,-1.065484314E0,3.981352974E0
8.697520000E0,-2.541714478E0,5.614524536E0,-3.662882996E-1,6.173926252E0
8.707601000E0,-2.043999481E0,7.729177094E0,-1.860630798E-1,7.997045198E0
8.717681000E0,-2.327360229E0,7.947872314E0,9.358538818E-1,8.334332754E0
8.727762000E0,-2.886297913E0,6.679410095E0,2.139650574E0,7.584414245E0
8.737842000E0,-2.885549469E0,5.626649323E0,1.237626343E0,6.443391754E0
8.747922000E0,-2.425256653E0,5.495821381E0,-5.836363220E-1,6.035441478E0
8.758003000E0,-1.570384369E0,5.519771576E0,-1.090182953E0,5.841445385E0
8.768083000E0,-7.226971436E-1,4.825365601E0,-6.659651184E-1,4.924424218E0
8.778163000E0,-6.119274902E-1,2.942580872E0,2.245330811E-3,3.005535307E0
8.788244000E0,-1.277443542E0,-1.618135071E-1,1.486408997E-1,1.296202041E0
8.798324000E0,-1.474433899E0,-2.190694427E0,-1.393601990E-1,2.644337093E0
8.808405000E0,-1.117426300E0,-2.888243866E0,-1.481918335E-1,3.100412067E0
8.818485000E0,-2.951861572E-1,-3.045716400E0,-1.294807434E-1,3.062725668E0
8.828565000E0,1.349743195E0,-2.458637238E0,-4.198768616E-1,2.836018395E0
8.838646000E0,2.906206512E0,-1.249751129E0,-8.475375366E-1,3.275092984E0
8.848726000E0,3.646117859E0,-7.244934082E-2,-1.313368835E0,3.876127197E0
8.858806000E0,3.632496185E0,6.777905273E-1,-1.109193420E0,3.858074465E0
8.868887000E0,3.681594086E0,1.002465363E0,2.799179077E-1,3.825888897E0
8.878967000E0,3.473227386E0,1.355281677E0,1.686692505E0,4.092068977E0
8.889048000E0,2.831362152E0,1.526076508E0,1.905238037E0,3.738375733E0
8.899128000E0,1.922452240E0,8.822653198E-1,1.778152313E0,2.763338625E0
8.909208000E0,2.781216431E-1,-2.286944275E0,4.528832245E0,5.081120670E0
8.919289000E0,-1.710792389E0,-7.217990112E0,7.075935516E0,1.025158794E1
8.929369000E0,-4.603377228E0,-1.207733505E1,-5.626799011E-1,1.293714468E1
8.939449000E0,-6.101162567E0,-1.968062393E1,-4.331991577E0,2.105510138E1
8.949530000E0,-4.678520966E0,-3.582470215E1,8.901838531E0,3.720941509E1
8.959610000E0,-2.158960419E0,-5.665613297E1,1.283610718E1,5.813212675E1
8.969691000E0,1.627415771E0,-7.515002472E1,1.117650833E1,7.599400658E1
8.979771000E0,5.583089905E0,-7.622523880E1,6.405479736E0,7.669737997E1
8.989851000E0,7.487429810E-1,-5.176011429E1,-9.557624817E-1,5.177435204E1
8.999932000E0,5.206173706E-1,-2.958941849E1,-2.906356201E0,2.973636890E1
9.010012000E0,3.354075165E0,-1.788974808E1,-1.062789917E-1,1.820176370E1
9.020092000E0,3.529959412E0,-1.069825287E1,3.533701630E0,1.180678936E1
9.030173000E0,3.452869720E0,-6.909781036E0,3.432961121E0,8.452964293E0
9.040253000E0,2.973716125E0,-4.118086395E0,1.351389771E0,5.256222737E0
9.050334000E0,1.834285583E0,-1.035546570E0,-1.384620667E-1,2.110955244E0
9.060414000E0,6.134243774E-1,1.454674988E0,-6.665638733E-1,1.713673301E0
9.070494000E0,-4.279600525E-1,3.358116760E0,-1.076411591E0,3.552289388E0
9.080575000E0,-1.175505524E0,5.883066101E0,-5.604345703E-1,6.025476487E0
9.090655000E0,-2.164049835E0,7.838898926E0,-2.183958435E-1,8.135056533E0
9.100735000E0,-3.523672485E0,7.862998810E0,1.646575928E-1,8.618011963E0
9.110816000E0,-4.267924805E0,6.578819275E0,6.456074524E-1,7.868472163E0
9.120896000E0,-4.002526703E0,5.169499969E0,5.346881104E-1,6.559713509E0
9.130977000E0,-2.925516357E0,4.216731262E0,-2.493814087E-1,5.138254527E0
9.141057000E0,-1.482816467E0,3.530408478E0,-9.041198730E-1,3.934458214E0
9.151137000E0,-1.103205872E-1,2.905458069E0,-1.201850739E0,3.146156770E0
9.161218000E0,9.023236084E-1,1.908381500E0,-9.611512756E-1,2.319465374E0
9.171298000E0,1.427581329E0,2.806663513E-1,-3.574566650E-1,1.498178000E0
9.181378000E0,1.272354126E0,-1.481469269E0,5.325924683E-1,2.024176611E0
9.191459000E0,5.528004456E-1,-2.559377747E0,1.559157715E0,3.047453947E0
9.201539000E0,-3.128494263E-2,-2.893482971E0,1.794917450E0,3.405135989E0
9.211620000E0,7.484436035E-4,-2.309996338E0,7.325765991E-1,2.423376181E0
9.221700000E0,7.444020081E-1,-8.866062927E-1,-9.392967224E-1,1.490799584E0
9.231780000E0,1.575024719E0,6.340814209E-1,-1.949695587E0,2.585357808E0
9.241861000E0,1.952240295E0,1.681752777E0,-1.889820099E0,3.195458430E0
9.251941000E0,2.090702362E0,2.098935242E0,-1.051413574E0,3.143570584E0
9.262022000E0,2.220332794E0,1.810634766E0,8.981323242E-4,2.865009036E0
9.272101292E0,1.904339905E0,9.145980835E-2,1.639989624E0,2.514844197E0
9.282181292E0,1.862127686E-1,-3.269351349E0,6.518195343E0,7.294532471E0
9.292262292E0,-1.584155731E0,-7.640561371E0,1.040321640E1,1.300440844E1
9.302342292E0,-4.632716217E0,-1.310824127E1,4.182602234E0,1.451834048E1
9.312422292E0,-6.697522430E0,-2.266436920E1,1.434017944E0,2.367671526E1
9.322503292E0,-5.117557983E0,-3.797722595E1,7.094347229E0,3.897164166E1
9.332583292E0,-4.116739197E0,-5.856661011E1,1.391296783E1,6.033710330E1
9.342664292E0,-3.937262421E0,-7.641384659E1,9.090596008E0,7.705333816E1
9.352744292E0,-7.518864441E-1,-7.181705566E1,2.725981293E0,7.187270547E1
9.362824292E0,-6.111790466E-1,-4.458538422E1,-1.560953979E0,4.461688697E1
9.372905292E0,1.398691406E0,-2.679323318E1,-3.640729065E0,2.707560877E1
9.382985292E0,3.638483734E0,-1.650318146E1,1.709445190E-1,1.690037822E1
9.393065292E0,5.018014984E0,-9.918674011E0,4.577481079E0,1.202139349E1
9.403146292E0,4.453987885E0,-6.454128571E0,4.456981659E0,9.019892970E0
9.413226292E0,3.231180725E0,-4.457281036E0,2.348915405E0,5.985422850E0
9.423307292E0,1.808688812E0,-2.263892212E0,6.604266357E-1,2.971990328E0
9.433387292E0,-4.402345276E-1,6.155200195E-1,3.936813354E-1,8.530277414E-1
9.443467292E0,-1.789528656E0,2.638862457E0,2.365081787E-2,3.188505487E0
9.453548292E0,-1.847757568E0,4.500690765E0,-2.335144043E-1,4.870826868E0
9.463628292E0,-1.569486237E0,6.484515381E0,-1.154100037E-1,6.672746529E0
9.473708292E0,-1.820663910E0,7.535330200E0,-1.826202393E-1,7.754312894E0
9.483789292E0,-2.598147125E0,7.016658783E0,-7.634124756E-3,7.482240790E0
9.493869292E0,-2.794389038E0,5.723348236E0,3.288661194E-1,6.377576189E0
9.503950292E0,-2.080523529E0,4.717589722E0,9.116043091E-2,5.156795629E0
9.514030292E0,-9.961784363E-1,3.961961060E0,-3.426374817E-1,4.099622831E0
9.524110292E0,-1.411564636E-1,2.997965698E0,-6.976991272E-1,3.081315879E0
9.534191292E0,9.699829102E-2,9.375004578E-1,-7.195536804E-1,1.185779607E0
9.544271292E0,-5.477110291E-1,-1.325792999E0,-4.575984192E-1,1.505692785E0
9.554351292E0,-1.254092102E0,-2.582579498E0,-6.900650024E-2,2.871798350E0
9.564432292E0,-1.765279083E0,-2.937341766E0,1.196012878E-1,3.429065669E0
9.574512292E0,-1.621128845E0,-2.908302155E0,2.209405518E-1,3.336928960E0
9.584593292E0,-3.950285339E-1,-2.104324036E0,2.395019531E-1,2.154434584E0
9.594673292E0,1.173110504E0,-6.927593994E-1,-3.623963928E-1,1.409764160E0
9.604753292E0,2.433489532E0,7.036866760E-1,-9.345066833E-1,2.700064626E0
9.614834292E0,3.162772980E0,1.830543365E0,-7.674540710E-1,3.734033702E0
9.624914292E0,3.493135986E0,2.387834473E0,-2.444416809E-1,4.238337436E0
9.634994292E0,3.646866302E0,2.249522095E0,4.448748779E-1,4.307887782E0
9.645075292E0,3.434458008E0,5.890251160E-1,1.694476318E0,3.874751913E0
9.655155292E0,2.162103882E0,-2.340682526E0,4.252955933E0,5.314237673E0
9.665236292E0,9.529183960E-1,-6.147117004E0,8.906927948E0,1.086409068E1
9.675316292E0,-4.827461243E-1,-1.104523132E1,6.200106812E0,1.267562635E1
9.685396292E0,-4.956492920E0,-1.721569977E1,-1.712139587E0,1.799662642E1
9.695477292E0,-9.624685364E0,-3.188250000E1,5.712121582E-1,3.330847727E1
9.705557292E0,-1.082758392E1,-5.472035843E1,5.885610809E0,5.609094949E1
9.715638292E0,-3.180585938E0,-7.479166992E1,1.239976456E1,7.587927370E1
9.725718292E0,7.804919586E0,-7.781163986E1,1.260558655E1,7.921154512E1
9.735798292E0,4.077371063E0,-5.527749985E1,-1.122665405E0,5.543904149E1
9.745879292E0,1.830393677E0,-3.066792572E1,-5.741610260E0,3.125440925E1
9.755959292E0,4.391118622E0,-1.884146896E1,-1.736987915E0,1.942421176E1
9.766039292E0,4.641996918E0,-1.168395309E1,3.189118195E0,1.297048072E1
9.776120292E0,4.263583832E0,-7.081324310E0,4.233197021E0,9.286724832E0
9.786200292E0,3.867357788E0,-3.952530670E0,2.431543579E0,6.040807822E0
9.796280292E0,3.235970764E0,-1.155746613E0,7.523355103E-1,3.517565314E0
9.806361292E0,2.464924164E0,7.467970276E-1,1.007405090E-1,2.577538668E0
9.816441292E0,8.813671875E-1,2.104623413E0,-9.053173828E-1,2.454760150E0
9.826522292E0,-1.145118713E0,3.419339447E0,-1.127006378E0,3.778005095E0
9.836602292E0,-2.646047516E0,4.969515839E0,8.771759033E-2,5.630750350E0
9.846682292E0,-3.782035217E0,6.247558136E0,5.553451538E-2,7.303345612E0
9.856763292E0,-4.887336731E0,6.760541382E0,-3.749702454E-1,8.350543861E0
9.866843292E0,-5.391638031E0,6.148164825E0,-1.411564636E-1,8.178607249E0
9.876924292E0,-4.633614349E0,5.169499969E0,-1.017883301E-2,6.942205376E0
9.887004292E0,-2.982098694E0,4.260739746E0,-1.454974365E-1,5.202690199E0
9.897084292E0,-1.440155182E0,3.215613098E0,-2.704875183E-1,3.533748441E0
