"t","a_x","a_y","a_z","a_abs"
3.432653417E0,1.646575928E0,9.447902985E0,9.452842712E-1,9.636786054E0
3.442731417E0,3.528163147E-1,9.734856262E0,-5.333409119E-1,9.755837141E0
3.452809417E0,-3.104544067E-1,1.005803421E1,-1.527723083E0,1.017813205E1
3.462887417E0,-4.382885742E-1,1.024514511E1,-1.948797455E0,1.043805091E1
3.472965417E0,-4.340972900E-2,1.008887009E1,-1.744172974E0,1.023861921E1
3.483043417E0,2.261048126E0,1.060290115E1,-1.608554993E0,1.095998634E1
3.493122417E0,8.437953186E-1,8.844358063E0,4.843927002E-1,8.897712985E0
3.503200417E0,1.370998993E0,9.280550995E0,1.291813660E0,9.469796594E0
3.513278417E0,6.430627441E-1,8.760382690E0,1.337768097E0,8.885238210E0
3.523356417E0,-3.408412170E-1,8.975485382E0,1.339714050E0,9.081318424E0
3.533434417E0,2.650987244E-1,9.867779846E0,7.400610352E-1,9.899042719E0
3.543513417E0,9.695338440E-1,1.048569489E1,-1.101708984E-1,1.053099856E1
3.553591417E0,1.228645020E0,1.047192352E1,-5.330415344E-1,1.055721953E1
3.563669417E0,1.166973267E0,9.970765686E0,-6.872209167E-1,1.006231919E1
3.573747417E0,9.773176575E-1,9.949958954E0,-4.831951904E-1,1.000951101E1
3.583825417E0,5.592370605E-1,9.824519806E0,-4.035607910E-1,9.848695184E0
3.593904417E0,1.007405090E-1,9.553583221E0,-3.565585327E-1,9.560765399E0
3.603982417E0,-7.050338745E-2,9.346863098E0,-1.688488770E-1,9.348653938E0
3.614060417E0,1.034349060E-1,9.188043365E0,6.197113037E-2,9.188834534E0
3.624138417E0,6.242019653E-1,9.556277618E0,2.734812927E-1,9.580546019E0
3.634216417E0,1.124311981E0,9.854607239E0,4.911286926E-1,9.930688227E0
3.644294417E0,1.172811127E0,9.666149139E0,1.701960754E-1,9.738526163E0
3.654373417E0,1.351090393E0,1.004141876E1,-1.766326904E-1,1.013344636E1
3.664451417E0,1.202000427E0,9.993817749E0,-4.709207153E-1,1.007685291E1
3.674529417E0,8.764274597E-1,9.803563385E0,-5.698649597E-1,9.859144294E0
3.684607417E0,5.492079163E-1,9.695937195E0,-4.945715332E-1,9.724064398E0
3.694685417E0,6.759942627E-1,9.963730316E0,-3.206332397E-1,9.991781409E0
3.704763417E0,9.571096802E-1,1.010458740E1,1.478924561E-1,1.015089246E1
3.714842417E0,8.384065247E-1,9.743238831E0,3.219804382E-1,9.784543925E0
3.724920417E0,7.360194397E-1,9.577234039E0,2.354603577E-1,9.608359800E0
3.734998417E0,5.683680725E-1,9.600286102E0,1.678010559E-1,9.618559804E0
3.745076417E0,3.794609070E-1,1.008153534E1,-2.447410583E-1,1.009164226E1
3.755154417E0,5.652246094E-1,9.480684814E0,-5.351371765E-1,9.512582993E0
3.765233417E0,1.599573669E0,9.787995758E0,-6.047424316E-2,9.918021679E0
3.775311417E0,2.193089447E0,9.635912018E0,4.085005188E-1,9.890769152E0
3.785389417E0,2.601589966E0,1.011790970E1,6.412664795E-1,1.046668953E1
3.795467417E0,2.682272186E0,1.013901581E1,6.346801758E-1,1.050699979E1
3.805545417E0,2.035916290E0,9.949659576E0,5.983058167E-1,1.017342866E1
3.815624417E0,1.226399689E0,9.764644318E0,6.447093201E-1,9.862453293E0
3.825702417E0,7.249424744E-1,9.570647736E0,4.496649170E-1,9.608591895E0
3.835780417E0,3.644920349E-1,9.170380096E0,-3.547622681E-2,9.177689476E0
3.845858417E0,7.364685059E-2,8.675509186E0,-4.788542175E-1,8.689026692E0
3.855936417E0,1.636097717E-1,8.931476898E0,-6.352789307E-1,8.955536112E0
3.866014417E0,7.789801025E-1,9.819430389E0,-5.855822754E-1,9.867670940E0
3.876093417E0,1.270707550E0,1.052611084E1,-3.288661194E-1,1.060763216E1
3.886171417E0,1.672771454E0,1.082578766E1,2.883004761E-1,1.095805457E1
3.896249417E0,1.768422546E0,1.053015244E1,6.596781921E-1,1.069797195E1
3.906327417E0,1.587448883E0,1.014275803E1,5.752537537E-1,1.028233686E1
3.916405417E0,1.560804291E0,9.946665802E0,2.625540161E-1,1.007180248E1
3.926483417E0,1.446891174E0,9.588011627E0,-3.457809448E-2,9.696631203E0
3.936562417E0,8.702902222E-1,9.091793518E0,-1.660047913E-1,9.134860264E0
3.946640417E0,2.770738220E-1,8.841064911E0,-1.950444031E-1,8.847555650E0
3.956718417E0,4.284091187E-1,9.150471497E0,2.439926147E-2,9.160527185E0
3.966796417E0,1.101708984E0,9.568851471E0,2.668949890E-1,9.635762248E0
3.976874417E0,1.606010284E0,9.808802490E0,4.975653076E-1,9.951856438E0
3.986953417E0,1.800156555E0,9.819729767E0,6.803352356E-1,1.000652349E1
3.997031417E0,1.678010559E0,9.850415955E0,5.731581116E-1,1.000874239E1
4.007109417E0,1.360520782E0,1.008138565E1,3.221301270E-1,1.017787410E1
4.017187417E0,1.155746613E0,1.041519150E1,1.037342834E-1,1.047963382E1
4.027265417E0,1.204545135E0,1.032462982E1,-1.106199646E-1,1.039524635E1
4.037343417E0,9.788145447E-1,9.728569336E0,-4.143383789E-1,9.786460828E0
4.047422417E0,1.403481445E0,1.030217651E1,-5.281018066E-1,1.041073929E1
4.057500417E0,1.943258972E0,1.051817734E1,-1.850152588E-1,1.069778204E1
4.067578417E0,2.006577301E0,1.001282822E1,1.347198486E-1,1.021279740E1
4.077656417E0,5.538482666E-1,8.143365784E0,1.207987976E-1,8.163072126E0
4.087734417E0,-9.716294861E-1,7.012168121E0,-4.147874451E-1,7.091305539E0
4.097813417E0,1.168769531E0,9.772428131E0,-2.688409424E-1,9.845742697E0
4.107891417E0,1.793121185E0,1.016431320E1,1.251397705E-1,1.032202531E1
4.117969417E0,1.395547943E0,9.624535675E0,2.544708252E-2,9.725219205E0
4.128047417E0,1.232536926E0,9.961634674E0,7.559280396E-2,1.003787960E1
4.138125417E0,9.255253601E-1,9.884095917E0,1.790277100E-1,9.928947588E0
4.148203417E0,6.548881531E-1,9.669292603E0,1.469943237E-1,9.692559273E0
4.158282417E0,4.769082642E-1,9.599837036E0,4.849914551E-2,9.611798207E0
4.168360292E0,5.719606018E-1,9.661209412E0,-8.442443848E-2,9.678493360E0
4.178438292E0,6.418652344E-1,9.777966614E0,-3.567082214E-1,9.805501662E0
4.188516292E0,3.203338623E-1,9.817484436E0,-7.279362488E-1,9.849644949E0
4.198594292E0,5.462141418E-1,1.026729904E1,-7.089257812E-1,1.030622895E1
4.208673292E0,8.960366821E-1,1.012359787E1,-8.268804932E-1,1.019675669E1
4.218751292E0,1.120120697E0,9.898915100E0,-6.559359741E-1,9.983658775E0
4.228829292E0,1.149010620E0,9.997110901E0,-1.309776306E-1,1.006377697E1
4.238907292E0,9.598040771E-1,9.957293701E0,2.136058044E-1,1.000572582E1
4.248985292E0,-5.164260864E-2,9.265881500E0,6.646179199E-1,9.289830134E0
4.259064292E0,-2.875520325E-1,9.409133606E0,1.237626343E0,9.494535289E0
4.269142292E0,2.803669739E-1,9.543703766E0,1.285227356E0,9.633934636E0
4.279220292E0,3.734733582E-1,9.843230896E0,-6.122268677E-2,9.850503796E0
4.289298292E0,4.504133606E-1,9.408983917E0,-4.110452271E-1,9.428722540E0
4.299376292E0,2.135159912E0,1.055230637E1,-4.517605591E-1,1.077562829E1
4.309454292E0,1.889071655E0,9.477092285E0,1.796264648E-2,9.663549687E0
4.319533292E0,1.462907867E0,9.322763214E0,5.372328186E-1,9.452123173E0
4.329611292E0,2.670446777E0,1.099239120E1,7.602690125E-1,1.133763465E1
4.339689292E0,9.117539978E-1,9.267677765E0,6.397695923E-1,9.334369375E0
4.349767292E0,6.994953918E-1,9.454040222E0,3.936813354E-1,9.488053295E0
4.359845292E0,1.776356049E0,9.264384613E0,-9.116043091E-2,9.433587509E0
4.369924292E0,2.376607819E0,8.623866577E0,1.148112488E-1,8.946089709E0
4.380002292E0,4.425846405E0,1.057984909E1,-4.519102478E-1,1.147717500E1
4.390080292E0,3.524869995E0,1.061697189E1,-3.406915283E-1,1.119200033E1
4.400158292E0,2.829116821E0,1.201326828E1,-6.647676086E-1,1.235979097E1
4.410236292E0,-1.511856079E-1,1.067669769E1,4.251159668E-2,1.067785268E1
4.420314292E0,-1.920356598E0,1.008348129E1,7.176077271E-1,1.028976799E1
4.430393292E0,1.040935364E0,1.048300049E1,1.700164490E0,1.067086711E1
4.440471292E0,7.993377686E-1,7.780819702E0,1.581012268E0,7.979955883E0
4.450549292E0,4.890779572E0,1.042043060E1,6.891668701E-1,1.153169761E1
4.460627292E0,6.182144165E0,1.530372574E1,-7.217990112E-1,1.652101455E1
4.470705292E0,1.984573059E0,1.452309906E1,-1.115929413E0,1.470048418E1
4.480784292E0,-1.053359528E0,1.065469345E1,-6.227050781E-2,1.070681729E1
4.490862292E0,8.173004150E-1,8.474477234E0,7.393125916E-1,8.545836850E0
4.500940292E0,-1.496887207E-4,4.068838806E0,7.066804504E-1,4.129751386E0
4.511018292E0,1.290316772E-1,1.368753662E0,1.410516815E0,1.969693745E0
4.521096292E0,1.524878998E0,4.316124573E0,1.865271149E0,4.943017676E0
4.531174292E0,8.559201050E-1,7.994425507E0,2.377505951E0,8.384269375E0
4.541253292E0,2.544708252E-2,9.120084686E0,2.795436859E0,9.538923392E0
4.551331292E0,4.790039063E-2,8.861871643E0,2.096240845E0,9.106551990E0
4.561409292E0,4.942721558E-1,8.266260223E0,8.518785095E-1,8.324725824E0
4.571487292E0,7.027885437E-1,7.598349152E0,1.854643250E-1,7.633034690E0
4.581565292E0,9.017248535E-1,8.470136261E0,-2.459385681E-1,8.521549259E0
4.591644292E0,1.802551575E0,1.036130356E1,4.655319214E-2,1.051703241E1
4.601722292E0,4.235442352E0,1.220771393E1,1.315165100E0,1.298833748E1
4.611800292E0,5.010979614E0,1.307261536E1,1.167422333E0,1.404870328E1
4.621878292E0,4.532873840E0,1.301408707E1,3.710783386E-1,1.378590246E1
4.631956292E0,3.107986908E0,1.178918427E1,-1.040336609E-1,1.219242680E1
4.642034292E0,1.776805115E0,9.897118835E0,1.757345581E-1,1.005688224E1
4.652113292E0,1.025667114E0,8.977730713E0,1.099014587E0,9.102717992E0
4.662191292E0,8.457412720E-1,8.609795837E0,1.807790680E0,8.838097635E0
4.672269292E0,1.342558136E0,8.788823547E0,1.698517914E0,9.051565876E0
4.682347292E0,1.974693604E0,9.302405548E0,1.037941589E0,9.566163628E0
4.692425292E0,2.228266296E0,9.692494354E0,5.968089294E-1,9.963222290E0
4.702504292E0,2.281106415E0,9.832902374E0,4.333488464E-1,1.010332652E1
4.712582292E0,2.025737457E0,9.824370117E0,4.772076416E-1,1.004238954E1
4.722660292E0,1.730551300E0,9.648036804E0,6.973997498E-1,9.826789322E0
4.732738292E0,1.613045654E0,9.512418823E0,9.337582397E-1,9.693293176E0
4.742816292E0,1.722767487E0,9.492659912E0,1.104403381E0,9.710727411E0
4.752894292E0,2.033820648E0,9.404792633E0,1.232686615E0,9.700828170E0
4.762973292E0,2.295177155E0,9.394015045E0,1.319506073E0,9.759941246E0
4.773051292E0,2.430944824E0,9.456584930E0,1.346300354E0,9.856420036E0
4.783129292E0,2.489024048E0,9.453740845E0,1.330133972E0,9.865987688E0
4.793207292E0,2.534679108E0,9.410031738E0,1.338067474E0,9.836855192E0
4.803285292E0,2.539469147E0,9.395811310E0,1.384321289E0,9.830896152E0
4.813364292E0,2.533032532E0,9.317374420E0,1.446591797E0,9.763316430E0
4.823442292E0,2.475402374E0,9.178762665E0,1.474882965E0,9.620425185E0
4.833520292E0,2.449955292E0,9.131760406E0,1.491797791E0,9.571665984E0
4.843598292E0,2.488724670E0,9.165590057E0,1.457968140E0,9.608718056E0
4.853676292E0,2.535876617E0,9.303902435E0,1.351240082E0,9.737511001E0
4.863754292E0,2.532882843E0,9.505533142E0,1.194665680E0,9.909484442E0
4.873833292E0,2.439477081E0,9.662706299E0,9.723779297E-1,1.001321428E1
4.883911292E0,2.212548981E0,9.768236847E0,7.360194397E-1,1.004268633E1
4.893989292E0,1.906136169E0,9.792636108E0,6.102809143E-1,9.995074779E0
4.904067292E0,1.668280792E0,9.752220154E0,6.453080750E-1,9.914907021E0
4.914145292E0,1.478325806E0,9.685758362E0,8.143066406E-1,9.831706746E0
4.924224292E0,1.373543701E0,9.574988708E0,1.016386414E0,9.726256855E0
4.934302292E0,1.423090668E0,9.511371002E0,1.210981750E0,9.693185348E0
4.944380292E0,1.594484253E0,9.523645477E0,1.226399689E0,9.733769024E0
4.954458292E0,1.743274841E0,9.659712524E0,1.022673340E0,9.868886157E0
4.964536292E0,1.749262390E0,9.850865021E0,7.017407227E-1,1.002955137E1
4.974615292E0,1.554367676E0,9.967622223E0,4.360432434E-1,1.009750887E1
4.984693292E0,1.300944672E0,9.961784363E0,2.927911377E-1,1.005063836E1
4.994771292E0,1.083147583E0,9.866133270E0,2.890489197E-1,9.929619513E0
5.004849292E0,9.630972290E-1,9.727970581E0,4.008663940E-1,9.783744772E0
5.014927292E0,9.903405762E-1,9.574988708E0,4.790039062E-1,9.637978417E0
5.025005292E0,1.111738129E0,9.529483337E0,6.438111877E-1,9.615690677E0
5.035084292E0,1.301693115E0,9.502090302E0,8.741821289E-1,9.630592892E0
5.045162292E0,1.511706390E0,9.413175201E0,1.071771240E0,9.593842670E0
5.055240292E0,1.797162781E0,9.344019012E0,1.224154358E0,9.593697893E0
5.065318292E0,2.090702362E0,9.275311890E0,1.282083893E0,9.594070363E0
5.075396292E0,2.291285248E0,9.299561462E0,1.260678406E0,9.660286824E0
5.085475292E0,2.311642914E0,9.424252167E0,1.176852722E0,9.774722717E0
5.095553292E0,2.115251312E0,9.514664154E0,9.690847778E-1,9.795011352E0
5.105631292E0,1.824855194E0,9.548493805E0,7.328759766E-1,9.748894174E0
5.115709292E0,1.612446899E0,9.537716217E0,5.683680725E-1,9.689739827E0
5.125787292E0,1.588646393E0,9.503287811E0,4.794529724E-1,9.647079959E0
5.135865292E0,1.676363983E0,9.482181702E0,4.302053833E-1,9.638829945E0
5.145944292E0,1.792073364E0,9.487271118E0,4.206253052E-1,9.664200218E0
5.156022292E0,1.848805389E0,9.584718475E0,3.956272888E-1,9.769413011E0
5.166100292E0,1.774260406E0,9.778415680E0,3.815565491E-1,9.945400877E0
5.176178542E0,1.573677521E0,9.989626465E0,4.068539429E-1,1.012099936E1
5.186256542E0,1.273401947E0,1.009815079E1,4.816983032E-1,1.018951594E1
5.196335542E0,1.067280579E0,1.007824219E1,7.126679993E-1,1.015962347E1
5.206413542E0,9.725276184E-1,9.925559692E0,9.363029480E-1,1.001694606E1
5.216491542E0,1.061742096E0,9.743837585E0,1.046324158E0,9.857203529E0
5.226569542E0,1.321002960E0,9.640252991E0,8.767268372E-1,9.769758262E0
5.236647542E0,1.507365417E0,9.629625092E0,4.960684204E-1,9.759503767E0
5.246725542E0,1.450932770E0,9.616602173E0,8.412506104E-2,9.725806922E0
5.256804542E0,1.162632294E0,9.619296570E0,-1.520837402E-1,9.690495850E0
5.266882542E0,7.363188171E-1,9.609417114E0,-2.323168945E-1,9.640385564E0
5.276960542E0,2.606080627E-1,9.546697540E0,-2.151026917E-1,9.552676047E0
5.287038542E0,-5.822891235E-2,9.463470612E0,1.399589539E-1,9.464684629E0
5.297116542E0,-2.297721863E-1,9.262588348E0,7.744894409E-1,9.297750914E0
5.307195542E0,-7.634124756E-3,9.142388306E0,1.524429932E0,9.268614181E0
5.317273542E0,5.635780334E-1,9.113498383E0,2.233505402E0,9.400107412E0
5.327351542E0,1.222208405E0,9.147477722E0,2.893482971E0,9.671731270E0
5.337429542E0,1.795665894E0,9.290879517E0,3.644770660E0,1.014047392E1
5.347507542E0,2.298470306E0,9.705367584E0,4.349954224E0,1.088114091E1
5.357586542E0,2.729573822E0,1.016715729E1,4.903054047E0,1.161299270E1
5.367664542E0,3.142265625E0,1.043330383E1,5.485792236E0,1.219924500E1
5.377742542E0,3.563489685E0,1.069915100E1,6.164181519E0,1.285174792E1
5.387820542E0,3.790268097E0,1.097861984E1,6.713688812E0,1.341528395E1
5.397898542E0,3.608545990E0,1.116543137E1,6.820416870E0,1.357227129E1
5.407976542E0,3.075504456E0,1.120554794E1,6.648424530E0,1.338747852E1
5.418055542E0,2.194885712E0,1.086695206E1,6.226002960E0,1.271500229E1
5.428133542E0,1.371897125E0,1.025397675E1,5.881868591E0,1.190052599E1
5.438211542E0,7.878117371E-1,9.786199493E0,5.636229401E0,1.132066384E1
5.448289542E0,3.731739807E-1,9.556427307E0,5.388644257E0,1.097734251E1
5.458367542E0,9.879455566E-3,9.657616882E0,5.113815765E0,1.092798120E1
5.468446542E0,-3.981719971E-1,9.927355957E0,4.820425873E0,1.104298161E1
5.478524542E0,-8.617579651E-1,9.799521790E0,4.735702057E0,1.091788112E1
5.488602542E0,-1.240919495E0,9.068591766E0,4.872218170E0,1.036907651E1
5.498680542E0,-1.348845062E0,8.083490295E0,5.303022308E0,9.761364862E0
5.508758542E0,-9.610015869E-1,7.154073029E0,5.903274078E0,9.324855484E0
5.518836542E0,-5.120851135E-1,6.271358643E0,6.208788757E0,8.839752724E0
5.528915542E0,-1.218466187E-1,5.641318817E0,6.273304596E0,8.437634452E0
5.538993542E0,2.619552612E-1,5.494923248E0,6.308331757E0,8.370056847E0
5.549071542E0,6.535409546E-1,6.055208130E0,6.442452850E0,8.865543413E0
5.559149542E0,9.243278503E-1,7.130422211E0,6.484066315E0,9.681963584E0
5.569227542E0,1.099613342E0,8.194110260E0,6.031856689E0,1.023405529E1
5.579306542E0,1.245410156E0,8.823251953E0,5.336103516E0,1.038628048E1
5.589384542E0,1.379531250E0,8.724457397E0,4.990921326E0,1.014537131E1
5.599462542E0,1.343905334E0,8.126001892E0,5.109624481E0,9.692587407E0
5.609540542E0,1.016236725E0,7.423213348E0,5.437293091E0,9.257482900E0
5.619618542E0,5.162763977E-1,7.013365631E0,5.801036682E0,9.116241845E0
5.629697542E0,1.459465027E-1,6.978787537E0,6.007756805E0,9.209664364E0
5.639775542E0,-4.790039062E-3,7.170089722E0,6.006259918E0,9.353361308E0
5.649853542E0,9.430389404E-3,7.418572998E0,5.879623260E0,9.466006758E0
5.659931542E0,8.187973022E-2,7.598349152E0,5.682034149E0,9.488262549E0
5.670009542E0,2.731819153E-1,7.574398956E0,5.482948151E0,9.354617487E0
5.680087542E0,3.632945251E-1,7.426955566E0,5.423671417E0,9.203687497E0
5.690166542E0,4.784051514E-1,7.281757507E0,5.419629822E0,9.089843304E0
5.700244542E0,5.391787720E-1,7.074288940E0,5.505850525E0,8.980571684E0
5.710322542E0,3.686833191E-1,6.737938385E0,5.505401459E0,8.708914186E0
5.720400542E0,1.372645569E-1,6.456822968E0,5.575156403E0,8.531809498E0
5.730478542E0,1.287322998E-2,6.334976349E0,5.682782593E0,8.510353051E0
5.740557542E0,-1.047821045E-1,6.494843903E0,5.768703918E0,8.687457713E0
5.750635542E0,1.841171265E-2,6.748266907E0,5.938750305E0,8.989338153E0
5.760713542E0,3.858975220E-1,6.901099091E0,6.002817078E0,9.154665391E0
5.770791542E0,6.885681152E-1,6.943760376E0,6.192173309E0,9.329144897E0
5.780869542E0,1.038240967E0,6.875053253E0,6.456822968E0,9.488670316E0
5.790948542E0,1.190624084E0,6.603218536E0,6.785090332E0,9.542407011E0
5.801026542E0,1.130598907E0,6.441255341E0,7.055577850E0,9.620249636E0
5.811104542E0,1.028062134E0,6.404132538E0,6.952442322E0,9.508221682E0
5.821182542E0,9.912387085E-1,6.513255615E0,6.749913483E0,9.432199368E0
5.831260542E0,7.940986633E-1,6.651867371E0,6.754104767E0,9.512931378E0
5.841338542E0,4.427792358E-1,6.853348389E0,6.710695038E0,9.601971958E0
5.851417542E0,3.992198181E-1,6.849755859E0,6.631210327E0,9.542090033E0
5.861495542E0,4.213737488E-1,6.815327454E0,6.595135345E0,9.493263631E0
5.871573542E0,3.526666260E-1,6.731501770E0,6.550228729E0,9.399094969E0
5.881651542E0,2.896476746E-1,6.569837952E0,6.522985382E0,9.262613280E0
5.891729542E0,1.799258423E-1,6.653663635E0,6.446195068E0,9.265907616E0
5.901808542E0,2.441423035E-1,6.860683136E0,6.465055847E0,9.430033174E0
5.911886542E0,3.857478333E-1,7.018904114E0,6.567742310E0,9.620241961E0
5.921964542E0,3.915856934E-1,7.021448822E0,6.606362000E0,9.648735761E0
5.932042542E0,2.414479065E-1,6.749015350E0,6.439309387E0,9.331249149E0
5.942120542E0,-5.643264771E-2,6.452332306E0,6.141728210E0,8.908232274E0
5.952199542E0,-1.775308228E-1,6.550228729E0,6.084846497E0,8.942168109E0
5.962277542E0,1.029858398E-1,6.943760376E0,6.396648102E0,9.441584675E0
5.972355542E0,4.137396240E-1,7.228318634E0,6.806944885E0,9.937518273E0
5.982433542E0,4.101470947E-1,7.239694977E0,6.990313568E0,1.007203494E1
5.992511542E0,1.501377869E-1,6.996151428E0,7.131619720E0,9.991430128E0
6.002589542E0,-7.080276489E-2,6.731052704E0,7.111711121E0,9.792268307E0
6.012668542E0,7.963439941E-2,6.548282776E0,7.119345245E0,9.673232431E0
6.022746542E0,4.326004028E-1,6.421047363E0,7.195836182E0,9.653861958E0
6.032824542E0,7.153623962E-1,6.285579071E0,7.155869293E0,9.551267610E0
6.042902542E0,8.222401428E-1,6.122717743E0,6.914122009E0,9.271938016E0
6.052980542E0,8.668473816E-1,6.120921478E0,6.531218262E0,8.992992611E0
6.063059542E0,7.945477295E-1,6.216722260E0,6.288572845E0,8.878349519E0
6.073137542E0,6.077362061E-1,6.365662537E0,6.266718292E0,8.953365902E0
6.083215542E0,3.424877930E-1,6.434070282E0,6.434669037E0,9.106015808E0
6.093293542E0,3.052153015E-1,6.576723633E0,6.576124878E0,9.305475191E0
6.103371542E0,4.450245667E-1,6.782246246E0,6.856791229E0,9.654661929E0
6.113450542E0,6.186634827E-1,6.927294617E0,7.240443420E0,1.003963028E1
6.123528542E0,8.226892090E-1,6.920858002E0,7.497009888E0,1.023622246E1
6.133606542E0,1.006956024E0,6.806046753E0,7.549999695E0,1.021463304E1
6.143684542E0,1.156644745E0,6.694977722E0,7.651638336E0,1.023269872E1
6.153762542E0,1.306632843E0,6.461313629E0,7.785759430E0,1.020166227E1
6.163840542E0,1.379531250E0,6.109844513E0,7.840695190E0,1.003542762E1
6.173919208E0,1.377884674E0,5.755231934E0,7.745044098E0,9.747151833E0
6.183997208E0,1.253942413E0,5.526357880E0,7.315886536E0,9.253928830E0
6.194075208E0,1.019230499E0,5.474864960E0,6.958729248E0,8.912737508E0
6.204153208E0,6.285429382E-1,5.636828156E0,6.718329163E0,8.792317363E0
6.214231208E0,-6.017486572E-2,5.871689758E0,6.427483978E0,8.705912469E0
6.224310208E0,-8.059240723E-1,6.160439301E0,6.119274902E0,8.720438711E0
6.234388208E0,-1.283730469E0,6.388564911E0,5.734874268E0,8.680467061E0
6.244466208E0,-1.508113861E0,6.581214294E0,5.422623596E0,8.659771110E0
6.254544208E0,-1.371897125E0,6.799460449E0,5.218448181E0,8.680262988E0
6.264622208E0,-1.210682373E0,6.964716797E0,5.025499420E0,8.673446621E0
6.274701208E0,-1.114432526E0,7.141648865E0,4.848118286E0,8.703410784E0
6.284779208E0,-1.213825836E0,7.441625061E0,4.364474030E0,8.712048569E0
6.294857208E0,-1.757794647E0,7.966284027E0,4.190236359E0,9.171128827E0
6.304935208E0,-2.827470245E0,8.486901398E0,4.349056091E0,9.946676440E0
6.315013208E0,-4.263434143E0,8.878487091E0,4.568499756E0,1.085705272E1
6.325091208E0,-5.858966217E0,9.287137299E0,4.794230347E0,1.198177987E1
6.335170208E0,-7.167844391E0,9.668244781E0,4.834945679E0,1.297033732E1
6.345248208E0,-7.907007294E0,9.745484161E0,5.070555725E0,1.353535228E1
6.355326208E0,-7.902366943E0,9.183103638E0,5.328619080E0,1.323521730E1
6.365404208E0,-5.598208466E0,7.696544952E0,5.319039001E0,1.090270233E1
6.375482208E0,-2.427651672E0,5.735473022E0,3.707490234E0,7.248077488E0
6.385561208E0,-1.230590973E0,4.183799744E0,4.969665527E-2,4.361307624E0
6.395639208E0,-9.412426758E-1,4.096980286E0,-2.334994354E0,4.808677975E0
6.405717208E0,-7.023394775E-1,6.148015137E0,-2.831661530E0,6.805121445E0
6.415795208E0,-9.454339600E-1,1.027328659E1,-3.224744110E0,1.080894247E1
6.425873208E0,-1.813478851E0,1.546015045E1,-2.290836182E0,1.573381352E1
6.435952208E0,-2.715503082E0,2.034015244E1,1.704056396E0,2.059124975E1
6.446030208E0,-2.587818604E0,2.319606354E1,7.617509308E0,2.455159092E1
6.456108208E0,-8.125103760E-1,2.199106934E1,9.202862549E0,2.385288206E1
6.466186208E0,1.585353241E0,1.533037033E1,4.957989807E0,1.618997413E1
6.476264208E0,2.496059418E0,1.017568954E1,9.677375793E-1,1.052195259E1
6.486342208E0,2.776725769E0,7.412435760E0,-7.182064819E-1,7.947970209E0
6.496421208E0,2.855911102E0,5.612728271E0,-7.617658997E-1,6.343440246E0
6.506499208E0,2.876867523E0,4.752018127E0,-1.447489929E-1,5.556887195E0
6.516577208E0,3.318598938E0,5.015021210E0,7.241940308E-1,6.057061469E0
6.526655208E0,4.340224457E0,6.173162842E0,1.548978882E0,7.703559137E0
6.536733208E0,5.509742432E0,8.768016815E0,2.159559174E0,1.057823598E1
6.546812208E0,5.897136841E0,1.173694290E1,2.565664673E0,1.338337352E1
6.556890208E0,5.295388184E0,1.367511246E1,2.480342102E0,1.487285896E1
6.566968208E0,3.427272949E0,1.400053574E1,1.860032043E0,1.453344144E1
6.577046208E0,8.818162537E-1,1.271979904E1,1.284778290E0,1.281489535E1
6.587124208E0,-1.293909302E0,1.079465240E1,1.329834595E0,1.095295311E1
6.597203208E0,-2.749632111E0,8.930878143E0,1.658551025E0,9.490619193E0
6.607281208E0,-3.049608307E0,7.661517792E0,2.233056335E0,8.543155523E0
6.617359208E0,-9.633966064E-1,7.487729187E0,3.550167389E0,8.342536178E0
6.627437208E0,1.767973480E0,7.794291687E0,4.204307098E0,9.030665053E0
6.637515208E0,3.582649841E0,8.057145081E0,3.497776337E0,9.486169197E0
6.647593208E0,4.628225555E0,8.713081055E0,2.195634155E0,1.010737664E1
6.657672208E0,5.215604095E0,9.599687347E0,7.179071045E-1,1.094860328E1
6.667750208E0,5.246439972E0,1.028331573E1,-6.559359741E-1,1.156295667E1
6.677828208E0,4.534370728E0,1.063463516E1,-1.503623199E0,1.165833889E1
6.687906208E0,3.274889832E0,1.051877609E1,-1.313518524E0,1.109481342E1
6.697984208E0,1.999841309E0,1.019065842E1,-1.969903564E-1,1.038689989E1
6.708063208E0,8.731343079E-1,9.909393311E0,1.016087036E0,9.999543598E0
6.718141208E0,-5.987548828E-2,9.646988983E0,1.887874146E0,9.830160238E0
6.728219208E0,-6.044430542E-1,9.454189911E0,2.325264587E0,9.754686754E0
6.738297208E0,-7.225474548E-1,9.461524658E0,2.299518127E0,9.763724049E0
6.748375208E0,-2.772235107E-1,9.641151123E0,1.974394226E0,9.845145017E0
6.758454208E0,4.314028931E-1,9.842781830E0,1.493743744E0,9.964824784E0
6.768532208E0,9.764195251E-1,9.920919342E0,8.855584717E-1,1.000810919E1
6.778610208E0,1.262324982E0,9.912387085E0,3.511697388E-1,9.998610017E0
6.788688208E0,1.445693665E0,9.764794006E0,2.674937439E-1,9.874856205E0
6.798766208E0,1.558109894E0,9.588011627E0,4.742138672E-1,9.725356148E0
6.808844208E0,1.540446625E0,9.440119171E0,7.482939148E-1,9.594204998E0
6.818923208E0,1.393003235E0,9.275611267E0,9.580078125E-1,9.428425179E0
6.829001208E0,1.277892609E0,9.097930756E0,1.059945831E0,9.248180292E0
