"t","a_x","a_y","a_z","a_abs"
6.562487042E0,4.427792358E-1,8.709937592E0,-1.465452576E0,8.843450546E0
6.572567042E0,1.010698242E0,1.226025467E1,-1.542242889E0,1.239813972E1
6.582646042E0,1.679956512E0,1.609048965E1,-2.475552063E0,1.636626009E1
6.592725042E0,2.846929779E0,2.061932190E1,-4.819527740E0,2.136561004E1
6.602804042E0,3.056493988E0,2.666869217E1,-5.596412201E0,2.742045089E1
6.612884042E0,2.292931824E0,3.338956604E1,-1.374292145E0,3.349640780E1
6.622963042E0,2.899620209E0,3.832405472E1,3.938160553E0,3.863482983E1
6.633042042E0,4.774022369E0,3.849889114E1,7.497908020E0,3.951170122E1
6.643122042E0,6.280040588E0,3.556633942E1,5.646108856E0,3.655519053E1
6.653201042E0,6.396199036E0,3.414010529E1,4.031117249E-1,3.473644556E1
6.663280042E0,4.400698700E0,3.399730225E1,3.070115662E-1,3.428231272E1
6.673360042E0,1.686991882E0,3.478376678E1,4.772974548E0,3.515021564E1
6.683439042E0,6.140231323E-1,3.501847870E1,8.643625488E0,3.607468831E1
6.693518042E0,9.373507690E-1,3.298405930E1,7.783214722E0,3.390287931E1
6.703598042E0,9.900411987E-1,2.798759949E1,4.242926788E0,2.832469478E1
6.713677042E0,-1.410067749E-1,2.082499420E1,1.743574219E0,2.089833289E1
6.723756042E0,-2.245630188E0,1.334998856E1,-1.321302338E0,1.360187080E1
6.733836042E0,-3.573818207E0,6.149961090E0,-3.704346771E0,8.019749559E0
6.743915042E0,-3.244802399E0,2.101629639E-1,-3.892655182E0,5.072048446E0
6.753994042E0,-2.287243652E0,-4.841831360E0,-3.721560974E0,6.521106542E0
6.764073042E0,-1.268013153E0,-8.423283691E0,-3.432661743E0,9.183829928E0
6.774153042E0,-1.139131165E-1,-9.660460968E0,-4.501289520E0,1.065828737E1
6.784232042E0,1.847158813E-1,-9.128467255E0,-5.487738190E0,1.065261962E1
6.794311042E0,-7.294331360E-1,-7.329358521E0,-4.734205170E0,8.755813361E0
6.804391042E0,-1.608554993E0,-5.071004791E0,-2.695744171E0,5.964023423E0
6.814470042E0,-1.820514221E0,-3.009940796E0,-2.450404358E-1,3.526196313E0
6.824549042E0,-1.402433624E0,-1.594334564E0,2.244582367E0,3.089801414E0
6.834629042E0,-3.104544067E-1,-5.692662048E-1,4.604724426E0,4.650154083E0
6.844708042E0,8.331674194E-1,4.227209473E-1,5.976771240E0,6.049351652E0
6.854787042E0,1.582060089E0,7.310797119E-1,6.254892883E0,6.493156140E0
6.864867042E0,1.860930176E0,1.009201355E0,5.372777252E0,5.774797303E0
6.874946042E0,1.581311646E0,6.574328613E-1,3.965553589E0,4.319534669E0
6.885025042E0,9.568103027E-1,1.960922241E-2,2.386487274E0,2.571223831E0
6.895105042E0,6.280938721E-1,-4.896318054E-1,7.696994019E-1,1.107555139E0
6.905184042E0,4.207749939E-1,-8.809181213E-1,-2.366578674E-1,1.004527390E0
6.915263042E0,3.143463135E-1,-1.214873657E0,-1.135838013E0,1.692589613E0
6.925342042E0,3.716770935E-1,-1.542991333E0,-2.008223877E0,2.559673662E0
6.935422042E0,4.718188477E-1,-1.617087250E0,-2.627037048E0,3.120722329E0
6.945501417E0,4.219725037E-1,-1.151555328E0,-2.533481598E0,2.814723694E0
6.955580417E0,7.649093628E-2,-4.513114929E-1,-1.887724457E0,1.942430578E0
6.965660417E0,-3.228785706E-1,2.689906311E-1,-1.120120697E0,1.196359857E0
6.975739417E0,-5.161267090E-1,1.201850739E0,-4.773573303E-1,1.392372794E0
6.985818417E0,-5.998027039E-1,2.259401550E0,3.061134338E-1,2.357618307E0
6.995898417E0,-6.608757019E-1,3.107238464E0,9.876461792E-1,3.326730008E0
7.005977417E0,-4.258644104E-1,4.175866241E0,8.159532166E-1,4.276096235E0
7.016056417E0,-3.534150696E-1,5.836512909E0,6.765930176E-2,5.847594628E0
7.026136417E0,-3.224295044E-1,8.103548584E0,-8.985813904E-1,8.159589999E0
7.036215417E0,2.375559998E-1,1.125539429E1,-2.732717285E0,1.158482098E1
7.046294417E0,7.710466003E-1,1.570070023E1,-5.038372650E0,1.650732260E1
7.056374417E0,8.593629456E-1,2.229852997E1,-6.297105103E0,2.318655809E1
7.066453417E0,2.941383362E-1,3.067705673E1,-4.370162201E0,3.098816943E1
7.076532417E0,-1.035696259E0,3.855906601E1,2.402503967E-1,3.857372109E1
7.086611417E0,-8.526269531E-1,4.331362885E1,4.469555511E0,4.355197289E1
7.096691417E0,-2.995271301E-1,4.272759750E1,7.738457794E0,4.342373814E1
7.106770417E0,3.020718384E-1,4.032838669E1,5.329068146E0,4.068008097E1
7.116849417E0,1.068328400E0,3.898073914E1,2.724334717E-1,3.899632764E1
7.126929417E0,5.099894714E-1,3.816688156E1,1.164129181E0,3.818803653E1
7.137008417E0,-4.848417664E-1,3.741484543E1,5.365442505E0,3.780071035E1
7.147087417E0,1.347198486E-2,3.516981400E1,6.454727325E0,3.575723008E1
7.157167417E0,1.657652893E0,3.100382721E1,4.262086945E0,3.133928046E1
7.167246417E0,2.139351196E0,2.517779251E1,1.788480835E0,2.533173352E1
7.177325417E0,1.451980591E0,1.849823273E1,1.131646729E-1,1.855547542E1
7.187405417E0,8.394543457E-1,1.151450546E1,-1.269809418E0,1.161468620E1
7.197484417E0,2.245330811E-1,4.878205719E0,-2.452799377E0,5.464753510E0
7.207563417E0,-2.683918762E-1,-1.030457153E0,-2.768941956E0,2.966633732E0
7.217643417E0,-5.733078003E-1,-5.142855377E0,-2.152523804E0,5.604551899E0
7.227722417E0,-6.007008362E-1,-7.623047791E0,-1.296304321E0,7.755778749E0
7.237801417E0,-2.134561157E-1,-8.786278839E0,-1.646875305E0,8.941837486E0
7.247880417E0,-2.031275940E-1,-8.771609344E0,-2.690056000E0,9.177079742E0
7.257960417E0,-3.192860413E-1,-8.118218079E0,-3.223247223E0,8.740522353E0
7.268039417E0,3.068618774E-2,-6.707701263E0,-3.207529907E0,7.435216607E0
7.278118417E0,4.999603271E-1,-4.904401245E0,-2.131717072E0,5.370971009E0
7.288198417E0,9.312135315E-1,-3.178789673E0,-2.974314880E-1,3.325707130E0
7.298277417E0,9.166937256E-1,-1.892065430E0,1.199455719E0,2.420523290E0
7.308356417E0,1.188378754E0,-9.343569946E-1,2.383044434E0,2.822085723E0
7.318436417E0,1.249751129E0,-2.664459229E-1,3.748654633E0,3.960464981E0
7.328515417E0,7.192543030E-1,3.270698547E-1,4.575535126E0,4.643255661E0
7.338594417E0,1.212478638E-2,7.831713867E-1,4.529880066E0,4.597098851E0
7.348674417E0,-1.197509766E-1,8.460406494E-1,3.821553040E0,3.915915309E0
7.358753417E0,-6.526428223E-2,5.688171387E-1,2.320923615E0,2.390501786E0
7.368832417E0,1.122665405E-2,3.278182983E-2,8.231382751E-1,8.238672867E-1
7.378912417E0,-1.990859985E-2,-3.945794678E-1,-3.188369751E-1,5.076872319E-1
7.388991417E0,3.891906738E-3,-6.382727051E-1,-1.324146423E0,1.469956103E0
7.399070417E0,7.244934082E-2,-7.026388550E-1,-2.105820923E0,2.221133050E0
7.409150417E0,6.496490479E-2,-7.322772217E-1,-2.481539612E0,2.588143971E0
7.419229417E0,4.415817261E-2,-3.556604004E-1,-2.335443420E0,2.362782308E0
7.429308417E0,-1.722917175E-1,4.462220764E-1,-1.703307953E0,1.769196586E0
7.439387417E0,-3.867956543E-1,1.234632568E0,-8.855584717E-1,1.567846378E0
7.449467417E0,-4.281097412E-1,2.079924774E0,-4.935237122E-1,2.180121710E0
7.459546417E0,-4.963677979E-1,2.946472778E0,-1.522334290E-1,2.991865278E0
7.469625417E0,-5.469625854E-1,3.947740631E0,3.502716064E-2,3.985605483E0
7.479705417E0,-5.447172546E-1,5.431604919E0,2.231858826E-1,5.463411098E0
7.489784417E0,2.484832764E-2,7.506739655E0,6.092330933E-1,7.531462185E0
7.499863417E0,6.647676086E-1,1.017703674E1,1.381776581E0,1.029190455E1
7.509943417E0,1.064286804E0,1.379546219E1,1.292562103E0,1.389669746E1
7.520022417E0,1.876497803E0,1.907887527E1,2.462379456E-1,1.917251572E1
7.530101417E0,2.445764008E0,2.660447571E1,-1.761237488E0,2.677464933E1
7.540181417E0,1.899400177E0,3.563354965E1,-1.535506897E0,3.571715783E1
7.550260417E0,1.222956848E-1,4.280169342E1,2.201771393E0,4.285846140E1
7.560339417E0,-2.835104370E-1,4.474974243E1,7.827223206E0,4.543000384E1
7.570419417E0,1.134640503E-1,4.172468307E1,1.025008484E1,4.296540807E1
7.580498417E0,1.617087250E0,3.885470123E1,4.781506805E0,3.918118919E1
7.590577417E0,2.296973419E0,3.727653305E1,-1.456471252E0,3.737562457E1
7.600656417E0,3.559597778E-1,3.528881653E1,-2.786904602E0,3.540048187E1
7.610736417E0,-1.107546844E0,3.302971436E1,-1.321302338E0,3.307468111E1
7.620815417E0,-1.135688324E0,3.008249313E1,6.186634827E-1,3.011027940E1
7.630894417E0,-1.023721161E0,2.586800720E1,1.536105652E0,2.593378920E1
7.640974417E0,-1.148561554E0,2.081915634E1,2.160457306E0,2.096244356E1
7.651053417E0,-1.110839996E0,1.511691422E1,2.395917664E0,1.534586206E1
7.661132417E0,-5.616320801E-1,8.773405609E0,1.081950073E0,8.857691152E0
7.671212417E0,2.553689575E-1,2.420915680E0,-5.930667114E-1,2.505548674E0
7.681291417E0,7.491920471E-1,-2.676134949E0,-1.330283661E0,3.081013081E0
7.691370417E0,1.105151825E0,-6.509513397E0,-1.684896240E0,6.814249817E0
7.701450417E0,1.130898285E0,-8.497229919E0,-3.110681305E0,9.119110999E0
7.711529417E0,6.950047302E-1,-8.666378174E0,-5.015769653E0,1.003728486E1
7.721608417E0,2.790197754E-1,-8.095465393E0,-5.236261139E0,9.645353424E0
7.731688417E0,-3.620970154E-1,-6.918912048E0,-3.427871704E0,7.729991113E0
7.741767417E0,-6.222560120E-1,-4.187541962E0,-8.250842285E-1,4.313174493E0
7.751846417E0,-2.326162720E-1,-2.257904663E0,2.373464355E0,3.284140199E0
7.761926417E0,-3.038681030E-2,-1.140777740E0,5.125341797E0,5.250850002E0
7.772005417E0,4.462220764E-1,-1.475930786E-1,6.168971558E0,6.186849597E0
7.782084417E0,1.079704742E0,4.794529724E-1,5.644761658E0,5.767059186E0
7.792163417E0,1.142873383E0,2.067201233E-1,3.941453705E0,4.109008407E0
7.802243417E0,6.972500610E-1,-5.354365540E-1,1.980980530E0,2.167287201E0
7.812322417E0,3.603007507E-1,-1.000968475E0,5.397775269E-1,1.192943544E0
7.822401417E0,-9.355545044E-2,-1.436263275E0,-7.053332520E-1,1.602841169E0
7.832481417E0,-3.722758484E-1,-1.942660217E0,-1.705702972E0,2.611884503E0
7.842560417E0,-3.221301270E-1,-2.224823456E0,-2.273322601E0,3.197124157E0
7.852639417E0,4.340972900E-3,-2.150727539E0,-2.472857666E0,3.277296573E0
7.862719417E0,3.409909058E-1,-1.711840210E0,-2.107018433E0,2.736091807E0
7.872798417E0,4.245172119E-1,-1.114282837E0,-1.495839386E0,1.912949705E0
7.882877417E0,3.269201660E-1,-4.486170959E-1,-8.303233337E-1,9.987847277E-1
7.892957417E0,2.368075562E-1,2.025288391E-1,-8.187973022E-2,3.221801352E-1
7.903036417E0,2.664459229E-1,8.135581970E-1,4.171824646E-1,9.523190529E-1
7.913115417E0,3.327580261E-1,1.535506897E0,5.727090454E-1,1.672275392E0
7.923195417E0,4.451742554E-1,2.105820923E0,7.448510742E-1,2.277600711E0
7.933274417E0,5.498066711E-1,3.084934845E0,1.008153534E0,3.291729625E0
7.943353417E0,6.825805664E-1,4.909640350E0,1.268462219E0,5.116588805E0
7.953432792E0,5.824388123E-1,7.397915955E0,1.212628326E0,7.519232866E0
7.963512792E0,6.637197876E-1,1.044093796E1,1.841171265E-2,1.046202888E1
7.973591792E0,1.296004944E0,1.458102859E1,-1.998643799E0,1.477432234E1
7.983670792E0,2.002386017E0,2.007116180E1,-4.006867676E0,2.056492340E1
7.993750792E0,1.823657684E0,2.718526794E1,-4.993765411E0,2.770022046E1
8.003829792E0,4.661306763E-1,3.476909729E1,-2.724334717E0,3.487878157E1
8.013908792E0,-1.191971283E0,4.199307495E1,1.290017395E0,4.202979044E1
8.023988792E0,-2.769540710E0,4.533652222E1,5.330115967E0,4.573270972E1
8.034067792E0,-1.959275665E0,4.254273193E1,6.493197327E0,4.307997694E1
8.044146792E0,1.070124664E0,3.974834290E1,8.173004150E-1,3.977114418E1
8.054226792E0,2.423759766E0,3.839276184E1,-1.744172974E0,3.850871216E1
8.064305792E0,1.550775146E0,3.689617401E1,1.429377594E0,3.695640243E1
8.074384792E0,1.509910126E0,3.578099304E1,5.478607178E0,3.622946906E1
8.084464792E0,2.149380341E0,3.201347763E1,6.093378754E0,3.265902403E1
8.094543792E0,2.185006256E0,2.678455124E1,3.372636566E0,2.708433338E1
8.104622792E0,1.765877838E0,2.041529617E1,8.523275757E-1,2.050924437E1
8.114702792E0,1.156195679E0,1.445289505E1,-6.596781921E-1,1.451406694E1
8.124781792E0,9.503736877E-1,8.473279724E0,-1.479673004E0,8.653849527E0
8.134860792E0,9.324110413E-1,2.710263977E0,-2.131417694E0,3.571815023E0
8.144939792E0,4.831951904E-1,-2.487377472E0,-2.380350037E0,3.476577423E0
8.155019792E0,-2.218386841E-1,-6.310726776E0,-2.373314667E0,6.745895593E0
8.165098792E0,-4.158352661E-1,-8.256680145E0,-2.854713593E0,8.746146333E0
8.175177792E0,-1.037342834E-1,-8.823701019E0,-4.023782501E0,9.698416680E0
8.185257792E0,1.579216003E-1,-8.200846252E0,-4.797523499E0,9.502370768E0
8.195336792E0,5.882766724E-2,-6.490951996E0,-3.917503510E0,7.581738076E0
8.205415792E0,-7.963439941E-2,-4.322261810E0,-1.304387512E0,4.515497268E0
8.215495792E0,-1.728904724E-1,-2.291584625E0,1.825004883E0,2.934602875E0
8.225574792E0,-1.419049072E-1,-4.357438660E-1,4.899012451E0,4.920399650E0
8.235653792E0,1.384620667E-1,7.216493225E-1,6.955735474E0,6.994441040E0
8.245733792E0,3.908372498E-1,1.219514008E0,7.024741974E0,7.140515946E0
8.255812792E0,2.691403198E-1,9.416917419E-1,5.555846558E0,5.641511395E0
8.265891792E0,-1.305285645E-1,1.538800049E-1,3.767365723E0,3.772765730E0
8.275971792E0,-5.400769043E-1,-6.655160522E-1,2.261197815E0,2.418183251E0
8.286050792E0,-8.488847351E-1,-1.606010284E0,5.186714172E-1,1.889151758E0
8.296129792E0,-1.093326416E0,-2.373614044E0,-1.307081909E0,2.921963278E0
8.306209792E0,-1.053060150E0,-2.845732269E0,-2.490371246E0,3.925439692E0
8.316288792E0,-6.737489319E-1,-2.924618225E0,-2.702330475E0,4.038554120E0
8.326367792E0,-1.941462708E-1,-2.676883392E0,-2.636916504E0,3.762542507E0
8.336446792E0,2.478845215E-1,-2.240840149E0,-2.627486115E0,3.462151728E0
8.346526792E0,5.204676819E-1,-1.590442657E0,-2.286644897E0,2.833573599E0
8.356605792E0,6.587800598E-1,-7.235952759E-1,-1.748963013E0,2.004109007E0
8.366684792E0,6.951544189E-1,3.779640198E-1,-1.138532410E0,1.386489277E0
8.376764792E0,8.050259399E-1,1.574725342E0,-4.270619202E-1,1.819397854E0
8.386843792E0,8.261320496E-1,2.903811493E0,2.510279846E-1,3.029460414E0
8.396922792E0,8.345146179E-1,4.477489014E0,6.643185425E-1,4.602786291E0
8.407002792E0,5.301974487E-1,6.561754761E0,6.054908752E-1,6.610926870E0
8.417081792E0,2.270777893E-1,9.256451111E0,3.468287659E-1,9.265729420E0
8.427160792E0,1.048719177E0,1.254451355E1,-4.613406372E-1,1.259672447E1
8.437240792E0,1.397044830E0,1.671124878E1,-2.641107788E0,1.697624871E1
8.447319792E0,1.824406128E0,2.138093811E1,-4.785398712E0,2.198574568E1
8.457398792E0,1.948049011E0,2.763672913E1,-5.441184998E0,2.823455659E1
8.467478792E0,1.344204712E0,3.500201294E1,-3.124452667E0,3.516688784E1
8.477557792E0,7.066804504E-1,4.210369492E1,2.065704346E0,4.216026159E1
8.487636792E0,1.109043732E0,4.338443161E1,7.874824219E0,4.410727537E1
8.497716792E0,3.195854187E0,4.141288147E1,9.528435516E0,4.261491897E1
8.507795792E0,5.845643921E0,4.010071014E1,5.212760010E0,4.085843088E1
8.517874792E0,6.572532349E0,3.943594254E1,2.735261993E0,4.007335029E1
8.527953792E0,4.996609497E0,3.783711731E1,4.658462677E0,3.844885990E1
8.538033792E0,4.080514526E0,3.514511536E1,6.562353516E0,3.598463861E1
8.548112792E0,3.925886078E0,3.075384705E1,5.036726074E0,3.140987582E1
8.558191792E0,3.090772705E0,2.515039948E1,1.370400238E0,2.537663229E1
8.568271792E0,1.352287903E0,1.898831360E1,-1.324745178E0,1.908244444E1
8.578350792E0,-1.347198486E-1,1.240021362E1,-1.923799438E0,1.254928092E1
8.588429792E0,-1.186732178E0,6.417903900E0,-2.986439667E0,7.177509709E0
8.598509792E0,-2.125430145E0,1.341510315E0,-4.056863708E0,4.772341813E0
8.608588792E0,-3.012186127E0,-2.618953857E0,-2.898722076E0,4.933028912E0
8.618667792E0,-2.002685394E0,-6.161038055E0,-8.907975769E-1,6.539316404E0
8.628747792E0,-1.095871124E0,-8.446784821E0,-1.578018494E0,8.662519823E0
8.638826792E0,-4.194277954E-1,-9.633666687E0,-3.052901459E0,1.011452722E1
8.648905792E0,2.293231201E-1,-9.845775604E0,-3.722908173E0,1.052862439E1
8.658985792E0,6.897656250E-1,-8.846453705E0,-3.223396912E0,9.440646557E0
8.669064792E0,9.785151672E-1,-6.857689362E0,-1.423988800E0,7.071996848E0
8.679143792E0,1.177750854E0,-4.999453583E0,8.860075378E-1,5.212162944E0
8.689223792E0,1.157991943E0,-3.309916992E0,2.515069885E0,4.315329925E0
8.699302792E0,9.503736877E-1,-2.124981079E0,3.572770386E0,4.264204845E0
8.709381792E0,6.801855469E-1,-1.275946655E0,4.393663330E0,4.625469674E0
8.719460792E0,4.543052673E-1,-6.318360901E-1,4.472998352E0,4.540189906E0
8.729540792E0,3.661386108E-1,-4.182302856E-1,3.288661194E0,3.335306058E0
8.739619792E0,1.188528442E-1,-5.779481506E-1,1.839225311E0,1.931553729E0
8.749698792E0,-3.076103210E-1,-6.941065979E-1,7.511380005E-1,1.067996430E0
8.759778792E0,-6.420149231E-1,-4.448748779E-1,-2.549198914E-1,8.216331112E-1
8.769857792E0,-7.978408813E-1,-4.364923096E-1,-9.449848938E-1,1.311515176E0
8.779936792E0,-9.635462952E-1,-6.137237549E-1,-1.485361176E0,1.873866626E0
8.790016792E0,-8.488847351E-1,-3.405418396E-1,-1.714534607E0,1.943245470E0
8.800095792E0,-7.051835632E-1,1.722917175E-1,-1.380878448E0,1.560062045E0
8.810174792E0,-4.784051514E-1,7.911048889E-1,-9.924362183E-1,1.356336272E0
8.820254792E0,-2.219883728E-1,1.361568604E0,-6.408174133E-1,1.521116319E0
8.830333792E0,-5.373825073E-2,1.907034302E0,-2.757266235E-1,1.927613239E0
8.840412792E0,1.743873596E-1,2.422262878E0,-2.885998535E-1,2.445620224E0
8.850492792E0,4.216731262E-1,3.154689789E0,-3.040177917E-1,3.197233602E0
8.860571792E0,5.117857361E-1,4.104913788E0,1.002914429E-2,4.136706713E0
8.870650792E0,6.050418091E-1,5.510191498E0,2.637515259E-1,5.549581137E0
8.880730792E0,8.237370300E-1,7.526797943E0,1.137634277E-2,7.571747446E0
8.890809792E0,1.311572571E0,1.017434235E1,-1.090182953E0,1.031629602E1
8.900888792E0,1.889969788E0,1.399844009E1,-3.447181549E0,1.453999214E1
8.910967792E0,2.733016663E0,1.949081863E1,-6.239624634E0,2.064689581E1
8.921047792E0,3.303779755E0,2.718451950E1,-7.009922791E0,2.826750924E1
8.931126792E0,2.781216431E0,3.675636475E1,-2.782863007E0,3.696633388E1
8.941205792E0,1.485959930E0,4.442596573E1,4.468657379E0,4.467486325E1
8.951286042E0,2.275118866E0,4.646472610E1,1.200009567E1,4.804320175E1
8.961365042E0,3.632795563E0,4.463268585E1,1.234408035E1,4.645051313E1
8.971444042E0,6.144123230E0,4.240696426E1,5.899831238E0,4.325400417E1
8.981524042E0,5.568121033E0,3.995416489E1,2.829565887E0,4.043940784E1
8.991603042E0,2.791994019E0,3.762605621E1,4.662803650E0,3.801653686E1
9.001682042E0,2.148033142E0,3.493824554E1,6.495592346E0,3.560179445E1
9.011762042E0,1.265917511E0,3.061987564E1,4.567302246E0,3.098450550E1
9.021841042E0,8.734336853E-1,2.481494705E1,1.493444366E0,2.487518562E1
9.031920042E0,3.504212952E-1,1.869776779E1,-4.713697815E-1,1.870699080E1
9.042000042E0,-5.180726624E-1,1.228540237E1,-1.921554108E0,1.244555668E1
9.052079042E0,-9.626481628E-1,6.115832062E0,-2.637515259E0,6.729530447E0
9.062158042E0,-8.036787415E-1,5.134323120E-1,-2.758014679E0,2.918245574E0
9.072238042E0,-7.306306458E-1,-4.041445770E0,-2.545157318E0,4.831659221E0
9.082317042E0,-8.780740356E-1,-7.167245636E0,-2.182760925E0,7.543531618E0
9.092396042E0,-6.007008362E-1,-9.076375580E0,-3.164269867E0,9.630889832E0
9.102476042E0,-1.842668152E-1,-9.691895599E0,-4.830754395E0,1.083065015E1
9.112555042E0,-8.771759033E-2,-9.328750763E0,-5.209915924E0,1.068534085E1
9.122634042E0,7.319778442E-2,-7.798333282E0,-4.087100830E0,8.804757413E0
9.132713042E0,1.004411316E-1,-5.793552246E0,-2.108515320E0,6.166131113E0
9.142793042E0,2.694396973E-2,-3.766168213E0,2.174977112E-1,3.772539495E0
9.152872042E0,2.225871277E-1,-1.873803406E0,2.480791168E0,3.116890927E0
9.162951042E0,8.631051636E-1,-3.827540588E-1,4.331243134E0,4.432958186E0
9.173031042E0,1.164278870E0,4.863386536E-1,5.337151337E0,5.484273422E0
9.183110042E0,1.270557861E0,6.331832886E-1,4.935237122E0,5.135348460E0
9.193189042E0,8.815168762E-1,3.379971313E-1,3.365301819E0,3.495221080E0
9.203269042E0,4.087998962E-1,1.115180969E-1,1.920057220E0,1.966258724E0
9.213348042E0,-1.387614441E-1,1.787283325E-1,3.314108276E-1,4.012875427E-1
9.223427042E0,-8.101153564E-1,4.921765137E-1,-9.783654785E-1,1.362249471E0
9.233507042E0,-9.976753235E-1,9.427395630E-1,-1.279389496E0,1.876419840E0
9.243586042E0,-2.268083496E0,1.150208130E0,-1.549128571E0,2.977747608E0
9.253665042E0,-1.164129181E0,1.783990173E0,-6.837780762E-1,2.237268456E0
9.263745042E0,-9.969268799E-2,3.081492004E0,-9.175918579E-1,3.216754020E0
9.273824042E0,1.095721436E-1,3.295696564E0,-1.008303223E0,3.448231037E0
9.283903042E0,-1.444496155E-1,3.523522797E0,-1.515897675E0,3.838492458E0
9.293983042E0,3.059637451E-1,4.053420868E0,-1.972148895E0,4.518097588E0
9.304062042E0,1.294657745E0,5.663772125E0,-7.933502197E-2,5.810399935E0
9.314141042E0,3.065625000E0,6.410269775E0,1.854343872E0,7.343582670E0
9.324221042E0,2.973416748E0,6.528074799E0,1.827848969E0,7.402567094E0
9.334300042E0,1.543590088E0,6.784192200E0,8.614585876E-1,7.010709312E0
9.344379042E0,5.195695496E-1,6.609505463E0,4.656816101E-1,6.646230085E0
9.354458042E0,-8.966354370E-2,7.120093689E0,7.694000244E-2,7.121073898E0
9.364538042E0,-7.298822021E-1,8.218359833E0,-8.901988220E-1,8.298591466E0
9.374617042E0,-1.839824066E0,9.495953064E0,-3.012784882E0,1.013089088E1
9.384696042E0,-1.923200684E0,1.080767532E1,-3.724854126E0,1.159219932E1
9.394776042E0,-1.398392029E0,1.315554291E1,-2.658771057E0,1.349417923E1
9.404855042E0,5.688171387E-2,1.632295624E1,1.212478638E-2,1.632305985E1
9.414934042E0,6.262976074E-1,1.859268631E1,1.415456543E0,1.865700271E1
9.425014042E0,-1.833686829E-1,1.872351425E1,-2.074985046E0,1.883903323E1
9.435093042E0,3.145858154E0,1.789543625E1,-5.865702209E0,1.909318005E1
9.445172042E0,4.486769714E0,1.902962769E1,-1.833686829E0,1.963721568E1
9.455252042E0,2.006876678E0,1.913919983E1,4.437671814E0,1.974916341E1
9.465331042E0,5.204676819E-1,1.819481369E1,7.271428986E0,1.960091353E1
9.475410042E0,1.067430267E0,1.724129654E1,5.769302673E0,1.821226419E1
9.485490042E0,1.466500397E0,1.662532745E1,2.232307892E0,1.683850750E1
9.495569042E0,9.934840393E-1,1.691512482E1,4.340972900E-3,1.694427564E1
9.505648042E0,5.818400574E-1,1.761237488E1,-6.563850403E-1,1.763420336E1
9.515728042E0,7.918533325E-2,1.777613434E1,-1.017883301E0,1.780542919E1
9.525807042E0,6.406677246E-2,1.684746552E1,-1.458566895E0,1.691060662E1
9.535886042E0,6.096821594E-1,1.546748520E1,-1.759890289E0,1.557921771E1
9.545965042E0,1.235381012E0,1.438867859E1,-1.720971222E0,1.454379523E1
9.556045042E0,1.811532898E0,1.400562515E1,-1.354533234E0,1.418710498E1
9.566124042E0,1.681603088E0,1.394634842E1,-9.187893677E-1,1.407737891E1
9.576203042E0,9.969268799E-1,1.355042175E1,-5.135820007E-1,1.359674812E1
9.586283042E0,2.890489197E-1,1.298250275E1,-5.418731689E-2,1.298583317E1
9.596362042E0,-1.121168518E-1,1.261561569E1,3.213816833E-1,1.262020664E1
9.606441042E0,-3.372486877E-1,1.247865051E1,5.520520020E-1,1.249540782E1
9.616521042E0,-5.912704468E-1,1.209933929E1,6.084846497E-1,1.212905049E1
9.626600042E0,-6.750961304E-1,1.160581558E1,7.204518127E-1,1.164773630E1
9.636679042E0,-6.119274902E-1,1.114477432E1,6.632707214E-1,1.118125118E1
9.646759042E0,-3.728746033E-1,1.075049423E1,5.331912231E-1,1.077016502E1
9.656838042E0,-9.924362183E-2,1.046548691E1,3.782633972E-1,1.047279088E1
9.666917042E0,-6.137237549E-3,9.968071289E0,1.197509766E-3,9.968073250E0
9.676997042E0,1.151106262E-1,9.396859131E0,-3.927832031E-1,9.405769008E0
9.687076042E0,9.101074219E-2,8.793463898E0,-6.801855469E-1,8.820200828E0
9.697155042E0,-4.685256958E-2,8.350834351E0,-6.611750793E-1,8.377098662E0
9.707235042E0,-1.228944397E-1,8.203989716E0,-6.429130554E-1,8.230059993E0
9.717314042E0,-8.846603394E-2,8.002059631E0,-6.839277649E-1,8.031720972E0
9.727393042E0,-1.624122620E-1,7.957452393E0,-7.384144592E-1,7.993289826E0
9.737473042E0,-6.047424316E-2,8.007897491E0,-7.635621643E-1,8.044445695E0
9.747552042E0,-9.400451660E-2,8.177943878E0,-8.539741516E-1,8.222948059E0
9.757631042E0,-2.210902405E-1,8.352181549E0,-6.891668701E-1,8.383481884E0
9.767711042E0,-1.910028076E-1,8.490793304E0,-4.016148376E-1,8.502431857E0
9.777790042E0,2.071691895E-1,8.406817932E0,-1.167721710E0,8.490057762E0
9.787869042E0,5.456153870E-1,8.424930267E0,-1.037342834E-1,8.443216624E0
9.797948042E0,1.248403931E-1,8.902437286E0,1.715133362E0,9.067009276E0
9.808028042E0,-1.707948303E-1,9.414073334E0,2.424957275E0,9.722878452E0
9.818107042E0,-1.095721436E-1,9.747430115E0,1.948797455E0,9.940936144E0
9.828186042E0,-2.520758057E-1,9.679022369E0,1.359472961E0,9.777278914E0
9.838266042E0,-5.463638306E-1,9.616153107E0,9.122030640E-1,9.674762449E0
9.848345042E0,-6.649172974E-1,9.599837036E0,-1.561253357E-1,9.624103140E0
