"t","a_x","a_y","a_z","a_abs"
3.317903917E0,1.600322113E0,-9.785750427E0,7.415579224E-1,9.943432528E0
3.327983917E0,1.545835419E0,-9.744586029E0,7.762857056E-1,9.896927984E0
3.338063917E0,1.442250824E0,-9.752369843E0,8.173004150E-1,9.892258840E0
3.348142917E0,1.358724518E0,-9.759554901E0,7.876620483E-1,9.885112831E0
3.358222917E0,1.308279419E0,-9.723928986E0,7.908055115E-1,9.843361383E0
3.368302917E0,1.289119263E0,-9.659862213E0,7.692503357E-1,9.775812628E0
3.378382917E0,1.315314789E0,-9.589358826E0,7.002438354E-1,9.704442133E0
3.388461917E0,1.344354401E0,-9.552834778E0,6.057902527E-1,9.665967250E0
3.398541917E0,1.351988525E0,-9.580976257E0,6.167175293E-1,9.695530905E0
3.408621917E0,1.352287903E0,-9.635462952E0,7.229965210E-1,9.756718343E0
3.418701917E0,1.352736969E0,-9.652826843E0,8.312214661E-1,9.782529964E0
3.428781917E0,1.342707825E0,-9.668843536E0,8.415499878E-1,9.797836803E0
3.438860917E0,1.303639069E0,-9.649384003E0,7.987390137E-1,9.769752835E0
3.448940917E0,1.307231598E0,-9.600884857E0,7.409591675E-1,9.717760286E0
3.459020917E0,1.348246307E0,-9.559870148E0,6.845265198E-1,9.678711789E0
3.469100917E0,1.367705841E0,-9.531578979E0,6.224057007E-1,9.649300802E0
3.479179917E0,1.344204712E0,-9.649384003E0,4.896318054E-1,9.754857110E0
3.489259917E0,1.459914093E0,-9.705966339E0,4.722679138E-1,9.826503382E0
3.499339917E0,1.454674988E0,-9.758806458E0,4.381388855E-1,9.876352995E0
3.509419917E0,1.463057556E0,-9.754166107E0,4.132905579E-1,9.871935116E0
3.519498917E0,1.515298920E0,-9.729916534E0,4.354444885E-1,9.856825984E0
3.529578917E0,1.525777130E0,-9.725276184E0,4.484674072E-1,9.854446495E0
3.539658917E0,1.512754211E0,-9.703122253E0,4.441264343E-1,9.830374106E0
3.549738917E0,1.467997284E0,-9.728419647E0,4.308041382E-1,9.847982385E0
3.559818917E0,1.465302887E0,-9.728120270E0,4.291575623E-1,9.847213451E0
3.569897917E0,1.482517090E0,-9.727970581E0,4.324507141E-1,9.849785895E0
3.579977917E0,1.473984833E0,-9.706116028E0,4.799020386E-1,9.829121304E0
3.590057917E0,1.412462769E0,-9.636810150E0,5.514532471E-1,9.755370912E0
3.600138125E0,1.315763855E0,-9.606872406E0,5.840853882E-1,9.714133399E0
3.610217125E0,1.247655487E0,-9.569899292E0,6.213578796E-1,9.670868745E0
3.620297125E0,1.208886108E0,-9.570348358E0,6.571334839E-1,9.668753681E0
3.630377125E0,1.212778015E0,-9.702972565E0,7.253915405E-1,9.805340381E0
3.640457125E0,1.165027313E0,-9.780960388E0,8.431965637E-1,9.886124377E0
3.650537125E0,1.122815094E0,-9.759854279E0,9.550140381E-1,9.870538034E0
3.660616125E0,1.105600891E0,-9.739646301E0,1.043330383E0,9.857565708E0
3.670696125E0,1.081351318E0,-9.718540192E0,1.080303497E0,9.838007917E0
3.680776125E0,1.076710968E0,-9.699080658E0,1.095721436E0,9.819983584E0
3.690856125E0,1.110241241E0,-9.676178284E0,1.092128906E0,9.800704431E0
3.700935125E0,1.132395172E0,-9.659263458E0,1.115330658E0,9.789159916E0
3.711015125E0,1.146166534E0,-9.643246765E0,1.132095795E0,9.776888400E0
3.721095125E0,1.188977509E0,-9.647887115E0,1.153800659E0,9.789108707E0
3.731175125E0,1.222507782E0,-9.658515015E0,1.236129456E0,9.813738003E0
3.741254125E0,1.242715759E0,-9.662855988E0,1.345402222E0,9.834898852E0
3.751334125E0,1.269959106E0,-9.623787231E0,1.440903625E0,9.813576314E0
3.761414125E0,1.285077667E0,-9.565558319E0,1.468296661E0,9.762541967E0
3.771494125E0,1.279988251E0,-9.488618317E0,1.436412964E0,9.681711093E0
3.781574125E0,1.055604858E0,-9.575288086E0,1.280437317E0,9.718022601E0
3.791653125E0,9.557624817E-1,-9.592202911E0,1.273102570E0,9.723406233E0
3.801733125E0,6.536906433E-1,-9.846973114E0,1.295855255E0,9.953362839E0
3.811813125E0,4.679269409E-1,-1.007554779E1,1.257235565E0,1.016446064E1
3.821893125E0,4.968168640E-1,-1.005279510E1,1.186732178E0,1.013478415E1
3.831972125E0,5.231620789E-1,-1.003183868E1,1.109642487E0,1.010657174E1
3.842052125E0,6.173162842E-1,-9.954898682E0,1.096619568E0,1.003412486E1
3.852132125E0,7.685018921E-1,-9.836494904E0,1.150657196E0,9.933339777E0
3.862212125E0,9.777667236E-1,-9.773326263E0,1.250948639E0,9.901454768E0
3.872291125E0,1.243015137E0,-9.751471710E0,1.337468719E0,9.920942985E0
3.882371125E0,1.480571136E0,-9.707313538E0,1.392254791E0,9.917782031E0
3.892451125E0,1.699715424E0,-9.658515015E0,1.389111328E0,9.904825849E0
3.902531125E0,1.854643250E0,-9.608518982E0,1.398092651E0,9.885241609E0
3.912611125E0,1.925745392E0,-9.557325439E0,1.415157166E0,9.851580313E0
3.922690125E0,1.892364807E0,-9.565857697E0,1.392105103E0,9.850108357E0
3.932770125E0,1.854643250E0,-9.735305328E0,1.380130005E0,1.000602969E1
3.942850125E0,1.888772278E0,-9.973011017E0,1.443598022E0,1.025243311E1
3.952930125E0,1.980830841E0,-1.019754410E1,1.604663086E0,1.051135291E1
3.963009125E0,1.913770294E0,-1.041908340E1,1.601669312E0,1.071378366E1
3.973089125E0,1.794019318E0,-1.063822769E1,1.527872772E0,1.089609053E1
3.983169125E0,1.912722473E0,-1.076351715E1,1.777254181E0,1.107566888E1
3.993249125E0,2.352208557E0,-1.077354630E1,2.469863892E0,1.130054921E1
4.003329125E0,3.251837769E0,-1.063268921E1,3.385958862E0,1.162296202E1
4.013408125E0,3.731739807E0,-1.063268921E1,3.937112732E0,1.193653293E1
4.023488125E0,3.820505219E0,-1.064286804E1,4.049079895E0,1.201090955E1
4.033568125E0,3.895648956E0,-1.052865555E1,3.861669617E0,1.187186425E1
4.043648125E0,3.770509186E0,-1.039049286E1,3.521726532E0,1.160093268E1
4.053727125E0,3.517984314E0,-9.978848877E0,3.322790222E0,1.109029185E1
4.063807125E0,3.370690613E0,-9.366322632E0,3.499722290E0,1.055166390E1
4.073887125E0,3.285218353E0,-8.818461914E0,3.861220551E0,1.017187074E1
4.083967125E0,2.750679932E0,-8.927435303E0,3.948339386E0,1.014173186E1
4.094046125E0,1.999990997E0,-9.532028046E0,3.773952026E0,1.044520160E1
4.104126125E0,1.609752502E0,-9.919721832E0,3.357368317E0,1.059547575E1
4.114206125E0,1.472637634E0,-9.801617432E0,3.024759979E0,1.036289240E1
4.124286125E0,1.419198761E0,-9.320218506E0,2.935844879E0,9.874197855E0
4.134366125E0,1.395098877E0,-8.719517670E0,2.895129547E0,9.292903979E0
4.144445125E0,1.524579620E0,-8.015681305E0,2.922821960E0,8.667085901E0
4.154525125E0,1.827100525E0,-7.301067352E0,3.305576019E0,8.220140731E0
4.164605125E0,2.163900146E0,-6.823859711E0,3.845802612E0,8.126359759E0
4.174685125E0,2.322570190E0,-6.796466675E0,4.281845856E0,8.361847612E0
4.184764125E0,2.406695251E0,-7.202572174E0,4.594246216E0,8.875602867E0
4.194844125E0,2.534828796E0,-7.783065033E0,4.778962097E0,9.478393169E0
4.204924125E0,2.667153625E0,-8.404273224E0,4.797673187E0,1.003808671E1
4.215004125E0,2.655328217E0,-8.727750549E0,4.561464386E0,1.019957621E1
4.225084125E0,2.699187012E0,-8.722661133E0,4.432582397E0,1.014978889E1
4.235163125E0,2.611319733E0,-8.332272949E0,4.309987335E0,9.737646229E0
4.245243125E0,2.185006256E0,-7.799381104E0,4.120032349E0,9.087313381E0
4.255323125E0,1.888772278E0,-7.428003387E0,4.013753357E0,8.651757686E0
4.265403125E0,1.754651184E0,-7.032376099E0,4.036955109E0,8.296392042E0
4.275482125E0,1.625320129E0,-6.807094574E0,4.131259003E0,8.126838439E0
4.285562125E0,1.713337097E0,-6.566993866E0,4.277504883E0,8.022342580E0
4.295642125E0,1.899250488E0,-6.543043671E0,4.445006561E0,8.134903578E0
4.305722125E0,1.974543915E0,-6.975045319E0,4.568200378E0,8.568461680E0
4.315801125E0,2.346819763E0,-7.347321167E0,4.770729218E0,9.069208819E0
4.325881125E0,2.756368103E0,-7.719297638E0,5.019960938E0,9.611718314E0
4.335961125E0,3.019071808E0,-7.854616241E0,5.111570435E0,9.845706841E0
4.346041125E0,3.056493988E0,-7.782166901E0,5.071004791E0,9.778515570E0
4.356121125E0,2.833008728E0,-7.609575806E0,5.120851135E0,9.599723889E0
4.366200125E0,2.483635254E0,-7.408394165E0,5.184618530E0,9.377260660E0
4.376280125E0,2.157912598E0,-7.246430969E0,5.307812347E0,9.237977078E0
4.386360125E0,1.960323486E0,-6.989714813E0,5.365143127E0,9.026834557E0
4.396440125E0,1.908830566E0,-6.764882355E0,5.314398651E0,8.811929438E0
4.406519125E0,1.708247681E0,-6.743327179E0,5.195994873E0,8.682680134E0
4.416599125E0,1.634301453E0,-6.868766327E0,5.045707397E0,8.678136622E0
4.426679125E0,1.827399902E0,-6.790479126E0,5.141358490E0,8.711117281E0
4.436759125E0,1.882185974E0,-6.773863678E0,5.154082031E0,8.717362833E0
4.446838125E0,1.937720490E0,-6.771468658E0,5.198090515E0,8.753724550E0
4.456918125E0,2.029329987E0,-6.755152588E0,5.370232544E0,8.865081176E0
4.466998125E0,2.066452789E0,-6.810836792E0,5.551206207E0,9.026273611E0
4.477078125E0,2.081122284E0,-6.915169830E0,5.603447571E0,9.140528892E0
4.487158125E0,2.122136993E0,-6.979236603E0,5.517526245E0,9.146382063E0
4.497237125E0,2.081870728E0,-6.968159637E0,5.414540405E0,9.066790075E0
4.507317125E0,1.943258972E0,-6.994504852E0,5.434748383E0,9.068398069E0
4.517397125E0,1.775757294E0,-7.053033142E0,5.481750641E0,9.107589174E0
4.527477125E0,1.627415771E0,-7.109016724E0,5.490731964E0,9.128786249E0
4.537556125E0,1.505569153E0,-7.146738281E0,5.508844299E0,9.148222344E0
4.547636125E0,1.480421448E0,-7.158863068E0,5.469326477E0,9.129868575E0
4.557716125E0,1.565744019E0,-7.110663300E0,5.289400635E0,8.999491428E0
4.567796125E0,1.616338806E0,-7.024143219E0,5.086572418E0,8.821811496E0
4.577876125E0,1.581910400E0,-7.001839600E0,4.990472260E0,8.742597535E0
4.587955125E0,1.480421448E0,-7.097640381E0,5.068460083E0,8.846323205E0
4.598034750E0,1.382225647E0,-7.250023499E0,5.233117676E0,9.047591341E0
4.608114750E0,1.368154907E0,-7.387587433E0,5.404810638E0,9.255283570E0
4.618194750E0,1.452130280E0,-7.464228058E0,5.599405975E0,9.443343165E0
4.628273750E0,1.561702423E0,-7.496710510E0,5.651797028E0,9.517478268E0
4.638353750E0,1.634451141E0,-7.443720703E0,5.458997955E0,9.374490232E0
4.648433750E0,1.658101959E0,-7.346872101E0,5.150040436E0,9.124075200E0
4.658513750E0,1.678160248E0,-7.269183655E0,4.990172882E0,8.975470919E0
4.668592750E0,1.651216278E0,-7.272776184E0,4.930746460E0,8.940472542E0
4.678672750E0,1.665885773E0,-7.355853424E0,4.857398987E0,8.970957581E0
4.688752750E0,1.672322388E0,-7.543563080E0,4.895120544E0,9.146814268E0
4.698832750E0,1.640588379E0,-7.839198303E0,5.067861328E0,9.477751775E0
4.708912750E0,1.543290710E0,-8.116571503E0,5.241200867E0,9.784204909E0
4.718991750E0,1.389859772E0,-8.305628357E0,5.257816315E0,9.927729095E0
4.729071750E0,1.228645020E0,-8.321944427E0,5.141358490E0,9.858899267E0
4.739151750E0,1.203197937E0,-8.185877380E0,5.044210510E0,9.690218441E0
4.749231750E0,1.189725952E0,-8.018974457E0,4.904550934E0,9.474915253E0
4.759310750E0,1.246607666E0,-7.918533325E0,4.692292328E0,9.288423332E0
4.769390750E0,1.390608215E0,-8.064928894E0,4.472998352E0,9.326552607E0
4.779470750E0,1.454076233E0,-8.437055054E0,4.329446869E0,9.593870223E0
4.789550750E0,1.549427948E0,-9.028175812E0,4.204007721E0,1.007880779E1
4.799629750E0,1.904040527E0,-9.626631317E0,4.275558929E0,1.070410225E1
4.809709750E0,2.434387665E0,-1.005069946E1,4.478836212E0,1.126955087E1
4.819789750E0,2.880909119E0,-1.019155655E1,4.821922760E0,1.163694124E1
4.829869750E0,3.149899750E0,-1.006716522E1,4.966671753E0,1.165922435E1
4.839949750E0,3.288062439E0,-9.812095642E0,4.996310120E0,1.149137460E1
4.850028750E0,3.258573761E0,-9.423503723E0,4.983137512E0,1.114685538E1
4.860108750E0,3.042423248E0,-9.051676941E0,4.840933228E0,1.070625187E1
4.870188750E0,2.544109497E0,-8.820856934E0,4.634213104E0,1.028377077E1
4.880268750E0,1.869911499E0,-8.612041168E0,4.371060333E0,9.837173910E0
4.890347750E0,1.281036072E0,-8.327782288E0,3.948040009E0,9.304839126E0
4.900427750E0,1.035995636E0,-7.996072083E0,3.575614471E0,8.820174293E0
4.910507750E0,1.168769531E0,-7.915539551E0,3.290457458E0,8.651525812E0
4.920587750E0,1.492695923E0,-8.309969330E0,2.906805267E0,8.929347582E0
4.930667750E0,1.924098816E0,-9.177714844E0,2.388283539E0,9.676595696E0
4.940746750E0,2.545606384E0,-1.055859329E1,2.108515320E0,1.106389809E1
4.950826750E0,3.096760254E0,-1.185893921E1,2.326013031E0,1.247536372E1
4.960906750E0,2.836002502E0,-1.247281265E1,2.842888184E0,1.310328123E1
4.970986750E0,2.140997772E0,-1.240635086E1,3.378175049E0,1.303508649E1
4.981065750E0,1.365161133E0,-1.203886505E1,3.273243256E0,1.255038079E1
4.991145750E0,1.055455170E0,-1.151764893E1,2.828218689E0,1.190668062E1
5.001225750E0,1.437760162E0,-1.095451996E1,3.013084259E0,1.145195785E1
5.011305750E0,1.879940643E0,-1.004665787E1,3.003803558E0,1.065327869E1
5.021385750E0,1.315913544E0,-9.022637329E0,1.782942352E0,9.290774793E0
5.031464750E0,1.210832062E0,-8.123307495E0,-3.236270142E-1,8.219426585E0
5.041544750E0,2.296823730E0,-7.354206848E0,-1.655856628E0,7.880458032E0
5.051624750E0,3.386856995E0,-6.992708588E0,-6.954537964E-1,7.800796733E0
5.061704750E0,3.545976105E0,-7.134463806E0,1.507215729E0,8.108404257E0
5.071783750E0,2.844235382E0,-7.926017761E0,2.380649414E0,8.750938469E0
5.081863750E0,1.811233521E0,-9.343869324E0,1.453178101E0,9.628093653E0
5.091943750E0,9.228309631E-1,-1.081785416E1,1.122665405E-2,1.085715025E1
5.102023750E0,-2.005828857E-1,-1.152348679E1,-1.063688049E0,1.157421330E1
5.112102750E0,-1.275198212E0,-1.158620636E1,-1.493294678E0,1.175143554E1
5.122182750E0,-1.635798340E0,-1.127485382E1,-1.323248291E0,1.146948782E1
5.132262750E0,-1.290167084E0,-1.075797867E1,-9.512718201E-1,1.087674373E1
5.142342750E0,-7.493417358E-1,-1.017539017E1,-4.700225830E-1,1.021376519E1
5.152422750E0,2.559677124E-2,-9.689350891E0,5.463638306E-1,9.704776624E0
5.162501750E0,7.596702576E-1,-9.435628510E0,1.380728760E0,9.566326159E0
5.172581750E0,1.737436981E0,-9.424401855E0,1.892963562E0,9.768385161E0
5.182661750E0,2.530487823E0,-9.482331390E0,2.089804230E0,1.003420445E1
5.192741750E0,2.825823669E0,-9.642648010E0,1.901046753E0,1.022643236E1
5.202820750E0,2.546803894E0,-9.746082916E0,1.724863129E0,1.021995573E1
5.212900750E0,2.176024933E0,-9.951156464E0,1.987267456E0,1.037833471E1
5.222980750E0,1.824855194E0,-1.007375153E1,2.361638947E0,1.050656484E1
5.233060750E0,1.512305145E0,-1.021894958E1,2.174378357E0,1.055660545E1
5.243139750E0,1.422491913E0,-1.030801437E1,1.471290436E0,1.050920259E1
5.253219750E0,1.381028137E0,-1.010324020E1,7.340734863E-1,1.022357888E1
5.263299750E0,1.352287903E0,-9.607471161E0,7.978408813E-2,9.702502264E0
5.273379750E0,1.614093475E0,-9.450747070E0,-3.715274048E-1,9.594787676E0
5.283459750E0,1.696721649E0,-9.433682556E0,-6.225553894E-1,9.605248885E0
5.293538750E0,1.579066315E0,-9.390572205E0,-7.545808411E-1,9.552260937E0
5.303618750E0,1.419647827E0,-9.271419983E0,-8.000862122E-1,9.413541650E0
5.313698750E0,1.260528717E0,-9.077573090E0,-6.355783081E-1,9.186687413E0
5.323778750E0,1.134790192E0,-9.057963867E0,-2.026785278E-1,9.131020577E0
5.333857750E0,1.013392639E0,-9.430838470E0,2.550695801E-1,9.488558341E0
5.343937750E0,9.279203796E-1,-9.958940277E0,5.788462830E-1,1.001881184E1
5.354017750E0,6.866221619E-1,-1.022972717E1,1.002465363E0,1.030163603E1
5.364097750E0,4.104464722E-1,-1.023197250E1,1.401984558E0,1.033572873E1
5.374177750E0,3.242257690E-1,-1.016401382E1,1.471140747E0,1.027504523E1
5.384256750E0,3.610491943E-1,-1.018302429E1,1.189576263E0,1.025862720E1
5.394336750E0,4.137396240E-1,-1.010623398E1,8.384065247E-1,1.014938773E1
5.404416750E0,5.867797852E-1,-9.753866730E0,5.092410278E-1,9.784761271E0
5.414496750E0,5.046006775E-1,-9.653874664E0,4.314028931E-1,9.676674343E0
5.424575750E0,4.321513367E-1,-9.678124237E0,3.129991150E-1,9.692822704E0
5.434655750E0,5.785469055E-1,-9.668993225E0,3.201841736E-1,9.691576983E0
5.444735750E0,8.674461365E-1,-9.583221588E0,3.363505554E-1,9.628277650E0
5.454815750E0,1.082848206E0,-9.358688507E0,4.186793518E-1,9.430424339E0
5.464895750E0,1.050665131E0,-9.246122589E0,5.155279541E-1,9.319895344E0
5.474974750E0,1.110690308E0,-9.239236908E0,6.755451965E-1,9.330246134E0
5.485054750E0,8.416996765E-1,-9.626781006E0,1.070274353E0,9.722595233E0
5.495134750E0,7.192543030E-1,-9.789342957E0,8.839118958E-1,9.855448367E0
5.505214750E0,6.771917725E-1,-9.839488678E0,4.074526978E-1,9.871177429E0
5.515293750E0,7.932005310E-1,-9.744136963E0,2.691403198E-1,9.780072021E0
5.525373750E0,7.915539551E-1,-9.578281860E0,2.146536255E-1,9.613330185E0
5.535453750E0,6.333329773E-1,-9.448052673E0,1.324745178E-1,9.470182653E0
5.545533750E0,4.266128540E-1,-9.469907227E0,1.636097717E-1,9.480923455E0
5.555612750E0,2.650987244E-1,-9.656419373E0,2.240840149E-1,9.662656264E0
5.565692750E0,2.649490356E-1,-9.855355682E0,2.692900085E-1,9.862593509E0
5.575772750E0,3.694317627E-1,-9.820328522E0,3.668870544E-1,9.834121121E0
5.585852750E0,6.035449219E-1,-9.717791748E0,3.981719971E-1,9.744654118E0
5.595932750E0,8.321195984E-1,-9.699230347E0,3.641926575E-1,9.741669705E0
5.606012625E0,9.532177734E-1,-9.732760620E0,3.504212952E-1,9.785604146E0
5.616092625E0,9.377998352E-1,-9.687404938E0,3.972738647E-1,9.740796142E0
5.626172625E0,7.905061340E-1,-9.556427307E0,4.025129700E-1,9.597511110E0
5.636252625E0,7.134164429E-1,-9.454938354E0,4.225712585E-1,9.491226937E0
5.646331625E0,7.978408813E-1,-9.628726959E0,4.611909485E-1,9.672726090E0
5.656411625E0,9.360035706E-1,-9.939929810E0,4.243675232E-1,9.992917247E0
5.666491625E0,1.068627777E0,-9.977801056E0,3.722758484E-1,1.004176621E1
5.676571625E0,1.177900543E0,-9.709708557E0,4.483177185E-1,9.791163298E0
5.686651625E0,1.302142181E0,-9.481582947E0,4.123924255E-1,9.579460160E0
5.696730625E0,1.367705841E0,-9.478589172E0,2.942880249E-1,9.581277441E0
5.706810625E0,1.272054749E0,-9.596693573E0,2.971321106E-1,9.685191702E0
5.716890625E0,1.090332642E0,-9.808054047E0,3.044668579E-1,9.873168160E0
5.726970625E0,9.696835327E-1,-1.012479538E1,1.704954529E-1,1.017255309E1
5.737049625E0,9.747729492E-1,-1.029693741E1,1.187031555E-1,1.034365471E1
5.747129625E0,1.137634277E0,-1.025726990E1,2.200424194E-1,1.032251017E1
5.757209625E0,1.303639069E0,-1.004141876E1,2.653981018E-1,1.012916590E1
5.767289625E0,1.372196503E0,-9.688901825E0,2.520758057E-1,9.788834661E0
5.777369625E0,1.360969849E0,-9.397158508E0,3.246748352E-1,9.500749481E0
5.787448625E0,1.173409882E0,-9.317673798E0,4.153862000E-1,9.400451130E0
5.797528625E0,8.934919739E-1,-9.488768005E0,3.769161987E-1,9.538192281E0
5.807608625E0,6.560856628E-1,-9.775721283E0,2.794688416E-1,9.801697702E0
5.817688625E0,5.439688110E-1,-9.976154480E0,1.875599670E-1,9.992734311E0
5.827767625E0,7.011419678E-1,-1.008393036E1,1.088237000E-1,1.010886216E1
5.837847625E0,1.037642212E0,-1.009380981E1,1.320254517E-1,1.014786326E1
5.847927625E0,1.409768372E0,-9.917027435E0,2.637515259E-1,1.002020184E1
5.858007625E0,1.632355499E0,-9.722581787E0,4.837939453E-1,9.870523677E0
5.868086625E0,1.645528107E0,-9.700128479E0,4.721182251E-1,9.850033039E0
5.878166625E0,1.598974915E0,-9.814640350E0,3.667373657E-1,9.950798072E0
5.888246625E0,1.555864563E0,-9.832453308E0,3.394940186E-1,9.960577733E0
5.898326625E0,1.679208069E0,-9.767189026E0,3.758683777E-1,9.917610511E0
5.908406625E0,1.761087799E0,-9.604627075E0,3.321592712E-1,9.770395144E0
5.918485625E0,1.681752777E0,-9.417665863E0,1.698966980E-1,9.568154869E0
5.928565625E0,1.584604797E0,-9.410031738E0,4.176315308E-2,9.542610431E0
5.938645625E0,1.338067474E0,-9.502239990E0,-1.204994202E-1,9.596744735E0
5.948725625E0,1.173858948E0,-9.622739410E0,-2.281256104E-1,9.696757184E0
5.958804625E0,1.135538635E0,-9.735604706E0,-2.594105530E-1,9.805036502E0
5.968884625E0,1.034648438E0,-9.825417938E0,-3.041674805E-1,9.884424764E0
5.978964625E0,1.009051666E0,-9.851164398E0,-2.297721863E-1,9.905373316E0
5.989044625E0,1.030606842E0,-9.809251556E0,-1.240919495E-1,9.864023792E0
5.999124625E0,1.037941589E0,-9.726623383E0,9.280700684E-3,9.781851118E0
6.009203625E0,1.061442719E0,-9.708211670E0,8.726852417E-2,9.766455358E0
6.019283625E0,1.041534119E0,-9.761650543E0,1.010398865E-1,9.817577283E0
6.029363625E0,1.002764740E0,-9.834249573E0,1.091230774E-1,9.885843901E0
6.039443625E0,9.827064514E-1,-9.841135254E0,1.678010559E-1,9.891502022E0
6.049522625E0,1.009201355E0,-9.748477936E0,2.546205139E-1,9.803883978E0
6.059602625E0,1.135388947E0,-9.658065948E0,2.580633545E-1,9.727997873E0
6.069682625E0,1.227148132E0,-9.609117737E0,2.121089172E-1,9.689480193E0
6.079762625E0,1.193767548E0,-9.622290344E0,1.579216003E-1,9.697344567E0
6.089841625E0,1.131047974E0,-9.669142914E0,1.468446350E-1,9.736177769E0
6.099921625E0,1.073417816E0,-9.727970581E0,1.537303162E-1,9.788221005E0
6.110001625E0,9.978250122E-1,-9.759854279E0,1.440005493E-1,9.811786099E0
6.120081625E0,9.660910034E-1,-9.806407471E0,2.053729248E-1,9.856020360E0
6.130161625E0,9.749226379E-1,-9.801168365E0,2.513273621E-1,9.852742812E0
6.140240625E0,1.055006104E0,-9.759405212E0,2.891986084E-1,9.820522584E0
6.150320625E0,1.109193420E0,-9.694739685E0,2.999761963E-1,9.762595624E0
6.160400625E0,1.143921204E0,-9.669741669E0,2.689906311E-1,9.740883719E0
6.170480625E0,1.171014862E0,-9.681267700E0,2.103126526E-1,9.754099215E0
6.180559625E0,1.190474396E0,-9.679770813E0,2.022294617E-1,9.754798257E0
6.190639625E0,1.165476379E0,-9.688602448E0,2.505789185E-1,9.761666987E0
6.200719625E0,1.089883575E0,-9.692344666E0,2.546205139E-1,9.756752684E0
6.210799625E0,1.036744080E0,-9.711355133E0,2.122586060E-1,9.768843868E0
6.220879625E0,1.068927155E0,-9.735005951E0,2.597099304E-1,9.796958476E0
6.230958625E0,1.114133148E0,-9.716743927E0,2.502795410E-1,9.783611044E0
6.241038625E0,1.171463928E0,-9.630373535E0,2.097138977E-1,9.703628295E0
6.251118625E0,1.368005219E0,-9.664053497E0,3.508703613E-1,9.766702529E0
6.261198625E0,1.443598022E0,-9.631271667E0,3.493734741E-1,9.745123448E0
6.271277625E0,1.598825226E0,-9.568701782E0,3.511697388E-1,9.707709106E0
6.281357625E0,1.702409821E0,-9.563911743E0,3.787124634E-1,9.721626930E0
6.291437625E0,1.663490753E0,-9.660760345E0,3.251239014E-1,9.808322868E0
6.301517625E0,1.577868805E0,-9.765542450E0,3.430865479E-1,9.898141123E0
6.311597625E0,1.491648102E0,-9.835147705E0,4.790039062E-1,9.959146007E0
6.321676625E0,1.363514557E0,-9.842482452E0,5.761518860E-1,9.953169534E0
6.331756625E0,1.138233032E0,-9.837842102E0,5.688171387E-1,9.919791560E0
6.341836625E0,8.613088989E-1,-9.891430664E0,4.249662781E-1,9.937949987E0
6.351916625E0,5.430706787E-1,-9.977801056E0,1.865121460E-1,9.994309704E0
6.361995625E0,2.694396973E-1,-1.009276199E1,-1.679507446E-1,1.009775469E1
6.372075625E0,2.121089172E-1,-1.024828857E1,-5.686674500E-1,1.026624525E1
6.382155625E0,2.685415649E-1,-1.029783554E1,-7.559280396E-1,1.032903474E1
6.392235625E0,3.414399719E-1,-1.012778915E1,-8.039781189E-1,1.016538613E1
6.402314625E0,6.044430542E-1,-9.879455566E0,-8.689430237E-1,9.935997971E0
6.412394625E0,9.559121704E-1,-9.689350891E0,-8.669970703E-1,9.774915482E0
6.422474625E0,1.453776855E0,-9.577234039E0,-7.327262878E-1,9.714616143E0
6.432554625E0,1.921554108E0,-9.481582947E0,-5.046006775E-1,9.687487146E0
6.442634625E0,2.289938049E0,-9.376202087E0,-3.197351074E-1,9.657080946E0
6.452713625E0,2.480192413E0,-9.244476013E0,-2.483335876E-1,9.574620658E0
6.462793625E0,2.526296539E0,-9.098379822E0,-1.227447510E-1,9.443397474E0
6.472873625E0,2.405198364E0,-9.048832855E0,2.724334717E-2,9.363070939E0
6.482953625E0,2.230960693E0,-9.184001770E0,1.278341675E-1,9.451953010E0
6.493032625E0,1.976040802E0,-9.465416565E0,1.088237000E-1,9.670092585E0
6.503112625E0,1.703757019E0,-9.728419647E0,-4.460723877E-2,9.876584765E0
6.513192625E0,1.509610748E0,-9.910590820E0,-1.538800049E-1,1.002608668E1
6.523272625E0,1.430425415E0,-9.995164948E0,-1.892065430E-1,1.009877410E1
6.533352625E0,1.466949463E0,-9.946067047E0,-2.022294617E-1,1.005569924E1
6.543431625E0,1.601369934E0,-9.832902374E0,-1.898052979E-1,9.964255156E0
6.553511625E0,1.726809082E0,-9.735155640E0,-7.828720093E-2,9.887429080E0
6.563591625E0,1.897753601E0,-9.688752136E0,1.552272034E-1,9.874081333E0
6.573671625E0,2.053130493E0,-9.702224121E0,3.415896606E-1,9.922962321E0
6.583750625E0,2.160756683E0,-9.652228088E0,4.782554626E-1,9.902681698E0
6.593830625E0,2.279759216E0,-9.497000885E0,5.971083069E-1,9.785032766E0
6.603909875E0,2.370470581E0,-9.355395355E0,6.652166748E-1,9.673937474E0
6.613989875E0,2.410886536E0,-9.314380646E0,5.845344543E-1,9.639073671E0
6.624069875E0,2.293231201E0,-9.375303955E0,4.421804810E-1,9.661819558E0
6.634148875E0,2.058668976E0,-9.514514465E0,3.276686096E-1,9.740198673E0
6.644228875E0,1.779050446E0,-9.659113770E0,1.742376709E-1,9.823128731E0
6.654308875E0,1.628613281E0,-9.711205444E0,1.128652954E-1,9.847468252E0
6.664388875E0,1.569935303E0,-9.677525482E0,1.713935852E-1,9.805537827E0
6.674467875E0,1.620081024E0,-9.605225830E0,2.954855347E-1,9.745375184E0
